state,T_K,x,omega_rad_s,omega_1e12_rad_s_paper_frequency_axis,frequency_THz_cycles_s,dkappa_dx_W_mK,spectral_kappa_pW_s_mK,total_rate_s-1,phonon_phonon_rate_s-1,boundary_rate_s-1,point_defect_rate_s-1,precipitate_small_rate_s-1,precipitate_big_rate_s-1,dislocation_core_rate_s-1,dislocation_strain_rate_s-1
48h,572.27,0.150610725706,1.12840240363e+13,11.2840240363,1.79590820334,3.83578767815,0.0511972292867,980936807424,620915587097,146280991.736,28417565858.5,277011.337783,255786499.774,17309527915.2,313891782051
48h,572.27,0.150907788282,1.13062804939e+13,11.3062804939,1.79945042859,3.83761001465,0.0512215524734,984335203017,623367373802,146280991.736,28642431752.8,278654.085788,255786515.272,17412153308.4,314510897992
48h,572.27,0.151204850857,1.13285369516e+13,11.3285369516,1.80299265385,3.83942363982,0.0512457593877,987740166429,625823991615,146280991.736,28868629523.7,280300.056211,255786530.618,17515183534.9,315130013933
48h,572.27,0.151501913432,1.13507934093e+13,11.3507934093,1.8065348791,3.84122858264,0.0512698504165,991151703706,628285440534,146280991.736,29096164420,281949.210661,255786545.815,17618619391.7,315749129874
48h,572.27,0.151798976008,1.13730498669e+13,11.3730498669,1.81007710435,3.84302487194,0.0512938259445,994569820905,630751720560,146280991.736,29325041700.7,283601.510602,255786560.862,17722461675.7,316368245815
48h,572.27,0.152096038583,1.13953063246e+13,11.3953063246,1.81361932961,3.84481253641,0.0513176863549,997994524092,633222831693,146280991.736,29555266635.3,285256.917356,255786575.764,17826711183.9,316987361756
48h,572.27,0.152393101159,1.14175627823e+13,11.4175627823,1.81716155486,3.84659160463,0.0513414320288,1.00142581934e+12,635698773933,146280991.736,29786844503.5,286915.392106,255786590.52,17931368713.1,317606477697
48h,572.27,0.152690163734,1.14398192399e+13,11.4398192399,1.82070378011,3.84836210501,0.0513650633456,1.00486371275e+12,638179547279,146280991.736,30019780595.4,288576.895902,255786605.134,18036435060.2,318225593638
48h,572.27,0.152987226309,1.14620756976e+13,11.4620756976,1.82424600537,3.85012406583,0.0513885806828,1.0083082104e+12,640665151732,146280991.736,30254080211.3,290241.389661,255786619.606,18141911022.2,318844709579
48h,572.27,0.153284288885,1.14843321553e+13,11.4843321553,1.82778823062,3.85187751527,0.0514119844164,1.0117593184e+12,643155587293,146280991.736,30489748661.9,291908.834177,255786633.938,18247797396,319463825519
48h,572.27,0.15358135146,1.15065886129e+13,11.5065886129,1.83133045587,3.85362248132,0.0514352749201,1.01521704289e+12,645650853960,146280991.736,30726791268.3,293579.190116,255786648.132,18354094978.5,320082941460
48h,572.27,0.153878414035,1.15288450706e+13,11.5288450706,1.83487268112,3.85535899189,0.0514584525663,1.01868138997e+12,648150951733,146280991.736,30965213361.7,295252.41803,255786662.19,18460804566.6,320702057401
48h,572.27,0.154175476611,1.15511015283e+13,11.5511015283,1.83841490638,3.85708707472,0.0514815177254,1.02215236579e+12,650655880614,146280991.736,31205020283.9,296928.478352,255786676.112,18567926957.3,321321173342
48h,572.27,0.154472539186,1.15733579859e+13,11.5733579859,1.84195713163,3.85880675744,0.051504470766,1.02562997651e+12,653165640601,146280991.736,31446217386.9,298607.331405,255786689.901,18675462947.4,321940289283
48h,572.27,0.154769601761,1.15956144436e+13,11.5956144436,1.84549935688,3.86051806754,0.0515273120552,1.02911422827e+12,655680231695,146280991.736,31688810032.9,300288.937402,255786703.558,18783413333.8,322559405224
48h,572.27,0.155066664337,1.16178709012e+13,11.6178709012,1.84904158214,3.86222103238,0.0515500419581,1.03260512725e+12,658199653896,146280991.736,31932803594.6,301973.256455,255786717.084,18891778913.6,323178521165
48h,572.27,0.155363726912,1.16401273589e+13,11.6401273589,1.85258380739,3.8639156792,0.0515726608382,1.03610267963e+12,660723907204,146280991.736,32178203454.9,303660.248575,255786730.482,19000560483.5,323797637106
48h,572.27,0.155660789487,1.16623838166e+13,11.6623838166,1.85612603264,3.86560203511,0.0515951690574,1.0396068916e+12,663252991619,146280991.736,32425015007.1,305349.873674,255786743.752,19109758840.6,324416753047
48h,572.27,0.155957852063,1.16846402742e+13,11.6846402742,1.8596682579,3.86728012707,0.0516175669757,1.04311776936e+12,665786907140,146280991.736,32673243654.9,307042.091574,255786756.896,19219374781.7,325035868988
48h,572.27,0.156254914638,1.17068967319e+13,11.7068967319,1.86321048315,3.86894998195,0.0516398549516,1.04663531911e+12,668325653768,146280991.736,32922894812,308736.862009,255786769.915,19329409103.7,325654984929
48h,572.27,0.156551977214,1.17291531896e+13,11.7291531896,1.8667527084,3.87061162647,0.0516620333417,1.05015954709e+12,670869231503,146280991.736,33173973902.9,310434.144626,255786782.811,19439862603.7,326274100870
48h,572.27,0.156849039789,1.17514096472e+13,11.7514096472,1.87029493366,3.87226508724,0.0516841025012,1.05369045952e+12,673417640345,146280991.736,33426486361.9,312133.898991,255786795.586,19550736078.3,326893216811
48h,572.27,0.157146102364,1.17736661049e+13,11.7736661049,1.87383715891,3.87391039073,0.0517060627834,1.05722806264e+12,675970880294,146280991.736,33680437634.1,313836.084595,255786808.24,19662030324.7,327512332752
48h,572.27,0.15744316494,1.17959225626e+13,11.7959225626,1.87737938416,3.8755475633,0.0517279145402,1.06077236271e+12,678528951349,146280991.736,33935833174.6,315540.660854,255786820.775,19773746139.7,328131448693
48h,572.27,0.157740227515,1.18181790202e+13,11.8181790202,1.88092160942,3.87717663118,0.0517496581216,1.06432336599e+12,681091853512,146280991.736,34192678449,317247.587114,255786833.193,19885884320.3,328750564633
48h,572.27,0.15803729009,1.18404354779e+13,11.8404354779,1.88446383467,3.87879762048,0.0517712938763,1.06788107875e+12,683659586781,146280991.736,34450978933.1,318956.822656,255786845.494,19998445663.2,329369680574
48h,572.27,0.158334352666,1.18626919356e+13,11.8626919356,1.88800605992,3.8804105572,0.051792822151,1.07144550727e+12,686232151157,146280991.736,34710740113,320668.3267,255786857.679,20111430965.6,329988796515
48h,572.27,0.158631415241,1.18849483932e+13,11.8849483932,1.89154828517,3.8820154672,0.0518142432911,1.07501665785e+12,688809546639,146280991.736,34971967485.3,322382.058405,255786869.752,20224841024.2,330607912456
48h,572.27,0.158928477816,1.19072048509e+13,11.9072048509,1.89509051043,3.88361237624,0.0518355576404,1.07859453679e+12,691391773229,146280991.736,35234666556.9,324097.976879,255786881.711,20338676636,331227028397
48h,572.27,0.159225540392,1.19294613086e+13,11.9294613086,1.89863273568,3.88520130995,0.0518567655409,1.08217915041e+12,693978830925,146280991.736,35498842844.7,325816.041178,255786893.56,20452938597.9,331846144338
48h,572.27,0.159522602967,1.19517177662e+13,11.9517177662,1.90217496093,3.88678229384,0.0518778673332,1.08577050502e+12,696570719728,146280991.736,35764501876.4,327536.210312,255786905.298,20567627706.8,332465260279
48h,572.27,0.159819665542,1.19739742239e+13,11.9739742239,1.90571718619,3.88835535332,0.0518988633563,1.08936860697e+12,699167439638,146280991.736,36031649189.6,329258.443246,255786916.928,20682744759.7,333084376220
48h,572.27,0.160116728118,1.19962306816e+13,11.9962306816,1.90925941144,3.88992051366,0.0519197539477,1.0929734626e+12,701768990655,146280991.736,36300290332.5,330982.698909,255786928.45,20798290553.4,333703492161
48h,572.27,0.160413790693,1.20184871392e+13,12.0184871392,1.91280163669,3.89147780004,0.0519405394433,1.09658507827e+12,704375372779,146280991.736,36570430863.5,332708.936192,255786939.865,20914265884.9,334322608102
48h,572.27,0.160710853269,1.20407435969e+13,12.0407435969,1.91634386195,3.8930272375,0.0519612201773,1.10020346033e+12,706986586009,146280991.736,36842076351.4,334437.113957,255786951.176,21030671551.1,334941724043
48h,572.27,0.161007915844,1.20630000546e+13,12.0630000546,1.9198860872,3.89456885099,0.0519817964828,1.10382861518e+12,709602630346,146280991.736,37115232375.2,336167.191036,255786962.382,21147508348.9,335560839984
48h,572.27,0.161304978419,1.20852565122e+13,12.0852565122,1.92342831245,3.89610266532,0.052002268691,1.10746054918e+12,712223505790,146280991.736,37389904524.4,337899.126239,255786973.485,21264777075.2,336179955925
48h,572.27,0.161602040995,1.21075129699e+13,12.1075129699,1.92697053771,3.89762870521,0.0520226371318,1.11109926874e+12,714849212341,146280991.736,37666098398.6,339632.878353,255786984.487,21382478527,336799071866
48h,572.27,0.16189910357,1.21297694275e+13,12.1297694275,1.93051276296,3.89914699526,0.0520429021335,1.11474478027e+12,717479749998,146280991.736,37943819607.9,341368.406152,255786995.388,21500613501.1,337418187806
48h,572.27,0.162196166145,1.21520258852e+13,12.1520258852,1.93405498821,3.90065755996,0.052063064023,1.11839709018e+12,720115118763,146280991.736,38223073772.6,343105.668394,255787006.19,21619182794.4,338037303747
48h,572.27,0.162493228721,1.21742823429e+13,12.1742823429,1.93759721347,3.90216042368,0.0520831231257,1.1220562049e+12,722755318634,146280991.736,38503866523.4,344844.62383,255787016.893,21738187204,338656419688
48h,572.27,0.162790291296,1.21965388005e+13,12.1965388005,1.94113943872,3.9036556107,0.0521030797654,1.12572213087e+12,725400349612,146280991.736,38786203501.4,346585.231205,255787027.498,21857627526.7,339275535629
48h,572.27,0.163087353871,1.22187952582e+13,12.2187952582,1.94468166397,3.90514314518,0.0521229342646,1.12939487454e+12,728050211697,146280991.736,39070090357.9,348327.449261,255787038.008,21977504559.4,339894651570
48h,572.27,0.163384416447,1.22410517159e+13,12.2410517159,1.94822388922,3.90662305116,0.0521426869444,1.13307444236e+12,730704904889,146280991.736,39355532754.4,350071.236745,255787048.422,22097819099,340513767511
48h,572.27,0.163681479022,1.22633081735e+13,12.2633081735,1.95176611448,3.90809535259,0.0521623381243,1.13676084081e+12,733364429187,146280991.736,39642536363,351816.552406,255787058.741,22218571942.4,341132883452
48h,572.27,0.163978541597,1.22855646312e+13,12.2855646312,1.95530833973,3.9095600733,0.0521818881225,1.14045407636e+12,736028784592,146280991.736,39931106866,353563.355004,255787068.968,22339763886.7,341751999393
48h,572.27,0.164275604173,1.23078210889e+13,12.3078210889,1.95885056498,3.91101723703,0.0522013372557,1.14415415551e+12,738697971104,146280991.736,40221249956,355311.603314,255787079.102,22461395728.6,342371115334
48h,572.27,0.164572666748,1.23300775465e+13,12.3300775465,1.96239279024,3.91246686739,0.0522206858392,1.14786108474e+12,741371988723,146280991.736,40512971335.9,357061.256123,255787089.145,22583468265.1,342990231275
48h,572.27,0.164869729324,1.23523340042e+13,12.3523340042,1.96593501549,3.91390898791,0.0522399341869,1.15157487058e+12,744050837449,146280991.736,40806276719,358812.272241,255787099.098,22705982293.1,343609347216
48h,572.27,0.165166791899,1.23745904619e+13,12.3745904619,1.96947724074,3.915343622,0.0522590826114,1.15529551954e+12,746734517281,146280991.736,41101171828.8,360564.610501,255787108.962,22828938609.6,344228463157
48h,572.27,0.165463854474,1.23968469195e+13,12.3968469195,1.973019466,3.91677079298,0.0522781314237,1.15902303816e+12,749423028221,146280991.736,41397662399.3,362318.229763,255787118.737,22952338011.4,344847579098
48h,572.27,0.16576091705,1.24191033772e+13,12.4191033772,1.97656169125,3.91819052404,0.0522970809336,1.16275743297e+12,752116370267,146280991.736,41695754174.7,364073.088919,255787128.425,23076181295.4,345466695039
48h,572.27,0.166057979625,1.24413598349e+13,12.4413598349,1.9801039165,3.91960283829,0.0523159314495,1.16649871053e+12,754814543420,146280991.736,41995452909.5,365829.146893,255787138.027,23200469258.7,346085810979
48h,572.27,0.1663550422,1.24636162925e+13,12.4636162925,1.98364614176,3.92100775875,0.0523346832785,1.17024687739e+12,757517547680,146280991.736,42296764368.7,367586.362649,255787147.543,23325202698,346704926920
48h,572.27,0.166652104776,1.24858727502e+13,12.4858727502,1.98718836701,3.92240530829,0.0523533367261,1.17400194014e+12,760225383046,146280991.736,42599694327.3,369344.695189,255787156.974,23450382410.4,347324042861
48h,572.27,0.166949167351,1.25081292079e+13,12.5081292079,1.99073059226,3.92379550974,0.0523718920968,1.17776390535e+12,762938049519,146280991.736,42904248571,371104.103564,255787166.322,23576009192.7,347943158802
48h,572.27,0.167246229926,1.25303856655e+13,12.5303856655,1.99427281752,3.92517838578,0.0523903496935,1.18153277961e+12,765655547100,146280991.736,43210432895.4,372864.54687,255787175.587,23702083841.8,348562274743
48h,572.27,0.167543292502,1.25526421232e+13,12.5526421232,1.99781504277,3.92655395903,0.0524087098178,1.18530856953e+12,768377875787,146280991.736,43518253106.9,374625.984254,255787184.77,23828607154.7,349181390684
48h,572.27,0.167840355077,1.25748985809e+13,12.5748985809,2.00135726802,3.92792225197,0.0524269727702,1.18909128173e+12,771105035580,146280991.736,43827715021.9,376388.374921,255787193.872,23955579928.2,349800506625
48h,572.27,0.168137417653,1.25971550385e+13,12.5971550385,2.00489949328,3.92928328703,0.0524451388497,1.19288092282e+12,773837026481,146280991.736,44138824467.2,378151.678132,255787202.894,24083002959.4,350419622566
48h,572.27,0.168434480228,1.26194114962e+13,12.6194114962,2.00844171853,3.93063708649,0.0524632083539,1.19667749944e+12,776573848488,146280991.736,44451587279.8,379915.853209,255787211.837,24210877045,351038738507
48h,572.27,0.168731542803,1.26416679538e+13,12.6416679538,2.01198394378,3.93198367258,0.0524811815793,1.20048101823e+12,779315501603,146280991.736,44766009307.3,381680.859541,255787220.7,24339202982.1,351657854448
48h,572.27,0.169028605379,1.26639244115e+13,12.6639244115,2.01552616903,3.93332306741,0.0524990588212,1.20429148586e+12,782061985824,146280991.736,45082096407.5,383446.656584,255787229.487,24467981567.5,352276970389
48h,572.27,0.169325667954,1.26861808692e+13,12.6861808692,2.01906839429,3.93465529298,0.0525168403732,1.20810890897e+12,784813301151,146280991.736,45399854448.3,385213.203864,255787238.196,24597213598.2,352896086330
48h,572.27,0.169622730529,1.27084373268e+13,12.7084373268,2.02261061954,3.93598037123,0.0525345265282,1.21193329425e+12,787569447586,146280991.736,45719289308.3,386980.460986,255787246.83,24726899871,353515202271
48h,572.27,0.169919793105,1.27306937845e+13,12.7306937845,2.02615284479,3.93729832399,0.0525521175772,1.21576464839e+12,790330425128,146280991.736,46040406876.1,388748.387627,255787255.388,24857041182.9,354134318212
48h,572.27,0.17021685568,1.27529502422e+13,12.7529502422,2.02969507005,3.93860917298,0.0525696138106,1.21960297808e+12,793096233776,146280991.736,46363213050.9,390516.943551,255787263.871,24987638330.9,354753434152
48h,572.27,0.170513918255,1.27752066998e+13,12.7752066998,2.0332372953,3.93991293984,0.052587015517,1.22344829003e+12,795866873531,146280991.736,46687713741.9,392286.088601,255787272.281,25118692111.7,355372550093
48h,572.27,0.170810980831,1.27974631575e+13,12.7974631575,2.03677952055,3.94120964612,0.0526043229841,1.22730059095e+12,798642344393,146280991.736,47013914868.9,394055.782712,255787280.618,25250203322.4,355991666034
48h,572.27,0.171108043406,1.28197196152e+13,12.8197196152,2.04032174581,3.94249931328,0.0526215364982,1.23115988757e+12,801422646361,146280991.736,47341822361.9,395825.985907,255787288.883,25382172759.9,356610781975
48h,572.27,0.171405105981,1.28419760728e+13,12.8419760728,2.04386397106,3.94378196268,0.0526386563444,1.23502618662e+12,804207779437,146280991.736,47671442161.3,397596.658302,255787297.076,25514601221,357229897916
48h,572.27,0.171702168557,1.28642325305e+13,12.8642325305,2.04740619631,3.94505761559,0.0526556828067,1.23889949486e+12,806997743619,146280991.736,48002780217.7,399367.760111,255787305.199,25647489502.7,357849013857
48h,572.27,0.171999231132,1.28864889882e+13,12.8864889882,2.05094842157,3.94632629318,0.0526726161678,1.24277981904e+12,809792538908,146280991.736,48335842492.1,401139.251647,255787313.252,25780838401.9,358468129798
48h,572.27,0.172296293708,1.29087454458e+13,12.9087454458,2.05449064682,3.94758801656,0.0526894567091,1.24666716594e+12,812592165304,146280991.736,48670634955.9,402911.093327,255787321.235,25914648715.5,359087245739
48h,572.27,0.172593356283,1.29310019035e+13,12.9310019035,2.05803287207,3.94884280671,0.052706204711,1.25056154232e+12,815396622807,146280991.736,49007163590.6,404683.245672,255787329.15,26048921240.4,359706361680
48h,572.27,0.172890418858,1.29532583612e+13,12.9532583612,2.06157509733,3.95009068455,0.0527228604525,1.25446295498e+12,818205911416,146280991.736,49345434388.2,406455.669311,255787336.997,26183656773.6,360325477621
48h,572.27,0.173187481434,1.29755148188e+13,12.9755148188,2.06511732258,3.95133167091,0.0527394242115,1.25837141072e+12,821020031133,146280991.736,49685453351,408228.324987,255787344.777,26318856112,360944593562
48h,572.27,0.173484544009,1.29977712765e+13,12.9977712765,2.06865954783,3.95256578651,0.0527558962649,1.26228691635e+12,823838981956,146280991.736,50027226491.5,410001.173555,255787352.491,26454520052.4,361563709503
48h,572.27,0.173781606584,1.30200277342e+13,13.0200277342,2.07220177308,3.953793052,0.0527722768882,1.26620947868e+12,826662763886,146280991.736,50370759832.8,411774.175989,255787360.138,26590649391.9,362182825444
48h,572.27,0.17407866916,1.30422841918e+13,13.0422841918,2.07574399834,3.95501348795,0.0527885663558,1.27013910455e+12,829491376923,146280991.736,50716059408,413547.293381,255787367.721,26727244927.2,362801941385
48h,572.27,0.174375731735,1.30645406495e+13,13.0645406495,2.07928622359,3.95622711483,0.052804764941,1.2740758008e+12,832324821066,146280991.736,51063131260.8,415320.486947,255787375.239,26864307455.4,363421057325
48h,572.27,0.17467279431,1.30867971072e+13,13.0867971072,2.08282844884,3.95743395302,0.0528208729159,1.27801957427e+12,835163096317,146280991.736,51411981444.9,417093.718028,255787382.694,27001837773.3,364040173266
48h,572.27,0.174969856886,1.31090535648e+13,13.1090535648,2.0863706741,3.95863402282,0.0528368905514,1.28197043183e+12,838006202674,146280991.736,51762616024.6,418866.948095,255787390.085,27139836677.9,364659289207
48h,572.27,0.175266919461,1.31313100225e+13,13.1313100225,2.08991289935,3.95982734446,0.0528528181174,1.28592838036e+12,840854140138,146280991.736,52115041074.5,420640.138747,255787397.414,27278304966.1,365278405148
48h,572.27,0.175563982036,1.31535664801e+13,13.1535664801,2.0934551246,3.96101393806,0.0528686558827,1.28989342672e+12,843706908709,146280991.736,52469262679.4,422413.251718,255787404.681,27417243434.7,365897521089
48h,572.27,0.175861044612,1.31758229378e+13,13.1758229378,2.09699734986,3.96219382368,0.0528844041147,1.29386557782e+12,846564508386,146280991.736,52825286934.4,424186.248879,255787411.887,27556652880.8,366516637030
48h,572.27,0.176158107187,1.31980793955e+13,13.1980793955,2.10053957511,3.96336702127,0.05290006308,1.29784484056e+12,849426939171,146280991.736,53183119945.1,425959.092239,255787419.032,27696534101.2,367135752971
48h,572.27,0.176455169763,1.32203358531e+13,13.2203358531,2.10408180036,3.96453355073,0.052915633044,1.30183122184e+12,852294201062,146280991.736,53542767827.3,427731.743947,255787426.117,27836887892.8,367754868912
48h,572.27,0.176752232338,1.32425923108e+13,13.2425923108,2.10762402562,3.96569343184,0.0529311142708,1.3058247286e+12,855166294060,146280991.736,53904236707.1,429504.166299,255787433.143,27977715052.6,368373984853
48h,572.27,0.177049294913,1.32648487685e+13,13.2648487685,2.11116625087,3.96684668433,0.0529465070238,1.30982536777e+12,858043218165,146280991.736,54267532721,431276.321734,255787440.11,28119016377.5,368993100794
48h,572.27,0.177346357489,1.32871052261e+13,13.2871052261,2.11470847612,3.96799332783,0.0529618115649,1.31383314628e+12,860924973377,146280991.736,54632662015.8,433048.172843,255787447.019,28260792664.3,369612216735
48h,572.27,0.177643420064,1.33093616838e+13,13.3093616838,2.11825070138,3.9691333819,0.0529770281552,1.31784807109e+12,863811559695,146280991.736,54999630748.5,434819.682365,255787453.87,28403044710.1,370231332676
48h,572.27,0.177940482639,1.33316181415e+13,13.3316181415,2.12179292663,3.970266866,0.0529921570545,1.32187014918e+12,866702977120,146280991.736,55368445086.6,436590.813195,255787460.665,28545773311.7,370850448617
48h,572.27,0.178237545215,1.33538745991e+13,13.3538745991,2.12533515188,3.97139379955,0.0530071985218,1.3258993875e+12,869599225653,146280991.736,55739111207.9,438361.528383,255787467.402,28688979266,371469564558
48h,572.27,0.17853460779,1.33761310568e+13,13.3761310568,2.12887737713,3.97251420184,0.0530221528149,1.32993579306e+12,872500305291,146280991.736,56111635300.5,440131.791137,255787474.084,28832663370,372088680498
48h,572.27,0.178831670365,1.33983875145e+13,13.3983875145,2.13241960239,3.97362809211,0.0530370201904,1.33397937283e+12,875406216037,146280991.736,56486023562.7,441901.564827,255787480.711,28976826420.5,372707796439
48h,572.27,0.179128732941,1.34206439721e+13,13.4206439721,2.13596182764,3.97473548953,0.053051800904,1.33803013384e+12,878316957890,146280991.736,56862282203.2,443670.812983,255787487.282,29121469214.5,373326912380
48h,572.27,0.179425795516,1.34429004298e+13,13.4429004298,2.13950405289,3.97583641316,0.0530664952105,1.34208808309e+12,881232530849,146280991.736,57240417441.1,445439.499303,255787493.8,29266592549,373946028321
48h,572.27,0.179722858091,1.34651568875e+13,13.4651568875,2.14304627815,3.97693088201,0.0530811033634,1.3461532276e+12,884152934915,146280991.736,57620435505.7,447207.587652,255787500.263,29412197220.7,374565144262
48h,572.27,0.180019920667,1.34874133451e+13,13.4874133451,2.1465885034,3.978018915,0.0530956256152,1.35022557443e+12,887078170088,146280991.736,58002342636.8,448975.042061,255787506.674,29558284026.7,375184260203
48h,572.27,0.180316983242,1.35096698028e+13,13.5096698028,2.15013072865,3.97910053098,0.0531100622175,1.35430513061e+12,890008236368,146280991.736,58386145084.4,450741.826736,255787513.031,29704853763.9,375803376144
48h,572.27,0.180614045818,1.35319262605e+13,13.5319262605,2.15367295391,3.98017574872,0.0531244134209,1.3583919032e+12,892943133755,146280991.736,58771849108.6,452507.906056,255787519.337,29851907229.1,376422492085
48h,572.27,0.180911108393,1.35541827181e+13,13.5541827181,2.15721517916,3.98124458691,0.0531386794748,1.36248589926e+12,895882862248,146280991.736,59159460980.4,454273.244574,255787525.591,29999445219.3,377041608026
48h,572.27,0.181208170968,1.35764391758e+13,13.5764391758,2.16075740441,3.98230706416,0.0531528606277,1.36658712589e+12,898827421848,146280991.736,59548986980.4,456037.807021,255787531.794,30147468531.3,377660723967
48h,572.27,0.181505233544,1.35986956335e+13,13.5986956335,2.16429962967,3.98336319903,0.0531669571272,1.37069559016e+12,901776812555,146280991.736,59940433400.2,457801.55831,255787537.946,30295977962.3,378279839908
48h,572.27,0.181802296119,1.36209520911e+13,13.6209520911,2.16784185492,3.98441300998,0.0531809692196,1.37481129917e+12,904731034369,146280991.736,60333806541.3,459564.463531,255787544.048,30444974308.9,378898955849
48h,572.27,0.182099358694,1.36432085488e+13,13.6432085488,2.17138408017,3.98545651539,0.0531948971506,1.37893426003e+12,907690087290,146280991.736,60729112715.6,461326.487961,255787550.1,30594458368.2,379518071790
48h,572.27,0.18239642127,1.36654650064e+13,13.6654650064,2.17492630543,3.9864937336,0.0532087411647,1.38306447987e+12,910653971317,146280991.736,61126358245.4,463087.597061,255787556.104,30744430937,380137187731
48h,572.27,0.182693483845,1.36877214641e+13,13.6877214641,2.17846853068,3.98752468285,0.0532225015054,1.3872019658e+12,913622686451,146280991.736,61525549463.3,464847.756479,255787562.058,30894892812.4,380756303671
48h,572.27,0.18299054642,1.37099779218e+13,13.7099779218,2.18201075593,3.98854938132,0.0532361784152,1.39134672497e+12,916596232692,146280991.736,61926692712.2,466606.932052,255787567.965,31045844791.1,381375419612
48h,572.27,0.183287608996,1.37322343794e+13,13.7322343794,2.18555298118,3.98956784709,0.0532497721357,1.39549876454e+12,919574610040,146280991.736,62329794345.3,468365.089807,255787573.823,31197287670.1,381994535553
48h,572.27,0.183584671571,1.37544908371e+13,13.7544908371,2.18909520644,3.99058009821,0.0532632829077,1.39965809166e+12,922557818495,146280991.736,62734860726.1,470122.195965,255787579.634,31349222246.4,382613651494
48h,572.27,0.183881734146,1.37767472948e+13,13.7767472948,2.19263743169,3.99158615263,0.0532767109707,1.40382471349e+12,925545858056,146280991.736,63141898228.6,471878.216938,255787585.399,31501649316.8,383232767435
48h,572.27,0.184178796722,1.37990037524e+13,13.7990037524,2.19617965694,3.99258602823,0.0532900565635,1.40799863723e+12,928538728725,146280991.736,63550913236.9,473633.119337,255787591.117,31654569678.3,383851883376
48h,572.27,0.184475859297,1.38212602101e+13,13.8212602101,2.1997218822,3.99357974283,0.0533033199238,1.41217987007e+12,931536430500,146280991.736,63961912145.5,475386.869967,255787596.789,31807984127.7,384470999317
48h,572.27,0.184772921873,1.38435166678e+13,13.8435166678,2.20326410745,3.99456731417,0.0533165012886,1.41636841919e+12,934538963382,146280991.736,64374901359.3,477139.435835,255787602.416,31961893462,385090115258
48h,572.27,0.185069984448,1.38657731254e+13,13.8657731254,2.2068063327,3.99554875993,0.0533296008936,1.42056429183e+12,937546327370,146280991.736,64789887293.5,478890.784146,255787607.998,32116298478.2,385709231199
48h,572.27,0.185367047023,1.38880295831e+13,13.8880295831,2.21034855796,3.99652409771,0.0533426189739,1.4247674952e+12,940558522466,146280991.736,65206876373.4,480640.882308,255787613.535,32271199973,386328347140
48h,572.27,0.185664109599,1.39102860408e+13,13.9102860408,2.21389078321,3.99749334504,0.0533555557634,1.42897803653e+12,943575548668,146280991.736,65625875035,482389.697932,255787619.027,32426598743.6,386947463081
48h,572.27,0.185961172174,1.39325424984e+13,13.9325424984,2.21743300846,3.9984565194,0.0533684114954,1.43319592306e+12,946597405977,146280991.736,66046889724.3,484137.198833,255787624.476,32582495586.6,387566579022
48h,572.27,0.186258234749,1.39547989561e+13,13.9547989561,2.22097523372,3.99941363817,0.053381186402,1.43742116206e+12,949624094393,146280991.736,66469926897.8,485883.353033,255787629.882,32738891299.2,388185694963
48h,572.27,0.186555297325,1.39770554138e+13,13.9770554138,2.22451745897,4.00036471869,0.0533938807146,1.44165376078e+12,952655613916,146280991.736,66894993022.2,487628.128762,255787635.245,32895786678.1,388804810904
48h,572.27,0.1868523599,1.39993118714e+13,13.9993118714,2.22805968422,4.00130977823,0.0534064946634,1.44589372649e+12,955691964546,146280991.736,67322094574.7,489371.494457,255787640.565,33053182520.3,389423926845
48h,572.27,0.187149422475,1.40215683291e+13,14.0215683291,2.23160190948,4.00224883396,0.053419028478,1.45014106648e+12,958733146282,146280991.736,67751238042.7,491113.418768,255787645.843,33211079622.8,390043042785
48h,572.27,0.187446485051,1.40438247868e+13,14.0438247868,2.23514413473,4.00318190302,0.053431482387,1.45439578805e+12,961779159125,146280991.736,68182429923.9,492853.870554,255787651.08,33369478782.4,390662158726
48h,572.27,0.187743547626,1.40660812444e+13,14.0660812444,2.23868635998,4.00410900247,0.0534438566181,1.45865789851e+12,964830003075,146280991.736,68615676726.3,494592.818886,255787656.275,33528380796,391281274667
48h,572.27,0.188040610201,1.40883377021e+13,14.0883377021,2.24222858524,4.00503014931,0.0534561513981,1.46292740515e+12,967885678132,146280991.736,69050984968.3,496330.233051,255787661.429,33687786460.6,391900390608
48h,572.27,0.188337672777,1.41105941598e+13,14.1105941598,2.24577081049,4.00594536045,0.053468366953,1.46720431532e+12,970946184296,146280991.736,69488361178.7,498066.08255,255787666.543,33847696573.1,392519506549
48h,572.27,0.188634735352,1.41328506174e+13,14.1328506174,2.24931303574,4.00685465277,0.0534805035078,1.47148863635e+12,974011521566,146280991.736,69927811896.5,499800.3371,255787671.616,34008111930.4,393138622490
48h,572.27,0.188931797928,1.41551070751e+13,14.1551070751,2.25285526099,4.00775804306,0.0534925612867,1.47578037558e+12,977081689943,146280991.736,70369343670.9,501532.966636,255787676.65,34169033329.5,393757738431
48h,572.27,0.189228860503,1.41773635327e+13,14.1773635327,2.25639748625,4.00865554805,0.0535045405131,1.48007954037e+12,980156689427,146280991.736,70812963061.7,503263.941308,255787681.644,34330461567.1,394376854372
48h,572.27,0.189525923078,1.41996199904e+13,14.1996199904,2.2599397115,4.00954718441,0.0535164414093,1.48438613808e+12,983236520018,146280991.736,71258676638.9,504993.231489,255787686.599,34492397440.3,394995970313
