step,time_code,dt,phi_min_before,phi_max_before,phi_mean_before,phi_min_after,phi_max_after,phi_mean_after,dphi_min,dphi_max,dphi_mean,dphi_abs_mean,dphi_abs_max,dphi_l2,dphi_nonzero_fraction_abs_gt_1e-12,dphi_nonzero_fraction_abs_gt_1e-8,dphi_nonzero_fraction_abs_gt_1e-5,eta_min_before,eta_max_before,eta_mean_before,eta_min_after,eta_max_after,eta_mean_after,deta_min,deta_max,deta_mean,deta_abs_mean,deta_abs_max,deta_l2,deta_nonzero_fraction_abs_gt_1e-12,deta_nonzero_fraction_abs_gt_1e-8,deta_nonzero_fraction_abs_gt_1e-5,deta_abs_mean_over_dphi_abs_mean,deta_abs_max_over_dphi_abs_max,deta_l2_over_dphi_l2,xB_min_before,xB_max_before,xB_mean_before,xB_min_after,xB_max_after,xB_mean_after,dxB_min,dxB_max,dxB_abs_mean,dxB_abs_max,Y_min_before,Y_max_before,Y_mean_before,Y_min_after,Y_max_after,Y_mean_after,dY_abs_mean,dY_abs_max,xBtot_mean_before,xBtot_mean_after,xBtot_delta,xBtot_rel_delta,xB_clip_low_count,xB_clip_high_count,phi_out_of_bounds_count,eta_out_of_bounds_count,nan_inf_flag,eta_far_field_mean,eta_far_field_max,phi_far_field_mean,phi_far_field_max,eta_max_minus_far,phi_max_minus_far,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
11,1.1000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9832698489e-01,5.7873977125e-03,-1.0000000000e-06,9.9832468264e-01,5.7875336414e-03,-5.5079161676e-06,3.3018666676e-05,1.3592886851e-07,1.7231865031e-07,3.3018666676e-05,1.9208062510e-06,9.5536634657e-01,6.5227367260e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.0937076019e-03,0.0000000000e+00,1.0000000000e+00,5.0942286394e-03,-6.6701120468e-06,1.3865408058e-04,5.2103740526e-07,5.4886667913e-07,1.3865408058e-04,6.9785596398e-06,8.7744027597e-01,2.1717099790e-01,6.7952473958e-03,3.1851844135e+00,4.1992634631e+00,3.6331408419e+00,2.7038976373e-02,2.9999999860e-02,2.9739956697e-02,2.7039788887e-02,2.9999999872e-02,2.9739869075e-02,-2.8991513323e-05,3.4460223891e-06,1.6481604259e-07,2.8991513323e-05,-3.5830646290e+00,-3.4760986946e+00,-3.4852660426e+00,-3.5830337447e+00,-3.4760986942e+00,-3.4852692232e+00,6.0668726046e-06,1.0850498538e-03,3.4840202909e-02,3.4840469650e-02,2.6674093163e-07,7.6561245159e-06,0,0,318957,0,0,1.2645545140e-06,3.1058343632e-04,1.1691168933e-07,1.8258439962e-05,9.9999873545e-01,9.9832456573e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
12,1.2000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9832468264e-01,5.7875336414e-03,-1.0000000000e-06,9.9832238903e-01,5.7876695064e-03,-5.5032585041e-06,3.2986180419e-05,1.3586503932e-07,1.7220789010e-07,3.2986180419e-05,1.9195807725e-06,9.3804592556e-01,6.5023916739e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.0942286394e-03,0.0000000000e+00,1.0000000000e+00,5.0947480910e-03,-6.6792788118e-06,1.3865714193e-04,5.1945165330e-07,5.4759371396e-07,1.3865714193e-04,6.9774986854e-06,8.8517817745e-01,1.9797883210e-01,6.7952473958e-03,3.1798410262e+00,4.2034918918e+00,3.6349075722e+00,2.7039788887e-02,2.9999999872e-02,2.9739869075e-02,2.7040800615e-02,2.9999999884e-02,2.9739774199e-02,-3.0951190027e-05,3.4308671504e-06,1.7742346808e-07,3.0951190027e-05,-3.5830337447e+00,-3.4760986942e+00,-3.4852692232e+00,-3.5829952892e+00,-3.4760986938e+00,-3.4852726704e+00,6.5338313873e-06,1.1596229785e-03,3.4840469650e-02,3.4840733291e-02,2.6364150117e-07,7.5671052605e-06,0,0,318621,0,0,1.2693256280e-06,3.0941759358e-04,1.1707082841e-07,1.8272283658e-05,9.9999873067e-01,9.9832227196e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
13,1.3000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9832238903e-01,5.7876695064e-03,-1.0000000000e-06,9.9832010046e-01,5.7878053074e-03,-5.4983355411e-06,3.2952371347e-05,1.3580092016e-07,1.7210538810e-07,3.2952371347e-05,1.9182699922e-06,9.4393016674e-01,6.5017135055e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.0947480910e-03,0.0000000000e+00,1.0000000000e+00,5.0952663312e-03,-6.6852011109e-06,1.3864863277e-04,5.1824015409e-07,5.4679604219e-07,1.3864863277e-04,6.9762791484e-06,8.9152244285e-01,1.8295401114e-01,6.7681206597e-03,3.1771000793e+00,4.2075464405e+00,3.6367556062e+00,2.7040800615e-02,2.9999999884e-02,2.9739774199e-02,2.7042013822e-02,2.9999999895e-02,2.9739672176e-02,-3.2848428797e-05,3.3850636173e-06,1.8975739139e-07,3.2848428797e-05,-3.5829952892e+00,-3.4760986938e+00,-3.4852726704e+00,-3.5829491775e+00,-3.4760986934e+00,-3.4852763812e+00,6.9912776272e-06,1.2320970711e-03,3.4840733291e-02,3.4840993860e-02,2.6056879530e-07,7.4788550840e-06,0,0,318777,0,0,1.2731076647e-06,3.0816267039e-04,1.1721830034e-07,1.8279898160e-05,9.9999872689e-01,9.9831998324e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
14,1.4000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9832010046e-01,5.7878053074e-03,-1.0000000000e-06,9.9831781451e-01,5.7879410424e-03,-5.4931844038e-06,3.2916829862e-05,1.3573500366e-07,1.7200375729e-07,3.2916829862e-05,1.9168756535e-06,9.4356621636e-01,6.5051043475e-02,5.8458116319e-03,0.0000000000e+00,1.0000000000e+00,5.0952663312e-03,0.0000000000e+00,9.9999657695e-01,5.0957836556e-03,-6.6849802612e-06,1.3863025409e-04,5.1732442070e-07,5.4629949169e-07,1.3863025409e-04,6.9749044118e-06,8.9625153718e-01,1.7405192057e-01,6.7681206597e-03,3.1760904546e+00,4.2115311429e+00,3.6386838130e+00,2.7042013822e-02,2.9999999895e-02,2.9739672176e-02,2.7043429908e-02,2.9999999906e-02,2.9739563111e-02,-3.4808265540e-05,3.5604933406e-06,2.0186365222e-07,3.4808265540e-05,-3.5829491775e+00,-3.4760986934e+00,-3.4852763812e+00,-3.5828953573e+00,-3.4760986931e+00,-3.4852803525e+00,7.4408989844e-06,1.3062511056e-03,3.4840993860e-02,3.4841251381e-02,2.5752150749e-07,7.3913364392e-06,0,0,318753,0,0,1.2761734883e-06,3.0682393085e-04,1.1735842918e-07,1.8283597781e-05,9.9999530077e-01,9.9831769715e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
15,1.5000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9831781451e-01,5.7879410424e-03,-1.0000000000e-06,9.9831552914e-01,5.7880767081e-03,-5.4878435328e-06,3.2879436730e-05,1.3566575427e-07,1.7190045331e-07,3.2879436730e-05,1.9153995351e-06,9.4087840893e-01,6.5118860315e-02,5.8458116319e-03,0.0000000000e+00,9.9999657695e-01,5.0957836556e-03,0.0000000000e+00,9.9999306381e-01,5.0963003278e-03,-6.6864666299e-06,1.3860318395e-04,5.1667219352e-07,5.4590972063e-07,1.3860318395e-04,6.9733667749e-06,9.0133780020e-01,1.6677969473e-01,6.7681206597e-03,3.1757317106e+00,4.2154975186e+00,3.6406852184e+00,2.7043429908e-02,2.9999999906e-02,2.9739563111e-02,2.7045049360e-02,2.9999999915e-02,2.9739447108e-02,-3.6750710787e-05,3.8586084506e-06,2.1370858362e-07,3.6750710787e-05,-3.5828953573e+00,-3.4760986931e+00,-3.4852803525e+00,-3.5828338113e+00,-3.4760986927e+00,-3.4852845812e+00,7.8814442867e-06,1.3808979395e-03,3.4841251381e-02,3.4841505880e-02,2.5449856575e-07,7.3045185135e-06,0,0,318849,0,0,1.2787350935e-06,3.0545441380e-04,1.1749376074e-07,1.8285967097e-05,9.9999178507e-01,9.9831541164e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
16,1.6000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9831552914e-01,5.7880767081e-03,-1.0000000000e-06,9.9831324330e-01,5.7882123006e-03,-5.4823466171e-06,3.2840238904e-05,1.3559247212e-07,1.7179417553e-07,3.2840238904e-05,1.9138434378e-06,9.4114402488e-01,6.4922191479e-02,5.8458116319e-03,0.0000000000e+00,9.9999306381e-01,5.0963003278e-03,0.0000000000e+00,9.9998955373e-01,5.0968165478e-03,-6.6818836701e-06,1.3856655291e-04,5.1622003464e-07,5.4560323087e-07,1.3856655291e-04,6.9716547165e-06,9.0557635272e-01,1.6218171296e-01,6.7681206597e-03,3.1759122752e+00,4.2194136684e+00,3.6427508013e+00,2.7045049360e-02,2.9999999915e-02,2.9739447108e-02,2.7046871746e-02,2.9999999923e-02,2.9739324273e-02,-3.8612733703e-05,4.1611894594e-06,2.2530517816e-07,3.8612733703e-05,-3.5828338113e+00,-3.4760986927e+00,-3.4852845812e+00,-3.5827645571e+00,-3.4760986925e+00,-3.4852890643e+00,8.3134433424e-06,1.4528074759e-03,3.4841505880e-02,3.4841757378e-02,2.5149840577e-07,7.2183563662e-06,0,0,318969,0,0,1.2809665243e-06,3.0408843636e-04,1.1762594772e-07,1.8287943918e-05,9.9998827276e-01,9.9831312567e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
17,1.7000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9831324330e-01,5.7882123006e-03,-1.0000000000e-06,9.9831095604e-01,5.7883478152e-03,-5.4767007285e-06,3.2799281572e-05,1.3551459909e-07,1.7168384960e-07,3.2799281572e-05,1.9122091752e-06,9.4174081308e-01,6.4623797381e-02,5.8458116319e-03,0.0000000000e+00,9.9998955373e-01,5.0968165478e-03,0.0000000000e+00,9.9998605064e-01,5.0973324097e-03,-6.6734825103e-06,1.3851800256e-04,5.1586192580e-07,5.4529133861e-07,1.3851800256e-04,6.9697699188e-06,9.0831615307e-01,1.6009295428e-01,6.7681206597e-03,3.1761364851e+00,4.2232023362e+00,3.6448783998e+00,2.7046871746e-02,2.9999999923e-02,2.9739324273e-02,2.7048895699e-02,2.9999999929e-02,2.9739194708e-02,-4.0393823608e-05,4.4667316730e-06,2.3667554927e-07,4.0393823608e-05,-3.5827645571e+00,-3.4760986925e+00,-3.4852890643e+00,-3.5826876484e+00,-3.4760986923e+00,-3.4852937988e+00,8.7376857282e-06,1.5219597398e-03,3.4841757378e-02,3.4842005898e-02,2.4851983337e-07,7.1328156805e-06,0,0,318561,0,0,1.2829492861e-06,3.0272899934e-04,1.1775585587e-07,1.8290025641e-05,9.9998476769e-01,9.9831083828e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
18,1.8000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9831095604e-01,5.7883478152e-03,-1.0000000000e-06,9.9830866731e-01,5.7884832472e-03,-5.4709245210e-06,3.2756609974e-05,1.3543202060e-07,1.7156944250e-07,3.2756609974e-05,1.9104985705e-06,9.3925193504e-01,6.4501727069e-02,5.8458116319e-03,0.0000000000e+00,9.9998605064e-01,5.0973324097e-03,0.0000000000e+00,9.9998255568e-01,5.0978479676e-03,-6.6643288568e-06,1.3846260408e-04,5.1555786763e-07,5.4499097155e-07,1.3846260408e-04,6.9677163616e-06,9.1125488281e-01,1.5794994213e-01,6.7681206597e-03,3.1765037154e+00,4.2270126301e+00,3.6470670374e+00,2.7048895699e-02,2.9999999929e-02,2.9739194708e-02,2.7051118889e-02,2.9999999933e-02,2.9739058519e-02,-4.2093732054e-05,4.7736245603e-06,2.4783054300e-07,4.2093732054e-05,-3.5826876484e+00,-3.4760986923e+00,-3.4852937988e+00,-3.5826031752e+00,-3.4760986921e+00,-3.4852987817e+00,9.1546366204e-06,1.5883426354e-03,3.4842005898e-02,3.4842251460e-02,2.4556176197e-07,7.0478652317e-06,0,0,318249,0,0,1.2847375896e-06,3.0137574658e-04,1.1788393805e-07,1.8292199638e-05,9.9998127095e-01,9.9830854943e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
19,1.9000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9830866731e-01,5.7884832472e-03,-1.0000000000e-06,9.9830637698e-01,5.7886185915e-03,-5.4650235635e-06,3.2712284002e-05,1.3534433564e-07,1.7145056474e-07,3.2712284002e-05,1.9087134532e-06,9.4041838469e-01,6.4366093388e-02,5.8458116319e-03,0.0000000000e+00,9.9998255568e-01,5.0978479676e-03,0.0000000000e+00,9.9997906942e-01,5.0983632523e-03,-6.6538569781e-06,1.3840110700e-04,5.1528474034e-07,5.4471730419e-07,1.3840110700e-04,6.9654989697e-06,9.1402180990e-01,1.5628842954e-01,6.7681206597e-03,3.1771100027e+00,4.2308604007e+00,3.6493162230e+00,2.7051118889e-02,2.9999999933e-02,2.9739058519e-02,2.7053538015e-02,2.9999999934e-02,2.9738915808e-02,-4.3800649758e-05,5.0801634302e-06,2.5875933546e-07,4.3800649758e-05,-3.5826031752e+00,-3.4760986921e+00,-3.4852987817e+00,-3.5825112649e+00,-3.4760986921e+00,-3.4853040101e+00,9.5638598742e-06,1.6519513973e-03,3.4842251460e-02,3.4842494083e-02,2.4262323235e-07,6.9634774499e-06,0,0,318249,0,0,1.2863686242e-06,3.0002771109e-04,1.1801038000e-07,1.8294325808e-05,9.9997778305e-01,9.9830625897e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
20,2.0000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9830637698e-01,5.7886185915e-03,-1.0000000000e-06,9.9830408477e-01,5.7887538432e-03,-5.4590064807e-06,3.2666353966e-05,1.3525160504e-07,1.7132682799e-07,3.2666353966e-05,1.9068556554e-06,9.3932201244e-01,6.4311839916e-02,5.8458116319e-03,0.0000000000e+00,9.9997906942e-01,5.0983632523e-03,0.0000000000e+00,9.9997559217e-01,5.0988782927e-03,-6.6432826031e-06,1.3833487914e-04,5.1504033745e-07,5.4445433863e-07,1.3833487914e-04,6.9631225421e-06,9.1655137804e-01,1.5524405020e-01,6.7681206597e-03,3.1778697184e+00,4.2347817354e+00,3.6516253982e+00,2.7053538015e-02,2.9999999934e-02,2.9738915808e-02,2.7022982483e-02,2.9999999932e-02,2.9738766678e-02,-4.5478452402e-05,5.3845629029e-06,2.6941728804e-07,4.5478452402e-05,-3.5825112649e+00,-3.4760986921e+00,-3.4853040101e+00,-3.5836727547e+00,-3.4760986922e+00,-3.4853094810e+00,9.9637177156e-06,1.7168903484e-03,3.4842494083e-02,3.4842733786e-02,2.3970332987e-07,6.8796260478e-06,0,0,318573,0,0,1.2878835017e-06,2.9868286518e-04,1.1813534721e-07,1.8296093625e-05,9.9997430429e-01,9.9830396663e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
21,2.1000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9830408477e-01,5.7887538432e-03,-1.0000000000e-06,9.9830179038e-01,5.7888889970e-03,-5.4528811418e-06,3.2618868147e-05,1.3515384690e-07,1.7119813357e-07,3.2618868147e-05,1.9049270109e-06,9.4021719473e-01,6.4176206236e-02,5.8458116319e-03,0.0000000000e+00,9.9997559217e-01,5.0988782927e-03,0.0000000000e+00,9.9997212420e-01,5.0993931097e-03,-6.6316794977e-06,1.3826452485e-04,5.1481697517e-07,5.4420982647e-07,1.3826452485e-04,6.9605922683e-06,9.1834626374e-01,1.5617992260e-01,6.7681206597e-03,3.1788303711e+00,4.2387897774e+00,3.6539942099e+00,2.7022982483e-02,2.9999999932e-02,2.9738766678e-02,2.6990319936e-02,2.9999999927e-02,2.9738611230e-02,-4.7086575212e-05,5.6849721526e-06,2.7980698473e-07,4.7086575212e-05,-3.5836727547e+00,-3.4760986922e+00,-3.4853094810e+00,-3.5849157500e+00,-3.4760986924e+00,-3.4853151915e+00,1.0354347213e-05,1.7805415564e-03,3.4842733786e-02,3.4842970588e-02,2.3680120307e-07,6.7962865521e-06,0,0,318477,0,0,1.2893064121e-06,2.9734030111e-04,1.1825890543e-07,1.8297266688e-05,9.9997083489e-01,9.9830167212e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
22,2.2000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9830179038e-01,5.7888889970e-03,-1.0000000000e-06,9.9829949367e-01,5.7890240481e-03,-5.4466558604e-06,3.2569875627e-05,1.3505112195e-07,1.7106449220e-07,3.2569875627e-05,1.9029293520e-06,9.3767519350e-01,6.4121952763e-02,5.8458116319e-03,0.0000000000e+00,9.9997212420e-01,5.0993931097e-03,0.0000000000e+00,9.9996866566e-01,5.0999077201e-03,-6.6204118563e-06,1.3819073481e-04,5.1461045028e-07,5.4395509607e-07,1.3819073481e-04,6.9579131508e-06,9.1931830512e-01,1.5521692347e-01,6.7681206597e-03,3.1798246912e+00,4.2429002922e+00,3.6564222121e+00,2.6990319936e-02,2.9999999927e-02,2.9738611230e-02,2.6956907029e-02,2.9999999918e-02,2.9738449567e-02,-4.8625211087e-05,5.9794890614e-06,2.8999840747e-07,4.8625211087e-05,-3.5849157500e+00,-3.4760986924e+00,-3.4853151915e+00,-3.5861888150e+00,-3.4760986927e+00,-3.4853211386e+00,1.0738395340e-05,1.8418759474e-03,3.4842970588e-02,3.4843204504e-02,2.3391604648e-07,6.7134358104e-06,0,0,318213,0,0,1.2906632664e-06,2.9599915791e-04,1.1838106596e-07,1.8297931319e-05,9.9996737500e-01,9.9829937529e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
23,2.3000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9829949367e-01,5.7890240481e-03,-1.0000000000e-06,9.9829719450e-01,5.7891589916e-03,-5.4403346494e-06,3.2519425545e-05,1.3494351049e-07,1.7092601617e-07,3.2519425545e-05,1.9008645077e-06,9.3814086914e-01,6.4121952763e-02,5.8458116319e-03,0.0000000000e+00,9.9996866566e-01,5.0999077201e-03,0.0000000000e+00,9.9996521684e-01,5.1004221251e-03,-6.6081816825e-06,1.3811337884e-04,5.1440495924e-07,5.4371127858e-07,1.3811337884e-04,6.9550902541e-06,9.2167833116e-01,1.5538646557e-01,6.7681206597e-03,3.1809743816e+00,4.2471038933e+00,3.6589089996e+00,2.6956907029e-02,2.9999999918e-02,2.9738449567e-02,2.6917085837e-02,2.9999999905e-02,2.9738281789e-02,-5.0094697432e-05,6.2661748660e-06,2.9993882898e-07,5.0094697432e-05,-3.5861888150e+00,-3.4760986927e+00,-3.4853211386e+00,-3.5877080473e+00,-3.4760986931e+00,-3.4853273195e+00,1.1113879846e-05,1.9009001108e-03,3.4843204504e-02,3.4843435551e-02,2.3104717975e-07,6.6310542627e-06,0,0,317973,0,0,1.2919672566e-06,2.9465896385e-04,1.1850181089e-07,1.8298156003e-05,9.9996392487e-01,9.9829707600e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
24,2.4000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9829719450e-01,5.7891589916e-03,-1.0000000000e-06,9.9829489274e-01,5.7892938228e-03,-5.4339245523e-06,3.2467567023e-05,1.3483113047e-07,1.7078281976e-07,3.2467567023e-05,1.8987343014e-06,9.3834997106e-01,6.3959192347e-02,5.8458116319e-03,0.0000000000e+00,9.9996521684e-01,5.1004221251e-03,0.0000000000e+00,9.9996177783e-01,5.1009363290e-03,-6.5963240194e-06,1.3803252100e-04,5.1420394173e-07,5.4346880424e-07,1.3803252100e-04,6.9521286986e-06,9.2281087240e-01,1.5571198640e-01,6.7681206597e-03,3.1822217540e+00,4.2513971221e+00,3.6614542085e+00,2.6917085837e-02,2.9999999905e-02,2.9738281789e-02,2.6872269347e-02,2.9999999888e-02,2.9738107996e-02,-5.1595535411e-05,6.5430682035e-06,3.0961293531e-07,5.1595535411e-05,-3.5877080473e+00,-3.4760986931e+00,-3.4853273195e+00,-3.5894204730e+00,-3.4760986937e+00,-3.4853337313e+00,1.1480242201e-05,1.9581920988e-03,3.4843435551e-02,3.4843663745e-02,2.2819391335e-07,6.5491220869e-06,0,0,317709,0,0,1.2932335833e-06,2.9341903561e-04,1.1862113770e-07,1.8297994050e-05,9.9996048459e-01,9.9829477411e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
25,2.5000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9829489274e-01,5.7892938228e-03,-1.0000000000e-06,9.9829258823e-01,5.7894285368e-03,-5.4274321797e-06,3.2414348382e-05,1.3471405806e-07,1.7063500990e-07,3.2414348382e-05,1.8965405493e-06,9.3797810872e-01,6.3959192347e-02,5.8458116319e-03,0.0000000000e+00,9.9996177783e-01,5.1009363290e-03,0.0000000000e+00,9.9995834871e-01,5.1014503343e-03,-6.5845442838e-06,1.3794759210e-04,5.1400526235e-07,5.4322829628e-07,1.3794759210e-04,6.9490334004e-06,9.2417625145e-01,1.5554922598e-01,6.7681206597e-03,3.1835688150e+00,4.2557570638e+00,3.6640573823e+00,2.6872269347e-02,2.9999999888e-02,2.9738107996e-02,2.6826515250e-02,2.9999999867e-02,2.9737928288e-02,-5.3060486903e-05,6.8082002483e-06,3.1905167944e-07,5.3060486903e-05,-3.5894204730e+00,-3.4760986937e+00,-3.4853337313e+00,-3.5911715917e+00,-3.4760986944e+00,-3.4853403712e+00,1.1838636523e-05,2.0175811410e-03,3.4843663745e-02,3.4843889101e-02,2.2535567249e-07,6.4676227546e-06,0,0,317541,0,0,1.2944744621e-06,2.9222305455e-04,1.1873901265e-07,1.8297487695e-05,9.9995705423e-01,9.9829246949e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
26,2.6000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9829258823e-01,5.7894285368e-03,-1.0000000000e-06,9.9829028086e-01,5.7895631292e-03,-5.4208637029e-06,3.2359819051e-05,1.3459237522e-07,1.7048262878e-07,3.2359819051e-05,1.8942850583e-06,9.3483931930e-01,6.3904938874e-02,5.8458116319e-03,0.0000000000e+00,9.9995834871e-01,5.1014503343e-03,0.0000000000e+00,9.9995492959e-01,5.1019641495e-03,-6.5723373568e-06,1.3785869450e-04,5.1381526800e-07,5.4298064080e-07,1.3785869450e-04,6.9458090032e-06,9.2664930556e-01,1.5595612703e-01,6.7681206597e-03,3.1849616860e+00,4.2601812539e+00,3.6667179381e+00,2.6826515250e-02,2.9999999867e-02,2.9737928288e-02,2.6779886980e-02,2.9999999841e-02,2.9737742762e-02,-5.4463148107e-05,7.0596081334e-06,3.2825879661e-07,5.4463148107e-05,-3.5911715917e+00,-3.4760986944e+00,-3.4853403712e+00,-3.5929591576e+00,-3.4760986953e+00,-3.4853472363e+00,1.2189178825e-05,2.0749288062e-03,3.4843889101e-02,3.4844111632e-02,2.2253191653e-07,6.3865407185e-06,0,0,316917,0,0,1.2956945266e-06,2.9102758846e-04,1.1885538049e-07,1.8296667636e-05,9.9995363390e-01,9.9829016201e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
27,2.7000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9829028086e-01,5.7895631292e-03,-1.0000000000e-06,9.9828797050e-01,5.7896975954e-03,-5.4142246213e-06,3.2304027250e-05,1.3446617170e-07,1.7032579011e-07,3.2304027250e-05,1.8919696244e-06,9.2919695819e-01,6.3762523510e-02,5.8458116319e-03,0.0000000000e+00,9.9995492959e-01,5.1019641495e-03,0.0000000000e+00,9.9995152062e-01,5.1024777709e-03,-6.5607147859e-06,1.3776579263e-04,5.1362132660e-07,5.4273372542e-07,1.3776579263e-04,6.9424608987e-06,9.2692170320e-01,1.5556278935e-01,6.7681206597e-03,3.1864447837e+00,4.2646630887e+00,3.6694357083e+00,2.6779886980e-02,2.9999999841e-02,2.9737742762e-02,2.6731546651e-02,2.9999999811e-02,2.9737551517e-02,-5.5803376926e-05,7.2953487400e-06,3.3724965824e-07,5.5803376926e-05,-3.5929591576e+00,-3.4760986953e+00,-3.4853472363e+00,-3.5948155564e+00,-3.4760986963e+00,-3.4853543238e+00,1.2532429796e-05,2.1302219640e-03,3.4844111632e-02,3.4844331355e-02,2.1972215680e-07,6.3058619235e-06,0,0,316641,0,0,1.2968970314e-06,2.8983254175e-04,1.1897017327e-07,1.8295555427e-05,9.9995022373e-01,9.9828785153e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
28,2.8000000000e-03,1.0000000000e-04,-1.0000000000e-06,9.9828797050e-01,5.7896975954e-03,-1.0000000000e-06,9.9828565702e-01,5.7898319309e-03,-5.4075228506e-06,3.2247020650e-05,1.3433555737e-07,1.7016458913e-07,3.2247020650e-05,1.8895960309e-06,9.2521384910e-01,6.3545509621e-02,5.8458116319e-03,0.0000000000e+00,9.9995152062e-01,5.1024777709e-03,0.0000000000e+00,9.9994812191e-01,5.1029911931e-03,-6.5492402858e-06,1.3767045874e-04,5.1342225961e-07,5.4248575261e-07,1.3767045874e-04,6.9389940420e-06,9.2840237088e-01,1.5519657841e-01,6.7681206597e-03,3.1880061263e+00,4.2692458393e+00,3.6722103183e+00,2.6731546651e-02,2.9999999811e-02,2.9737551517e-02,2.6679442256e-02,2.9999999777e-02,2.9737354649e-02,-5.7081126393e-05,7.5135114377e-06,3.4603354118e-07,5.7081126393e-05,-3.5948155564e+00,-3.4760986963e+00,-3.4853543238e+00,-3.5968201650e+00,-3.4760986975e+00,-3.4853616308e+00,1.2868703299e-05,2.1834498917e-03,3.4844331355e-02,3.4844548281e-02,2.1692598978e-07,6.2255747592e-06,0,0,316017,0,0,1.2980846526e-06,2.8863786498e-04,1.1908333366e-07,1.8294165760e-05,9.9994682383e-01,9.9828553794e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
