step,time_code,dt,phi_min_before,phi_max_before,phi_mean_before,phi_min_after,phi_max_after,phi_mean_after,dphi_min,dphi_max,dphi_mean,dphi_abs_mean,dphi_abs_max,dphi_l2,dphi_nonzero_fraction_abs_gt_1e-12,dphi_nonzero_fraction_abs_gt_1e-8,dphi_nonzero_fraction_abs_gt_1e-5,eta_min_before,eta_max_before,eta_mean_before,eta_min_after,eta_max_after,eta_mean_after,deta_min,deta_max,deta_mean,deta_abs_mean,deta_abs_max,deta_l2,deta_nonzero_fraction_abs_gt_1e-12,deta_nonzero_fraction_abs_gt_1e-8,deta_nonzero_fraction_abs_gt_1e-5,deta_abs_mean_over_dphi_abs_mean,deta_abs_max_over_dphi_abs_max,deta_l2_over_dphi_l2,xB_min_before,xB_max_before,xB_mean_before,xB_min_after,xB_max_after,xB_mean_after,dxB_min,dxB_max,dxB_abs_mean,dxB_abs_max,Y_min_before,Y_max_before,Y_mean_before,Y_min_after,Y_max_after,Y_mean_after,dY_abs_mean,dY_abs_max,xBtot_mean_before,xBtot_mean_after,xBtot_delta,xBtot_rel_delta,xB_clip_low_count,xB_clip_high_count,phi_out_of_bounds_count,eta_out_of_bounds_count,nan_inf_flag,eta_far_field_mean,eta_far_field_max,phi_far_field_mean,phi_far_field_max,eta_max_minus_far,phi_max_minus_far,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
148,1.4800000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9777256638e-01,5.7958929208e-03,-1.0000000000e-06,9.9776738517e-01,5.7958567103e-03,-1.7277023273e-05,7.6052238087e-06,-3.6210509329e-08,7.2367134238e-08,1.7277023273e-05,7.2570436635e-07,9.9134318034e-01,9.1994674117e-02,1.9011320891e-03,0.0000000000e+00,1.0000000000e+00,5.7750607934e-03,0.0000000000e+00,1.0000000000e+00,5.7781785486e-03,-1.4853063929e-04,7.5865080228e-04,3.1177552577e-06,3.4186545978e-06,7.5865080228e-04,3.7991038114e-05,9.2533591942e-01,6.6643495913e-01,2.3881700304e-02,4.7240430809e+01,4.3910967201e+01,5.2350571218e+01,4.9285836553e-03,4.1901903236e-02,2.9574032582e-02,4.8731932736e-03,4.2034605067e-02,2.9572737304e-02,-1.4838983694e-04,1.8281318582e-04,1.4962109704e-06,1.8281318582e-04,-5.3077628540e+00,-3.1296189210e+00,-3.4946510578e+00,-5.3191207478e+00,-3.1263184459e+00,-3.4947393751e+00,9.5209660784e-05,1.3325064447e-02,3.4924538938e-02,3.4924348919e-02,-1.9001921125e-07,-5.4408509614e-06,0,0,338143,0,0,1.8115211290e-05,1.4143228309e-03,1.8619110251e-07,2.8100049585e-05,9.9998188479e-01,9.9776719898e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
149,1.4900000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9776738517e-01,5.7958567103e-03,-1.0000000000e-06,9.9776221046e-01,5.7958191345e-03,-1.7605608569e-05,7.5183760417e-06,-3.7575831785e-08,7.3074464012e-08,1.7605608569e-05,7.3914675130e-07,9.9097696940e-01,9.1960765697e-02,1.9011320891e-03,0.0000000000e+00,1.0000000000e+00,5.7781785486e-03,0.0000000000e+00,1.0000000000e+00,5.7812739594e-03,-1.5116315541e-04,7.5477313256e-04,3.0954107707e-06,3.3970721877e-06,7.5477313256e-04,3.7771415039e-05,9.2728904442e-01,6.6790432400e-01,2.3827446832e-02,4.6487815322e+01,4.2871175375e+01,5.1101374622e+01,4.8731932736e-03,4.2034605067e-02,2.9572737304e-02,4.8190278566e-03,4.2165733577e-02,2.9571444918e-02,-1.4769191284e-04,1.8336242265e-04,1.4920468809e-06,1.8336242265e-04,-5.3191207478e+00,-3.1263184459e+00,-3.4947393751e+00,-5.3303523840e+00,-3.1230668728e+00,-3.4948274958e+00,9.4964927949e-05,1.3252917493e-02,3.4924348919e-02,3.4924150364e-02,-1.9855461829e-07,-5.6852775911e-06,0,0,338791,0,0,1.8274830564e-05,1.4171962387e-03,1.8765637865e-07,2.8264601727e-05,9.9998172517e-01,9.9776202280e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
150,1.5000000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9776221046e-01,5.7958191345e-03,-1.0000000000e-06,9.9775704284e-01,5.7957802075e-03,-1.7930245490e-05,7.4300732380e-06,-3.8926951812e-08,7.3789925047e-08,1.7930245490e-05,7.5264892476e-07,9.9136578595e-01,9.2096399378e-02,1.9011320891e-03,0.0000000000e+00,1.0000000000e+00,5.7812739594e-03,0.0000000000e+00,1.0000000000e+00,5.7843473902e-03,-1.5343861439e-04,7.5090373793e-04,3.0734307419e-06,3.3758904326e-06,7.5090373793e-04,3.7556464331e-05,9.2858434606e-01,6.6980093497e-01,2.3807101780e-02,4.5750018453e+01,4.1879166594e+01,4.9899047346e+01,4.8190278566e-03,4.2165733577e-02,2.9571444918e-02,4.7660665125e-03,4.2295254960e-02,2.9570155444e-02,-1.4697002319e-04,1.8388129310e-04,1.4879390367e-06,1.8388129310e-04,-5.3303523840e+00,-3.1230668728e+00,-3.4948274958e+00,-5.3414564843e+00,-3.1198646273e+00,-3.4949154114e+00,9.4714116261e-05,1.3178861441e-02,3.4924150364e-02,3.4923943389e-02,-2.0697463451e-07,-5.9264042890e-06,0,0,339301,0,0,1.8435123963e-05,1.4207924821e-03,1.8913355485e-07,2.8428222502e-05,9.9998156488e-01,9.9775685371e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
151,1.5100000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9775704284e-01,5.7957802075e-03,-1.0000000000e-06,9.9775188306e-01,5.7957399319e-03,-1.8250868965e-05,7.3402246747e-06,-4.0275600190e-08,7.4505535347e-08,1.8250868965e-05,7.6619655130e-07,9.9102670175e-01,9.2523645472e-02,1.9553855613e-03,0.0000000000e+00,1.0000000000e+00,5.7843473902e-03,0.0000000000e+00,1.0000000000e+00,5.7873986134e-03,-1.5537807914e-04,7.4706219064e-04,3.0512232325e-06,3.3556996577e-06,7.4706219064e-04,3.7346187642e-05,9.2903193721e-01,6.7311943902e-01,2.3915608724e-02,4.5039601985e+01,4.0932965553e+01,4.8742307152e+01,4.7660665125e-03,4.2295254960e-02,2.9570155444e-02,4.7142886636e-03,4.2423135707e-02,2.9568868896e-02,-1.4622499156e-04,1.8436968683e-04,1.4837642847e-06,1.8436968683e-04,-5.3414564843e+00,-3.1198646273e+00,-3.4949154114e+00,-5.3524318050e+00,-3.1167121270e+00,-3.4950031134e+00,9.4453099410e-05,1.3102921488e-02,3.4923943389e-02,3.4923728111e-02,-2.1527780290e-07,-6.1641894358e-06,0,0,339793,0,0,1.8595932280e-05,1.4244173416e-03,1.9062273356e-07,2.8590639672e-05,9.9998140407e-01,9.9775169244e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
152,1.5200000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9775188306e-01,5.7957399319e-03,-1.0000000000e-06,9.9774673177e-01,5.7956983184e-03,-1.8567464581e-05,7.2489800803e-06,-4.1613507208e-08,7.5203926952e-08,1.8567464581e-05,7.7977552532e-07,9.9151498300e-01,9.2862729673e-02,2.1181459780e-03,0.0000000000e+00,1.0000000000e+00,5.7873986134e-03,0.0000000000e+00,1.0000000000e+00,5.7904286541e-03,-1.5701171135e-04,7.4325486241e-04,3.0300406623e-06,3.3351838182e-06,7.4325486241e-04,3.7140305035e-05,9.2907262731e-01,6.7308213976e-01,2.3807101780e-02,4.4348532761e+01,4.0029959889e+01,4.7629482881e+01,4.7142886636e-03,4.2423135707e-02,2.9568868896e-02,4.6636740821e-03,4.2549342593e-02,2.9567585290e-02,-1.4545764220e-04,1.8482749130e-04,1.4795448257e-06,1.8482749130e-04,-5.3524318050e+00,-3.1167121270e+00,-3.4950031134e+00,-5.3632771289e+00,-3.1136097823e+00,-3.4950905937e+00,9.4182999758e-05,1.3025120246e-02,3.4923728111e-02,3.4923504650e-02,-2.2346196261e-07,-6.3985712492e-06,0,0,340165,0,0,1.8757358819e-05,1.4280058613e-03,1.9212479084e-07,2.8751348354e-05,9.9998124264e-01,9.9774653965e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
153,1.5300000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9774673177e-01,5.7956983184e-03,-1.0000000000e-06,9.9774158958e-01,5.7956553812e-03,-1.8879922613e-05,7.1562962900e-06,-4.2937247710e-08,7.5897507333e-08,1.8879922613e-05,7.9337263742e-07,9.9159636321e-01,9.3351010923e-02,2.1181459780e-03,0.0000000000e+00,1.0000000000e+00,5.7904286541e-03,0.0000000000e+00,1.0000000000e+00,5.7934380558e-03,-1.5845197163e-04,7.3944121377e-04,3.0094017102e-06,3.3157281365e-06,7.3944121377e-04,3.6939016011e-05,9.2858434606e-01,6.7305501302e-01,2.3752848307e-02,4.3686917436e+01,3.9165479061e+01,4.6559478194e+01,4.6636740821e-03,4.2549342593e-02,2.9567585290e-02,4.6142028314e-03,4.2673842526e-02,2.9566304640e-02,-1.4514888709e-04,1.8525448402e-04,1.4753107768e-06,1.8525448402e-04,-5.3632771289e+00,-3.1136097823e+00,-3.4950905937e+00,-5.3739912791e+00,-3.1105580005e+00,-3.4951778441e+00,9.3904921782e-05,1.2945482676e-02,3.4923504650e-02,3.4923273119e-02,-2.3153031851e-07,-6.6296415790e-06,0,0,340981,0,0,1.8919289680e-05,1.4315048748e-03,1.9363954891e-07,2.8910138572e-05,9.9998108071e-01,9.9774139594e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
154,1.5400000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9774158958e-01,5.7956553812e-03,-1.0000000000e-06,9.9773645722e-01,5.7956111321e-03,-1.9188089547e-05,7.0621576322e-06,-4.4249108063e-08,7.6603540383e-08,1.9188089547e-05,8.0697509532e-07,9.9156923647e-01,9.3296757451e-02,2.1452727141e-03,0.0000000000e+00,1.0000000000e+00,5.7934380558e-03,0.0000000000e+00,1.0000000000e+00,5.7964267824e-03,-1.5961314179e-04,7.3560894089e-04,2.9887266619e-06,3.2980623207e-06,7.3560894089e-04,3.6742374038e-05,9.2785192419e-01,6.7586941189e-01,2.3820665148e-02,4.3053653973e+01,3.8336747338e+01,4.5530988814e+01,4.6142028314e-03,4.2673842526e-02,2.9566304640e-02,4.5658552755e-03,4.2796602558e-02,2.9565026961e-02,-1.4503908862e-04,1.8565043379e-04,1.4710831260e-06,1.8565043379e-04,-5.3739912791e+00,-3.1105580005e+00,-3.4951778441e+00,-5.3845731169e+00,-3.1075571854e+00,-3.4952648566e+00,9.3619755092e-05,1.2864035089e-02,3.4923273119e-02,3.4923033638e-02,-2.3948137597e-07,-6.8573577038e-06,0,0,341101,0,0,1.9082098630e-05,1.4348456189e-03,1.9516604469e-07,2.9066722197e-05,9.9998091790e-01,9.9773626205e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
155,1.5500000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9773645722e-01,5.7956111321e-03,-1.0000000000e-06,9.9773133558e-01,5.7955655758e-03,-1.9491989832e-05,6.9667993865e-06,-4.5556260248e-08,7.7323056732e-08,1.9491989832e-05,8.2057274141e-07,9.9135674371e-01,9.3079743562e-02,2.1452727141e-03,0.0000000000e+00,1.0000000000e+00,5.7964267824e-03,0.0000000000e+00,1.0000000000e+00,5.7993946185e-03,-1.6061492226e-04,7.3181069527e-04,2.9678360902e-06,3.2814424266e-06,7.3181069527e-04,3.6550542047e-05,9.2757387514e-01,6.8049225984e-01,2.3902045356e-02,4.2438084645e+01,3.7544175920e+01,4.4542720228e+01,4.5658552755e-03,4.2796602558e-02,2.9565026961e-02,4.5186121333e-03,4.2917590152e-02,2.9563752267e-02,-1.4489968511e-04,1.8601525042e-04,1.4668565601e-06,1.8601525042e-04,-5.3845731169e+00,-3.1075571854e+00,-3.4952648566e+00,-5.3950215305e+00,-3.1046077317e+00,-3.4953516234e+00,9.3327429109e-05,1.2780803687e-02,3.4923033638e-02,3.4922786331e-02,-2.4730697153e-07,-7.0814859354e-06,0,0,341017,0,0,1.9245669507e-05,1.4380479499e-03,1.9670264124e-07,2.9220636667e-05,9.9998075433e-01,9.9773113888e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
156,1.5600000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9773133558e-01,5.7955655758e-03,-1.0000000000e-06,9.9772622514e-01,5.7955187208e-03,-1.9791755877e-05,6.8699824540e-06,-4.6855004709e-08,7.8054667929e-08,1.9791755877e-05,8.3415458259e-07,9.9135448315e-01,9.3242503979e-02,2.1995261863e-03,0.0000000000e+00,1.0000000000e+00,5.7993946185e-03,0.0000000000e+00,1.0000000000e+00,5.8023419350e-03,-1.6148451591e-04,7.2803534554e-04,2.9473164512e-06,3.2653814763e-06,7.2803534554e-04,3.6363450341e-05,9.2683467159e-01,6.8315746166e-01,2.4091932509e-02,4.1834544467e+01,3.6784777968e+01,4.3593179370e+01,4.5186121333e-03,4.2917590152e-02,2.9563752267e-02,4.4724544800e-03,4.3036773105e-02,2.9562480569e-02,-1.4473122057e-04,1.8634880229e-04,1.4625854188e-06,1.8634880229e-04,-5.3950215305e+00,-3.1046077317e+00,-3.4953516234e+00,-5.4053354346e+00,-3.1017100266e+00,-3.4954381367e+00,9.3026316724e-05,1.2695812284e-02,3.4922786331e-02,3.4922531325e-02,-2.5500628805e-07,-7.3020029283e-06,0,0,340945,0,0,1.9410308083e-05,1.4467407292e-03,1.9825030821e-07,2.9372252616e-05,9.9998058969e-01,9.9772602689e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
157,1.5700000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9772622514e-01,5.7955187208e-03,-1.0000000000e-06,9.9772112623e-01,5.7954705762e-03,-2.0087316290e-05,6.7717170613e-06,-4.8144641762e-08,7.8790418797e-08,2.0087316290e-05,8.4771017947e-07,9.9146299009e-01,9.3432391131e-02,2.2809063947e-03,0.0000000000e+00,1.0000000000e+00,5.8023419350e-03,0.0000000000e+00,1.0000000000e+00,5.8052695075e-03,-1.6225089142e-04,7.2427740947e-04,2.9275725172e-06,3.2494212935e-06,7.2427740947e-04,3.6180830806e-05,9.2702455874e-01,6.8565086082e-01,2.3949517144e-02,4.1241325317e+01,3.6056454680e+01,4.2680661012e+01,4.4724544800e-03,4.3036773105e-02,2.9562480569e-02,4.4273637288e-03,4.3154119513e-02,2.9561211880e-02,-1.4453424460e-04,1.8665093666e-04,1.4583727392e-06,1.8665093666e-04,-5.4053354346e+00,-3.1017100266e+00,-3.4954381367e+00,-5.4155137736e+00,-3.0988644515e+00,-3.4955243888e+00,9.2719872876e-05,1.2609087651e-02,3.4922531325e-02,3.4922268745e-02,-2.6257953285e-07,-7.5189146630e-06,0,0,341089,0,0,1.9576172505e-05,1.4584787522e-03,1.9980928760e-07,2.9521646245e-05,9.9998042383e-01,9.9772092642e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
158,1.5800000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9772112623e-01,5.7954705762e-03,-1.0000000000e-06,9.9771603922e-01,5.7954211489e-03,-2.0378616009e-05,6.6720222862e-06,-4.9427214336e-08,7.9536455881e-08,2.0378616009e-05,8.6122988834e-07,9.9193770797e-01,9.3452736183e-02,2.3351598669e-03,0.0000000000e+00,1.0000000000e+00,5.8052695075e-03,0.0000000000e+00,1.0000000000e+00,5.8081777692e-03,-1.6292964762e-04,7.2103662382e-04,2.9082617633e-06,3.2334621747e-06,7.2103662382e-04,3.6002884217e-05,9.2661765770e-01,6.8816912616e-01,2.4051242405e-02,4.0653837776e+01,3.5382021208e+01,4.1804034793e+01,4.4273637288e-03,4.3154119513e-02,2.9561211880e-02,4.3833215893e-03,4.3269597763e-02,2.9559946211e-02,-1.4430927977e-04,1.8692151355e-04,1.4542334150e-06,1.8692151355e-04,-5.4155137736e+00,-3.0988644515e+00,-3.4955243888e+00,-5.4255555318e+00,-3.0960713822e+00,-3.4956103722e+00,9.2409369362e-05,1.2520661024e-02,3.4922268745e-02,3.4921998717e-02,-2.7002848851e-07,-7.7322722209e-06,0,0,341503,0,0,1.9743294766e-05,1.4701984221e-03,2.0137658429e-07,2.9668785173e-05,9.9998025671e-01,9.9771583784e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
159,1.5900000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9771603922e-01,5.7954211489e-03,-1.0000000000e-06,9.9771096458e-01,5.7953704480e-03,-2.0665610432e-05,6.5709386093e-06,-5.0700907296e-08,8.0281222284e-08,2.0665610432e-05,8.7470477620e-07,9.9132735641e-01,9.3642623336e-02,2.3622866030e-03,0.0000000000e+00,1.0000000000e+00,5.8081777692e-03,0.0000000000e+00,1.0000000000e+00,5.8110665184e-03,-1.6353938976e-04,7.1876069797e-04,2.8887491138e-06,3.2196653136e-06,7.1876069797e-04,3.5829617922e-05,9.2614972150e-01,6.8880208333e-01,2.3861355252e-02,4.0104836747e+01,3.4780521018e+01,4.0961955275e+01,4.3833215893e-03,4.3269597763e-02,2.9559946211e-02,4.3403101107e-03,4.3383176516e-02,2.9558683574e-02,-1.4405686389e-04,1.8716037989e-04,1.4501026559e-06,1.8716037989e-04,-5.4255555318e+00,-3.0960713822e+00,-3.4956103722e+00,-5.4354597228e+00,-3.0933311898e+00,-3.4956960796e+00,9.2092370906e-05,1.2430559868e-02,3.4921998717e-02,3.4921721367e-02,-2.7734996411e-07,-7.9419842592e-06,0,0,341815,0,0,1.9911516090e-05,1.4819076492e-03,2.0295065771e-07,2.9813631644e-05,9.9998008848e-01,9.9771076163e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
160,1.6000000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9771096458e-01,5.7953704480e-03,-1.0000000000e-06,9.9770590280e-01,5.7953184831e-03,-2.0948234563e-05,6.4684778481e-06,-5.1964930563e-08,8.1025583838e-08,2.0948234563e-05,8.8812638660e-07,9.9105608905e-01,9.3832510489e-02,2.4165400752e-03,0.0000000000e+00,1.0000000000e+00,5.8110665184e-03,0.0000000000e+00,1.0000000000e+00,5.8139355957e-03,-1.6399624985e-04,7.1650401197e-04,2.8690773207e-06,3.2085105981e-06,7.1650401197e-04,3.5661103444e-05,9.2554615162e-01,6.9052915220e-01,2.3915608724e-02,3.9598734697e+01,3.4203551131e+01,4.0153185382e+01,4.3403101107e-03,4.3383176516e-02,2.9558683574e-02,4.2983117011e-03,4.3494824676e-02,2.9557423978e-02,-1.4377756287e-04,1.8736731844e-04,1.4460385499e-06,1.8736731844e-04,-5.4354597228e+00,-3.0933311898e+00,-3.4956960796e+00,-5.4452253850e+00,-3.0906442415e+00,-3.4957815037e+00,9.1771089368e-05,1.2338810966e-02,3.4921721367e-02,3.4921436827e-02,-2.8453950111e-07,-8.1479231257e-06,0,0,342091,0,0,2.0080666126e-05,1.4935951380e-03,2.0453042135e-07,2.9956108536e-05,9.9997991933e-01,9.9770569827e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
161,1.6100000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9770590280e-01,5.7953184831e-03,-1.0000000000e-06,9.9770085436e-01,5.7952652669e-03,-2.1226450126e-05,6.3646412488e-06,-5.3216213807e-08,8.1756975284e-08,2.1226450126e-05,9.0148668717e-07,9.9090689200e-01,9.4185158058e-02,2.5047019676e-03,0.0000000000e+00,1.0000000000e+00,5.8139355957e-03,0.0000000000e+00,1.0000000000e+00,5.8167850601e-03,-1.6441527911e-04,7.1426040158e-04,2.8494643784e-06,3.1989127675e-06,7.1426040158e-04,3.5497245509e-05,9.2535626447e-01,6.8908465350e-01,2.4078369141e-02,3.9127092904e+01,3.3649545606e+01,3.9376339123e+01,4.2983117011e-03,4.3494824676e-02,2.9557423978e-02,4.2573091275e-03,4.3604511378e-02,2.9556167433e-02,-1.4347192849e-04,1.8754210230e-04,1.4419877379e-06,1.8754210230e-04,-5.4452253850e+00,-3.0906442415e+00,-3.4957815037e+00,-5.4548515812e+00,-3.0880109016e+00,-3.4958666375e+00,9.1443714339e-05,1.2245439857e-02,3.4921436827e-02,3.4921145231e-02,-2.9159579007e-07,-8.3500513313e-06,0,0,342991,0,0,2.0250851137e-05,1.5052413495e-03,2.0611793827e-07,3.0096138029e-05,9.9997974915e-01,9.9770064824e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
162,1.6200000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9770085436e-01,5.7952652669e-03,-1.0000000000e-06,9.9769581979e-01,5.7952108105e-03,-2.1500198698e-05,6.2594396109e-06,-5.4456421030e-08,8.2479957369e-08,2.1500198698e-05,9.1477831314e-07,9.9115781431e-01,9.4381826895e-02,2.5589554398e-03,0.0000000000e+00,1.0000000000e+00,5.8167850601e-03,0.0000000000e+00,1.0000000000e+00,5.8196151284e-03,-1.6477819122e-04,7.1199557585e-04,2.8300683868e-06,3.1897357076e-06,7.1199557585e-04,3.5337994355e-05,9.2448820891e-01,6.8978542752e-01,2.4349636502e-02,3.8672858345e+01,3.3115767247e+01,3.8630118191e+01,4.2573091275e-03,4.3604511378e-02,2.9556167433e-02,4.2172855062e-03,4.3712206008e-02,2.9554913949e-02,-1.4314052785e-04,1.8768453174e-04,1.4379958526e-06,1.8768453174e-04,-5.4548515812e+00,-3.0880109016e+00,-3.4958666375e+00,-5.4643373995e+00,-3.0854315307e+00,-3.4959514739e+00,9.1112017954e-05,1.2156642199e-02,3.4921145231e-02,3.4920846713e-02,-2.9851804133e-07,-8.5483462629e-06,0,0,343075,0,0,2.0422184402e-05,1.5168537428e-03,2.0771314345e-07,3.0233627720e-05,9.9997957782e-01,9.9769561208e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
163,1.6300000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9769581979e-01,5.7952108105e-03,-1.0000000000e-06,9.9769079958e-01,5.7951551232e-03,-2.1769463397e-05,6.1528548471e-06,-5.5687317066e-08,8.3198357992e-08,2.1769463397e-05,9.2799425831e-07,9.9080855758e-01,9.4625967520e-02,2.5589554398e-03,0.0000000000e+00,1.0000000000e+00,5.8196151284e-03,0.0000000000e+00,1.0000000000e+00,5.8224256539e-03,-1.6510736232e-04,7.0970065652e-04,2.8105254554e-06,3.1816125825e-06,7.0970065652e-04,3.5183323390e-05,9.2453342014e-01,6.9021493417e-01,2.4349636502e-02,3.8241290566e+01,3.2600741854e+01,3.7913298574e+01,4.2172855062e-03,4.3712206008e-02,2.9554913949e-02,4.1782242836e-03,4.3817878178e-02,2.9553663534e-02,-1.4278393942e-04,1.8779437966e-04,1.4339597737e-06,1.8779437966e-04,-5.4643373995e+00,-3.0854315307e+00,-3.4959514739e+00,-5.4736819578e+00,-3.0829064872e+00,-3.4960360061e+00,9.0772298459e-05,1.2091954932e-02,3.4920846713e-02,3.4920541407e-02,-3.0530597716e-07,-8.7427999575e-06,0,0,343219,0,0,2.0594347854e-05,1.5284689713e-03,2.0931379310e-07,3.0368491974e-05,9.9997940565e-01,9.9769059026e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
164,1.6400000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9769079958e-01,5.7951551232e-03,-1.0000000000e-06,9.9768579409e-01,5.7950982152e-03,-2.2034207125e-05,6.0449126984e-06,-5.6907928815e-08,8.3909690482e-08,2.2034207125e-05,9.4112794446e-07,9.9109338831e-01,9.4822636357e-02,2.6132089120e-03,0.0000000000e+00,1.0000000000e+00,5.8224256539e-03,0.0000000000e+00,1.0000000000e+00,5.8252168177e-03,-1.6534204291e-04,7.0743828024e-04,2.7911637847e-06,3.1734496422e-06,7.0743828024e-04,3.5033150732e-05,9.2389594184e-01,6.8963623047e-01,2.4349636502e-02,3.7819823002e+01,3.2106364264e+01,3.7224641919e+01,4.1782242836e-03,4.3817878178e-02,2.9553663534e-02,4.1401092466e-03,4.3921497697e-02,2.9552416196e-02,-1.4240272445e-04,1.8787139315e-04,1.4299076842e-06,1.8787139315e-04,-5.4736819578e+00,-3.0829064872e+00,-3.4960360061e+00,-5.4828844002e+00,-3.0804361279e+00,-3.4961202274e+00,9.0425694178e-05,1.2026049553e-02,3.4920541407e-02,3.4920229450e-02,-3.1195741591e-07,-8.9333499236e-06,0,0,342283,0,0,2.0767231995e-05,1.5400962432e-03,2.1091857379e-07,3.0500616014e-05,9.9997923277e-01,9.9768558317e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
165,1.6500000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9768579409e-01,5.7950982152e-03,-1.0000000000e-06,9.9768080382e-01,5.7950401084e-03,-2.2309754235e-05,5.9356109910e-06,-5.8106834253e-08,8.4603133987e-08,2.2309754235e-05,9.5417193998e-07,9.9124710648e-01,9.4717520255e-02,2.6674623843e-03,0.0000000000e+00,1.0000000000e+00,5.8252168177e-03,0.0000000000e+00,1.0000000000e+00,5.8279890074e-03,-1.6580589677e-04,7.0521057221e-04,2.7721897185e-06,3.1662457098e-06,7.0521057221e-04,3.4887476116e-05,9.2312961155e-01,6.9037091291e-01,2.4349636502e-02,3.7424685831e+01,3.1609965972e+01,3.6563091676e+01,4.1401092466e-03,4.3921497697e-02,2.9552416196e-02,4.1029245171e-03,4.4023034591e-02,2.9551171943e-02,-1.4199733435e-04,1.8966052335e-04,1.4258285347e-06,1.8966052335e-04,-5.4828844002e+00,-3.0804361279e+00,-3.4961202274e+00,-5.4919438981e+00,-3.0780208076e+00,-3.4962041312e+00,9.0071780987e-05,1.1958933494e-02,3.4920229450e-02,3.4919910978e-02,-3.1847178180e-07,-9.1199796455e-06,0,0,342403,0,0,2.0940900143e-05,1.5517254172e-03,2.1253888229e-07,3.0629910279e-05,9.9997905910e-01,9.9768059128e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
