host_id,host_family,host_status,host_direction,TA1_m_s,TA2_m_s,LA_m_s,case_id,source_status,total_Nv_m-3,morphology,background_model,parameter,parameter_unit,chi2,AICc,degrees_of_freedom,chi2_survival_probability,RMSE_W_mK,MAPE_percent,max_abs_residual_W_mK,parameter_physicality,fit_data_identity
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,B1_constant,225931170527.0922,s^-1,77.28222424928278,80.08222424928277,6,1.2999186579459123e-14,0.049840460408456765,4.059351865966858,0.08151347242382134,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,B2_omega2,3.1990134224965255e-15,s,115.69675515836754,118.49675515836753,6,1.3041670088778392e-22,0.06098216356400884,4.883278107991541,0.11203519655592342,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,B4_omega4,6.878061211578815e-41,s^3,65.71443780329344,68.51443780329343,6,3.082779092979684e-12,0.04595921873285524,3.751379245127753,0.07507368346597176,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,BU_host_scale,3.199895863803502,dimensionless,361.62289825320346,364.42289825320347,6,4.929592027971268e-75,0.10781276899393077,9.495120926732028,0.20159286753522088,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B0_none,0.0,none,65512.110837735214,65512.110837735214,7,0.0,1.4511190233004136,137.8365418400485,1.8059436396163968,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B1_constant,218545847697.69238,s^-1,77.24368734645975,80.04368734645975,6,1.3239217845034147e-14,0.04982803234691068,4.057898248270164,0.08150103631400363,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B2_omega2,2.8603760424568198e-15,s,114.06841364648055,116.86841364648055,6,2.8630289328841537e-22,0.06055150472408725,4.860693423892297,0.1109789981239524,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B4_omega4,4.005854320093726e-41,s^3,86.85567002797731,89.65567002797731,6,1.3615423923303953e-16,0.052837386325937936,4.343317853271881,0.0919369697093555,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,BU_host_scale,2.946982493635099,dimensionless,292.3652695573767,295.1652695573767,6,3.535017464296226e-60,0.09694047190371871,8.616055893385356,0.18397299798502365,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B0_none,0.0,none,35104.884936141476,35104.884936141476,7,0.0,1.0622482297084959,101.2753344350259,1.286397949186561,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B1_constant,202679040167.7465,s^-1,77.165566651024,79.96556665102399,6,1.3739466373050489e-14,0.049802829088431165,4.054946831272508,0.0814756100978824,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B2_omega2,2.3238429058450994e-15,s,105.4209512479635,108.2209512479635,6,1.850844009679912e-20,0.05821108636529126,4.730029539629397,0.1051994233685436,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B4_omega4,2.3745788567566283e-41,s^3,93.23036011672764,96.03036011672764,6,6.4556043676123636e-18,0.05474203272266295,4.490725288806881,0.09695495207255411,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,BU_host_scale,2.568776243582791,dimensionless,228.19765533765644,230.99765533765645,6,1.8563221114972063e-46,0.08564417455877102,7.641429541387831,0.16507422772437785,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B0_none,0.0,none,118311.17486694077,118311.17486694077,7,0.0,1.9500920983768093,183.30033036716026,2.5357647597362387,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B1_constant,183488809471.1184,s^-1,69.96037376755295,72.76037376755295,6,4.166103333688527e-13,0.047420737021595785,3.8563403922810067,0.07795090609718969,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B2_omega2,2.7744788481367104e-15,s,79.26169668857044,82.06169668857044,6,5.075584082663746e-15,0.050474720341584775,4.142106128593891,0.08428335869378079,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B4_omega4,6.311095260251676e-41,s^3,67.3292931801196,70.1292931801196,6,1.4412342600052085e-12,0.04652048852084563,3.9145699582053335,0.07700840106060136,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,BU_host_scale,3.2019633477493694,dimensionless,380.0582871561357,382.8582871561357,6,5.402225465237119e-79,0.11052673536307243,9.70336255755914,0.20593858615297922,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B0_none,0.0,none,117143.10624249339,117143.10624249339,7,0.0,1.940441735590894,182.43497336234057,2.5210772705279867,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B1_constant,182988912749.42133,s^-1,69.96716723631297,72.76716723631297,6,4.1527595661598497e-13,0.047423039349742256,3.8563092436519444,0.07795712934103038,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B2_omega2,2.770781976197777e-15,s,79.27856433449529,82.07856433449528,6,5.035045863322606e-15,0.050480090807114165,4.142608635104854,0.08430237407540031,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B4_omega4,6.30115857092216e-41,s^3,67.3063268381508,70.10632683815079,6,1.4569146622366906e-12,0.04651255366424351,3.9137133331978657,0.07693916357679143,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,BU_host_scale,3.198054326544338,dimensionless,378.6952686872379,381.4952686872379,6,1.0603376958326182e-78,0.11032836408689195,9.688153091193822,0.20562196024709511,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B0_none,0.0,none,114615.43746435491,114615.43746435491,7,0.0,1.919392516600718,180.55661833656714,2.4885612982780394,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B1_constant,182558048225.93997,s^-1,69.9616528274551,72.7616528274551,6,4.1635877308358237e-13,0.047421170507601945,3.856203350606765,0.07795380340775582,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B2_omega2,2.7639465937031143e-15,s,79.30152367342423,82.10152367342423,6,4.980386499704846e-15,0.05048739988002728,4.143285645900468,0.08432754185877389,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B4_omega4,6.254507519381948e-41,s^3,67.17139128857448,69.97139128857448,6,1.5525430981939813e-12,0.046465906149300566,3.908510096467109,0.07651202459716389,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,BU_host_scale,3.1899727876529402,dimensionless,375.8055120301791,378.6055120301791,6,4.429234674749403e-78,0.10990660984073854,9.655857720592508,0.20494824626634622,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,B0_none,0.0,none,106111.0626587373,106111.0626587373,7,0.0,1.846811503190446,174.05168813817525,2.3776286974374594,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,B1_constant,181710804214.2817,s^-1,69.94795805962224,72.74795805962223,6,4.1906010255655016e-13,0.047416529009882205,3.8560220713973195,0.07794438945261506,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,B2_omega2,2.7392506484839355e-15,s,79.37415943237275,82.17415943237275,6,4.811334873426024e-15,0.0505105164046966,4.145418098838605,0.08440615346948332,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,B4_omega4,5.969781222991132e-41,s^3,66.3608389425358,69.1608389425358,6,2.274171799161946e-12,0.046184704892529946,3.870277339589224,0.0734835935985948,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,BU_host_scale,3.160499295850368,dimensionless,365.43229947644136,368.23229947644137,6,7.493107369252113e-76,0.10837914097028561,9.53816691896876,0.2025041809461171,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR2,B0_none,0.0,none,74488.97713175179,74488.97713175179,7,0.0,1.5473488781342914,146.57881687125865,1.948551523674804,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR2,B1_constant,178374649504.29587,s^-1,69.89463799842578,72.69463799842578,6,4.2974533762485656e-13,0.04739845318399235,3.855352077248613,0.0779068029059724,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR2,B2_omega2,2.580084793156478e-15,s,79.43583736640291,82.2358373664029,6,4.672293293033944e-15,0.0505301372696683,4.147194299917695,0.08445350928469209,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR2,B4_omega4,4.234310448934048e-41,s^3,66.76289110614395,69.56289110614395,6,1.8819492582705884e-12,0.046324400387580976,3.769278859068872,0.07628327176361793,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR2,BU_host_scale,2.987327469009841,dimensionless,314.40151744633147,317.2015174463315,6,6.69857487643523e-65,0.10052742442127391,8.911461409443781,0.18984018664059477,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_large_Lover2_sphere_bound,B0_none,0.0,none,45523.43639916847,45523.43639916847,7,0.0,1.2096500786716853,114.92270506238687,1.4940971354601755,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_large_Lover2_sphere_bound,B1_constant,171221268196.82162,s^-1,69.78227406014905,72.58227406014905,6,4.531616690748914e-13,0.047360338535731315,3.8539092455490023,0.0778261108840248,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_large_Lover2_sphere_bound,B2_omega2,2.2457235557201482e-15,s,77.48167914870368,80.28167914870367,6,1.1824590987068922e-14,0.049904734685853956,4.086124898734522,0.0820542401455795,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_large_Lover2_sphere_bound,B4_omega4,2.7083418197137857e-41,s^3,68.609370511733,71.409370511733,6,7.882200466826689e-13,0.04696063452531268,3.778400492848958,0.07763152910684834,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,lower_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_large_Lover2_sphere_bound,BU_host_scale,2.6853042296887497,dimensionless,257.2397295719029,260.0397295719029,6,1.1626297745403918e-52,0.09093085218503608,8.103376833336442,0.17403635783819815,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,central__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,3.61e+21,zero_particle_scattering_limit,B0_none,0.0,none,118311.17486694077,118311.17486694077,7,0.0,1.9500920983768093,183.30033036716026,2.5357647597362387,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,central__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,3.61e+21,zero_particle_scattering_limit,B1_constant,183488809471.1184,s^-1,69.96037376755295,72.76037376755295,6,4.166103333688527e-13,0.047420737021595785,3.8563403922810067,0.07795090609718969,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,central__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,3.61e+21,zero_particle_scattering_limit,B2_omega2,2.7744788481367104e-15,s,79.26169668857044,82.06169668857044,6,5.075584082663746e-15,0.050474720341584775,4.142106128593891,0.08428335869378079,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_ANGULAR_MEAN,H-P2,PROVISIONAL_HOST_ENVELOPE,angular_mean,1478.5134464914709,1969.7777045797184,3131.5709393794345,central__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,3.61e+21,zero_particle_scattering_limit,B4_omega4,6.311095260251676e-41,s^3,67.3292931801196,70.1292931801196,6,1.4412342600052085e-12,0.04652048852084563,3.9145699582053335,0.07700840106060136,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
