step,iteration,line_search_lambda,res_inf,res_l2_rel,mass_error,sum_divJ,min_C_margin,min_q_margin,min_x,max_x,min_M,max_M,nonfinite_count,Y_cap_count,bound_violation_count,mobility_failure_count,zero_face_count,max_residual_active,max_residual_inactive,W_finite_interface_sum,max_finite_interface_face_flux,lower_active,upper_active,inactive_support,accepted
2958,152,1.22070312500000000e-04,6.40315787343722130e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.52476008034874649e-02,0.00000000000000000e+00,1.38473425415201717e+02,1,0,1,4,49,6.40315787343722130e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,152,6.10351562500000000e-05,6.40522414799768402e-10,3.49581525350479493e-10,5.68434188608080149e-14,-3.46944695195361419e-17,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.52687538369291478e-02,0.00000000000000000e+00,1.38473425415195948e+02,0,0,0,0,49,6.40522414799768402e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,1
2958,153,1.00000000000000000e+00,2.64682543491716498e-09,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000198994599e-02,0.00000000000000000e+00,1.38473425523259550e+02,4,0,4,14,47,2.64682543491716498e-09,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,5.00000000000000000e-01,1.04200917477869005e-09,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000080761398e-02,0.00000000000000000e+00,1.38473425462038080e+02,3,0,3,11,47,1.04200917477869005e-09,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,2.50000000000000000e-01,3.64565676260843211e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000035526471e-02,0.00000000000000000e+00,1.38473425438615266e+02,3,0,3,11,47,3.64565676260843211e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,1.25000000000000000e-01,4.70489339571200378e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000012910117e-02,0.00000000000000000e+00,1.38473425426904470e+02,2,0,2,7,48,4.70489339571200378e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,6.25000000000000000e-02,5.23617440268446856e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000001604716e-02,0.00000000000000000e+00,1.38473425421050536e+02,2,0,2,7,48,5.23617440268446856e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,3.12500000000000000e-02,5.50205353313455135e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999995951461e-02,0.00000000000000000e+00,1.38473425418123213e+02,1,0,1,4,49,5.50205353313455135e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,1.56250000000000000e-02,5.87652987242531508e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999993124833e-02,0.00000000000000000e+00,1.38473425416659552e+02,1,0,1,4,49,5.87652987242531508e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,7.81250000000000000e-03,6.14084487794596132e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.25577334416961334e-02,0.00000000000000000e+00,1.38473425415927778e+02,1,0,1,4,49,6.14084487794596132e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,3.90625000000000000e-03,6.27302708781961525e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.39132786608911840e-02,0.00000000000000000e+00,1.38473425415562161e+02,1,0,1,4,49,6.27302708781961525e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,1.95312500000000000e-03,6.33912357848462905e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.45910162489101694e-02,0.00000000000000000e+00,1.38473425415378756e+02,1,0,1,4,49,6.33912357848462905e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,9.76562500000000000e-04,6.37217335001510035e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.49298850429196586e-02,0.00000000000000000e+00,1.38473425415287409e+02,1,0,1,4,49,6.37217335001510035e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,4.88281250000000000e-04,6.38869800338305627e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.50993194399244032e-02,0.00000000000000000e+00,1.38473425415241962e+02,1,0,1,4,49,6.38869800338305627e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,2.44140625000000000e-04,6.39696168887242491e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.51840016168482286e-02,0.00000000000000000e+00,1.38473425415218941e+02,1,0,1,4,49,6.39696168887242491e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,1.22070312500000000e-04,6.40109289249990599e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.52263777268886882e-02,0.00000000000000000e+00,1.38473425415207487e+02,1,0,1,4,49,6.40109289249990599e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,6.10351562500000000e-05,6.40315787343722130e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.52476008034874649e-02,0.00000000000000000e+00,1.38473425415201717e+02,1,0,1,4,49,6.40315787343722130e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,153,3.05175781250000000e-05,6.40419102065050371e-10,3.49547797436350063e-10,4.97379915032070130e-14,-3.46944695195361419e-17,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.52581773202083029e-02,0.00000000000000000e+00,1.38473425415198847e+02,0,0,0,0,49,6.40419102065050371e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,1
2958,154,1.00000000000000000e+00,2.64805803125845125e-09,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000175435666e-02,0.00000000000000000e+00,1.38473425511060697e+02,3,0,3,12,47,2.64805803125845125e-09,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,154,5.00000000000000000e-01,1.04344151547303243e-09,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000068994144e-02,0.00000000000000000e+00,1.38473425455944948e+02,2,0,2,8,47,1.04344151547303243e-09,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,154,2.50000000000000000e-01,3.65033690996678996e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000029646730e-02,0.00000000000000000e+00,1.38473425435570761e+02,2,0,2,8,47,3.65033690996678996e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,154,1.25000000000000000e-01,4.70710548320624927e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000009974688e-02,0.00000000000000000e+00,1.38473425425384505e+02,1,0,1,4,48,4.70710548320624927e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,154,6.25000000000000000e-02,5.23727177901279790e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000000139222e-02,0.00000000000000000e+00,1.38473425420291676e+02,1,0,1,4,48,5.23727177901279790e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,154,3.12500000000000000e-02,5.50247283563874808e-10,3.16852466074630056e-10,5.68434188608080149e-14,-6.93889390390722838e-17,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999995222044e-02,0.00000000000000000e+00,1.38473425417745517e+02,0,0,0,0,49,5.50247283563874808e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,1
2958,155,1.00000000000000000e+00,1.94704489686463293e-09,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000117183374e-02,0.00000000000000000e+00,1.38473425480897447e+02,3,0,3,12,47,1.94704489686463293e-09,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,155,5.00000000000000000e-01,7.88220714822719762e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000056167737e-02,0.00000000000000000e+00,1.38473425449303392e+02,2,0,2,8,47,7.88220714822719762e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,155,2.50000000000000000e-01,2.98658694036497188e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000025691005e-02,0.00000000000000000e+00,1.38473425433522493e+02,2,0,2,8,47,2.98658694036497188e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,155,1.25000000000000000e-01,4.11415845556292829e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000010454304e-02,0.00000000000000000e+00,1.38473425425632826e+02,1,0,1,4,48,4.11415845556292829e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,155,6.25000000000000000e-02,4.80829956673142453e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000002835954e-02,0.00000000000000000e+00,1.38473425421688006e+02,1,0,1,4,48,4.80829956673142453e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,155,3.12500000000000000e-02,5.15538273952067349e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999999026778e-02,0.00000000000000000e+00,1.38473425419715653e+02,1,0,1,4,48,5.15538273952067349e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,155,1.56250000000000000e-02,5.32892677721297690e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999997123856e-02,0.00000000000000000e+00,1.38473425418730301e+02,1,0,1,4,48,5.32892677721297690e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,155,7.81250000000000000e-03,5.41569887834795550e-10,3.09772182555207905e-10,5.68434188608080149e-14,-2.77555756156289135e-17,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999996172395e-02,0.00000000000000000e+00,1.38473425418237611e+02,0,0,0,0,49,5.41569887834795550e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,1
2958,156,1.00000000000000000e+00,1.83118158372941212e-09,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000109749321e-02,0.00000000000000000e+00,1.38473425477048124e+02,3,0,3,12,47,1.83118158372941212e-09,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,156,5.00000000000000000e-01,7.47989871670313050e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000052932547e-02,0.00000000000000000e+00,1.38473425447628216e+02,2,0,2,8,47,7.47989871670313050e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,156,2.50000000000000000e-01,2.87238959184739269e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000024550806e-02,0.00000000000000000e+00,1.38473425432932089e+02,2,0,2,8,47,2.87238959184739269e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,156,1.25000000000000000e-01,4.00043894491671847e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000010359935e-02,0.00000000000000000e+00,1.38473425425583969e+02,1,0,1,4,48,4.00043894491671847e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,156,6.25000000000000000e-02,4.70805492446801203e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000003264500e-02,0.00000000000000000e+00,1.38473425421909951e+02,1,0,1,4,48,4.70805492446801203e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,156,3.12500000000000000e-02,5.06187413904973703e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999999717337e-02,0.00000000000000000e+00,1.38473425420073227e+02,1,0,1,4,48,5.06187413904973703e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,156,1.56250000000000000e-02,5.23878577257131062e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999997944311e-02,0.00000000000000000e+00,1.38473425419155149e+02,1,0,1,4,48,5.23878577257131062e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,156,7.81250000000000000e-03,5.32724203466348118e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999997058353e-02,0.00000000000000000e+00,1.38473425418696394e+02,1,0,1,4,48,5.32724203466348118e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,156,3.90625000000000000e-03,5.37146972912422180e-10,3.06336680457300645e-10,4.97379915032070130e-14,6.93889390390722838e-17,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999996615374e-02,0.00000000000000000e+00,1.38473425418467002e+02,0,0,0,0,49,5.37146972912422180e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3,0,16,1
2958,157,1.00000000000000000e+00,1.77795327420613539e-09,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000106165521e-02,0.00000000000000000e+00,1.38473425475192386e+02,3,0,3,12,47,1.77795327420613539e-09,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,157,5.00000000000000000e-01,7.30007943394914949e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000051357141e-02,0.00000000000000000e+00,1.38473425446812485e+02,2,0,2,8,47,7.30007943394914949e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,157,2.50000000000000000e-01,2.81873641456877656e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000023983482e-02,0.00000000000000000e+00,1.38473425432638265e+02,2,0,2,8,47,2.81873641456877656e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,157,1.25000000000000000e-01,3.94631940092641457e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000010297763e-02,0.00000000000000000e+00,1.38473425425551824e+02,1,0,1,4,48,3.94631940092641457e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,157,6.25000000000000000e-02,4.65888255411549045e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000003455458e-02,0.00000000000000000e+00,1.38473425422008830e+02,1,0,1,4,48,4.65888255411549045e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,157,3.12500000000000000e-02,5.01517301834171688e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000000033751e-02,0.00000000000000000e+00,1.38473425420237078e+02,1,0,1,4,48,5.01517301834171688e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,157,1.56250000000000000e-02,5.19332069961459921e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999998325118e-02,0.00000000000000000e+00,1.38473425419352338e+02,1,0,1,4,48,5.19332069961459921e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,157,7.81250000000000000e-03,5.28239426685972088e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999997470246e-02,0.00000000000000000e+00,1.38473425418909670e+02,1,0,1,4,48,5.28239426685972088e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,157,3.90625000000000000e-03,5.32693204673998769e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999997042810e-02,0.00000000000000000e+00,1.38473425418688322e+02,1,0,1,4,48,5.32693204673998769e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,157,1.95312500000000000e-03,5.34920087605458576e-10,3.04643644025007018e-10,5.68434188608080149e-14,6.93889390390722838e-18,-1.18411993405544542e-14,-1.18411993405544542e-14,0.00000000000000000e+00,4.99999999996829647e-02,0.00000000000000000e+00,1.38473425418577960e+02,0,0,0,0,49,5.34920087605458576e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3,0,16,1
2958,158,1.00000000000000000e+00,1.75283643452906691e-09,nan,5.68434188608080149e-14,nan,-1.18411993405544542e-14,-1.18411993405544542e-14,0.00000000000000000e+00,5.00000000100353503e-02,0.00000000000000000e+00,1.38473425472182925e+02,2,0,2,8,48,1.75283643452906691e-09,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3,0,16,0
2958,158,5.00000000000000000e-01,7.22011538909553241e-10,nan,4.97379915032070130e-14,nan,-1.18411993405544542e-14,-1.18411993405544542e-14,0.00000000000000000e+00,5.00000000048558269e-02,0.00000000000000000e+00,1.38473425445363176e+02,1,0,1,4,48,7.22011538909553241e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3,0,16,0
2958,158,2.50000000000000000e-01,2.79170169803520938e-10,nan,4.97379915032070130e-14,nan,-1.18411993405544542e-14,-1.18411993405544542e-14,0.00000000000000000e+00,5.00000000022690072e-02,0.00000000000000000e+00,1.38473425431968565e+02,1,0,1,4,48,2.79170169803520938e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3,0,16,0
2958,158,1.25000000000000000e-01,3.92040611812553418e-10,2.02624960946476459e-10,5.68434188608080149e-14,-1.38777878078144568e-17,-1.18411993405544542e-14,-1.18411993405544542e-14,0.00000000000000000e+00,5.00000000009758194e-02,0.00000000000000000e+00,1.38473425425272382e+02,0,0,0,0,49,3.92040611812553418e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3,0,16,1
2958,159,1.00000000000000000e+00,9.55564655292775317e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.25089133612032383e-02,0.00000000000000000e+00,1.38473425420741194e+02,2,0,2,8,49,9.55564655292775317e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,159,5.00000000000000000e-01,2.82339612449661830e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000005375034e-02,0.00000000000000000e+00,1.38473425423002794e+02,1,0,1,4,49,2.82339612449661830e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,0
2958,159,2.50000000000000000e-01,1.58494091694203241e-10,7.73056738644124051e-11,5.68434188608080149e-14,-2.77555756156289135e-17,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000007565504e-02,0.00000000000000000e+00,1.38473425424137019e+02,0,0,0,0,49,1.58494091694203241e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,1
2958,160,1.00000000000000000e+00,9.09929681221683934e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000222874386e-02,0.00000000000000000e+00,1.38473425535624585e+02,2,0,2,8,47,9.09929681221683934e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,160,5.00000000000000000e-01,4.34818058495322944e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000096566533e-02,0.00000000000000000e+00,1.38473425470221997e+02,1,0,1,4,48,4.34818058495322944e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,160,2.50000000000000000e-01,2.02349960296821181e-10,8.44888582342855286e-11,5.68434188608080149e-14,-2.77555756156289135e-17,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000033739012e-02,0.00000000000000000e+00,1.38473425437689713e+02,0,0,0,0,49,2.02349960296821181e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,160,1.25000000000000000e-01,1.29870517460777310e-10,5.34178644755758572e-11,5.68434188608080149e-14,0.00000000000000000e+00,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000002613909e-02,0.00000000000000000e+00,1.38473425421573069e+02,0,0,0,0,49,1.29870517460777310e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,1
2958,161,1.00000000000000000e+00,7.44869174524374952e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000085769614e-02,0.00000000000000000e+00,1.38473425464631305e+02,2,0,2,7,49,7.44869174524374952e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,161,5.00000000000000000e-01,3.07534778815847542e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000038918202e-02,0.00000000000000000e+00,1.38473425440371528e+02,1,0,1,4,49,3.07534778815847542e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,161,2.50000000000000000e-01,1.17040743724258393e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000015754509e-02,0.00000000000000000e+00,1.38473425428377311e+02,1,0,1,4,49,1.17040743724258393e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,161,1.25000000000000000e-01,8.27802233161759373e-11,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000004383605e-02,0.00000000000000000e+00,1.38473425422489441e+02,1,0,1,4,49,8.27802233161759373e-11,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,161,6.25000000000000000e-02,8.22411932787502785e-11,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999999068967e-02,0.00000000000000000e+00,1.38473425419737509e+02,1,0,1,4,49,8.22411932787502785e-11,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,161,3.12500000000000000e-02,1.02530622293652495e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,4.99999999997828848e-02,0.00000000000000000e+00,1.38473425419095349e+02,1,0,1,4,49,1.02530622293652495e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,161,1.56250000000000000e-02,1.16200533892036575e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000000221378e-02,0.00000000000000000e+00,1.38473425420334223e+02,1,0,1,4,49,1.16200533892036575e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,161,7.81250000000000000e-03,1.23035517010582263e-10,5.15295229850248365e-11,5.68434188608080149e-14,-9.02056207507939689e-17,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000001417089e-02,0.00000000000000000e+00,1.38473425420953362e+02,0,0,0,0,49,1.23035517010582263e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2,0,16,1
2958,162,1.00000000000000000e+00,6.74562008219941189e-10,nan,4.97379915032070130e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000075569995e-02,0.00000000000000000e+00,1.38473425459349954e+02,2,0,2,7,49,6.74562008219941189e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
2958,162,5.00000000000000000e-01,2.75792113590570519e-10,nan,5.68434188608080149e-14,nan,-7.58634210569144343e-15,-7.58634210569144343e-15,0.00000000000000000e+00,5.00000000034240832e-02,0.00000000000000000e+00,1.38473425437949572e+02,1,0,1,4,49,2.75792113590570519e-10,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1,0,16,0
