S_isotropic_finite_box,case_id,diagnostic_only_not_in_transport_rate,nearest_neighbor_mean_nm,nearest_surface_gap_mean_nm,particle_count,q_nm-1,time_h
0.964236761623365,001,True,78.56708504434238,41.8173839690639,47,0.3781165967381518,24
1.0062343724912788,001,True,78.56708504434238,41.8173839690639,47,0.4170411714497508,24
1.0056804671647217,001,True,78.56708504434238,41.8173839690639,47,0.459972770792242,24
1.0082401033843906,001,True,78.56708504434238,41.8173839690639,47,0.50732389115156,24
1.002353819792482,001,True,78.56708504434238,41.8173839690639,47,0.559549492657709,24
1.0032365265168264,001,True,78.56708504434238,41.8173839690639,47,0.6171513705432105,24
1.0041365328083118,001,True,78.56708504434238,41.8173839690639,47,0.6806829765036615,24
0.9903850810358721,001,True,78.56708504434238,41.8173839690639,47,0.7507547363851212,24
1.0045948638552276,001,True,78.56708504434238,41.8173839690639,47,0.8280399152918446,24
0.9920588630617211,001,True,78.56708504434238,41.8173839690639,47,0.9132810864676338,24
0.9961206086347505,001,True,78.56708504434238,41.8173839690639,47,1.0072972661052546,24
1.0122169926083688,001,True,78.56708504434238,41.8173839690639,47,1.1109917826367666,24
1.0015768719739537,001,True,78.56708504434238,41.8173839690639,47,1.2253609561146632,24
1.0079313796435931,001,True,78.56708504434238,41.8173839690639,47,1.3515036710772441,24
1.0040864807237289,001,True,78.56708504434238,41.8173839690639,47,1.4906319348764585,24
0.9959347452313391,001,True,78.56708504434238,41.8173839690639,47,1.6440825229149805,24
1.0006854526762774,001,True,78.56708504434238,41.8173839690639,47,1.8133298226825592,24
1.0044911601808066,001,True,78.56708504434238,41.8173839690639,47,2.0,24
1.1972783626872516,001,True,103.49807003795839,54.63823634180761,21,0.02,48
0.4487836813242386,001,True,103.49807003795839,54.63823634180761,21,0.022058866235832263,48
-0.08815876818209123,001,True,103.49807003795839,54.63823634180761,21,0.02432967898051702,48
-0.3465217336596298,001,True,103.49807003795839,54.63823634180761,21,0.026834256709598235,48
