dissolution_group_id,member_particle_ids,member_count,interval_start_step,interval_end_step,interval_start_age_h,interval_end_age_h,interval_width_s,strong_first_absent_step,medium_first_absent_step,low_first_absent_step,last_medium_h_volume_nm3,last_medium_equivalent_radius_nm,legacy_temporal_qualified,qualification_class,exact_event_time_claimed
DG_P045,P045,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,2503.10508996275,8.422935816568781,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P046,P046,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,2613.9710158324415,8.545498182515868,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P051,P051,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,1677.0146251974732,7.370258951779551,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P053,P053,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,2663.552701152604,8.59919033237944,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P056,P056,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,2867.7295828535484,8.81352949775093,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P059,P059,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,337.7965523693855,4.320382528631779,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P028,P028,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,1801.5707044691796,7.5483883197476045,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P042,P042,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,2639.293326316494,8.573003810674264,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P048,P048,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,2483.0832843620424,8.400417912988148,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P054,P054,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,2011.4549300405079,7.83081983526526,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P055,P055,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,2237.8422170126646,8.114223224487057,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P057,P057,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,1042.0023494710274,6.289170417639821,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P061,P061,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,1075.9339177131983,6.356708987242351,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P064,P064,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,2515.3785815217734,8.43668012223154,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P049,P049,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,2068.860845548484,7.904618061587953,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P052,P052,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,1488.3397328697165,7.082792012690269,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P058,P058,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,810.3095949464016,5.78345628666512,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P063,P063,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,1904.1750653011072,7.689051236423808,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P066,P066,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,1727.3184492668433,7.443227057620425,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
