step,time_code,dt,phi_rhs_total_explicit_signed_mean,phi_rhs_total_explicit_abs_mean,phi_rhs_total_explicit_abs_max,phi_rhs_total_explicit_rms,phi_rhs_chem_signed_mean,phi_rhs_chem_abs_mean,phi_rhs_chem_abs_max,phi_rhs_chem_rms,phi_rhs_double_well_signed_mean,phi_rhs_double_well_abs_mean,phi_rhs_double_well_abs_max,phi_rhs_double_well_rms,phi_rhs_elastic_signed_mean,phi_rhs_elastic_abs_mean,phi_rhs_elastic_abs_max,phi_rhs_elastic_rms,phi_update_explicit_est_signed_mean,phi_update_explicit_est_abs_mean,phi_update_explicit_est_abs_max,phi_update_explicit_est_rms,dphi_actual_signed_mean,dphi_actual_abs_mean,dphi_actual_abs_max,dphi_actual_rms,eta_rhs_total_explicit_signed_mean,eta_rhs_total_explicit_abs_mean,eta_rhs_total_explicit_abs_max,eta_rhs_total_explicit_rms,eta_rhs_bulk_signed_mean,eta_rhs_bulk_abs_mean,eta_rhs_bulk_abs_max,eta_rhs_bulk_rms,eta_rhs_double_well_signed_mean,eta_rhs_double_well_abs_mean,eta_rhs_double_well_abs_max,eta_rhs_double_well_rms,eta_rhs_elastic_signed_mean,eta_rhs_elastic_abs_mean,eta_rhs_elastic_abs_max,eta_rhs_elastic_rms,eta_update_explicit_est_signed_mean,eta_update_explicit_est_abs_mean,eta_update_explicit_est_abs_max,eta_update_explicit_est_rms,deta_actual_signed_mean,deta_actual_abs_mean,deta_actual_abs_max,deta_actual_rms,phi_grad_denom_min,phi_grad_denom_max,phi_grad_denom_mean,phi_grad_denom_at_kmax,eta_grad_denom_min,eta_grad_denom_max,eta_grad_denom_mean,eta_grad_denom_at_kmax,eta_rhs_total_absmax_over_phi_rhs_total_absmax,eta_rhs_bulk_absmax_over_phi_chem_absmax,eta_rhs_dw_absmax_over_phi_dw_absmax,eta_rhs_elastic_absmax_over_phi_elastic_absmax,eta_Ldt_rhs_absmax_over_phi_Ldt_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,eta_Ldt_dw_absmax_over_phi_Ldt_dw_absmax,eta_Ldt_elastic_absmax_over_phi_Ldt_elastic_absmax,deta_absmax_over_dphi_absmax,deta_absmean_over_dphi_absmean,deta_rms_over_dphi_rms,phi_damping_stronger_than_eta,phi_actual_over_explicit_est_absmax,eta_actual_over_explicit_est_absmax,corr_abs_deta_abs_dxB,corr_abs_deta_abs_dY,corr_abs_deta_local_xB,corr_abs_deta_eta_before,corr_abs_deta_phi_before,max_abs_deta_idx,max_abs_deta_i,max_abs_deta_j,max_abs_deta_k,max_abs_deta_value,max_abs_deta_eta_before,max_abs_deta_phi_before,max_abs_deta_xB_before,max_abs_deta_Y_before,max_abs_deta_eta_rhs_bulk,max_abs_deta_eta_rhs_dw,max_abs_deta_eta_rhs_total,max_abs_deta_dxB,max_abs_dphi_idx,max_abs_dphi_i,max_abs_dphi_j,max_abs_dphi_k,max_abs_dphi_value,max_abs_dphi_eta_before,max_abs_dphi_phi_before,max_abs_dphi_xB_before,max_abs_dphi_Y_before,max_abs_dphi_phi_rhs_chem,max_abs_dphi_phi_rhs_dw,max_abs_dphi_phi_rhs_total,max_abs_dphi_dxB,xB_min_after,xB_max_after,xBtot_rel_delta,eta_far_field_max,xB_clip_low_count,xB_clip_high_count,nan_inf_flag,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
76,7.6000000000e-03,1.0000000000e-04,-9.1645390779e-02,1.3271278995e-01,1.4227100146e+00,2.6242860179e-01,-2.0970886466e-01,2.0970886466e-01,1.3425554841e+00,3.3710286110e-01,1.1806347388e-01,1.1830931661e-01,1.9245007829e-01,1.2765494256e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1956630451e-05,3.1795659992e-05,3.4085640055e-04,6.2873296520e-05,2.1956630451e-05,2.4162621700e-05,3.8250374294e-04,3.2801327224e-05,3.5668693635e-04,2.8493760045e-03,4.7287203411e-01,2.7288117205e-02,-7.5663799168e-04,7.5663799168e-04,1.9741750353e-01,1.0077290798e-02,1.1133249280e-03,2.9023669693e-03,3.7754894507e-01,2.7216495810e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6940868062e-11,1.3533128924e-10,2.2459086453e-08,1.2960508113e-09,-1.6771350057e-11,5.7174010280e-10,1.1154657176e-07,5.7307374655e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3237415164e-01,1.4704606690e-01,1.9618019823e+00,nan,6.5890170806e-05,2.9150553425e-05,3.8890950774e-04,nan,2.9162217055e-04,2.3662171675e-05,1.7471053615e-04,4.1920690912e+00,1.1221844223e+00,4.9666566800e+00,6.9540428015e-02,6.8632137908e-02,-5.8048895805e-02,7.3688054535e-01,4.0095732427e-01,391914,42,50,42,-1.1154657176e-07,7.6953209770e-01,5.1163238474e-01,2.8076804383e-02,-3.5443330158e+00,-9.3434145624e-02,-3.7511471092e-01,-4.6854885654e-01,-4.6014451515e-05,447024,48,48,48,-3.8250374294e-04,9.9902054801e-01,5.8239176439e-01,5.2776356053e-02,-2.8874719374e+00,-1.3425554841e+00,-8.0154530439e-02,-1.4227100146e+00,-9.1687131460e-05,2.7815916236e-02,5.2684668922e-02,3.1223048128e-05,3.3263354792e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
77,7.7000000000e-03,1.0000000000e-04,-9.1585477438e-02,1.3265458948e-01,1.4224947233e+00,2.6230842631e-01,-2.0966615534e-01,2.0966615534e-01,1.3426916819e+00,3.3698715673e-01,1.1808067790e-01,1.1832505062e-01,1.9245005585e-01,1.2766631578e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1942276264e-05,3.1781716178e-05,3.4080482054e-04,6.2844504582e-05,2.1942276264e-05,2.4139644696e-05,3.7868781255e-04,3.2708947398e-05,3.5688645286e-04,2.8493986661e-03,4.7284977996e-01,2.7288010245e-02,-7.5643887860e-04,7.5643887860e-04,1.9737920289e-01,1.0074908046e-02,1.1133253315e-03,2.9023675430e-03,3.7754894567e-01,2.7216498867e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6950344111e-11,1.3533236555e-10,2.2458029491e-08,1.2960457312e-09,-1.6817266146e-11,5.7168558025e-10,1.1154731627e-07,5.7307474727e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3240881124e-01,1.4700262580e-01,1.9618022141e+00,nan,6.5897041759e-05,2.9141941621e-05,3.8890955370e-04,nan,2.9456273103e-04,2.3682435572e-05,1.7520427677e-04,4.1920690912e+00,1.1111574418e+00,4.9669235816e+00,3.2716897409e-02,3.1609917487e-02,-6.4882149755e-02,7.3688325273e-01,4.0083888111e-01,391150,42,42,46,-1.1154731627e-07,7.6953198615e-01,5.1150960053e-01,2.8030789931e-02,-3.5460205807e+00,-9.3410891942e-02,-3.7511468285e-01,-4.6852557480e-01,-3.8087257280e-05,447024,48,48,48,-3.7868781255e-04,9.9902055026e-01,5.8200926065e-01,5.2684668922e-02,-2.8893075158e+00,-1.3426916819e+00,-7.9803041338e-02,-1.4224947233e+00,-8.1618935797e-05,2.7788986396e-02,5.2603049986e-02,2.8137555811e-05,3.3263303753e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
78,7.8000000000e-03,1.0000000000e-04,-9.1532112136e-02,1.3260419537e-01,1.4223317434e+00,2.6220937413e-01,-2.0962998969e-01,2.0962998969e-01,1.3428769683e+00,3.3689026489e-01,1.1809787755e-01,1.1834078624e-01,1.9245002155e-01,1.2767770097e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1929490872e-05,3.1769642632e-05,3.4076577340e-04,6.2820773413e-05,2.1929490872e-05,2.4117640744e-05,3.7494306078e-04,3.2618431603e-05,3.5700203895e-04,2.8494318011e-03,4.7284045316e-01,2.7288153821e-02,-7.5632369581e-04,7.5632369581e-04,1.9736240996e-01,1.0073646836e-02,1.1133257348e-03,2.9023681167e-03,3.7754894627e-01,2.7216501923e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6955833879e-11,1.3533393930e-10,2.2457586514e-08,1.2960525504e-09,-1.6853139211e-11,5.7164014213e-10,1.1154753621e-07,5.7307426410e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3244034338e-01,1.4696983761e-01,1.9618025668e+00,nan,6.5903292721e-05,2.9135441657e-05,3.8890962362e-04,nan,2.9750526914e-04,2.3702158441e-05,1.7569031862e-04,4.1920690912e+00,1.1002955404e+00,4.9670313478e+00,-7.7407056484e-04,-2.0155600204e-03,-7.0430859936e-02,7.3688512794e-01,4.0072118422e-01,392302,42,54,46,-1.1154753621e-07,7.6953187460e-01,5.1138706832e-01,2.7992702674e-02,-3.5474194546e+00,-9.3399089058e-02,-3.7511465479e-01,-4.6851374385e-01,-3.0301171138e-05,447024,48,48,48,-3.7494306078e-04,9.9902055250e-01,5.8163057283e-01,5.2603049986e-02,-2.8909440686e+00,-1.3428769683e+00,-7.9454775081e-02,-1.4223317434e+00,-7.1071773278e-05,2.7769053183e-02,5.2531978213e-02,2.5252664623e-05,3.3263252700e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
79,7.9000000000e-03,1.0000000000e-04,-9.1485231888e-02,1.3256142624e-01,1.4222248778e+00,2.6213074883e-01,-2.0960030354e-01,2.0960030354e-01,1.3431152019e+00,3.3681162611e-01,1.1811507165e-01,1.1835652250e-01,1.9244997543e-01,1.2768909715e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1918259186e-05,3.1759395898e-05,3.4074017029e-04,6.2801936168e-05,2.1918259186e-05,2.4096605201e-05,3.7126538073e-04,3.2529718523e-05,3.5703516893e-04,2.8494755328e-03,4.7284388124e-01,2.7288546722e-02,-7.5629096901e-04,7.5629096901e-04,1.9736678395e-01,1.0073487941e-02,1.1133261379e-03,2.9023686902e-03,3.7754894687e-01,2.7216504980e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6957407390e-11,1.3533601634e-10,2.2457749331e-08,1.2960712112e-09,-1.6880031856e-11,5.7160280895e-10,1.1154722501e-07,5.7307230674e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3246773321e-01,1.4694702560e-01,1.9618030401e+00,nan,6.5908722507e-05,2.9130919382e-05,3.8890971744e-04,nan,3.0045145818e-04,2.3721300332e-05,1.7616884890e-04,4.1920690912e+00,1.0895850067e+00,4.9669814802e+00,-3.1334985116e-02,-3.2683168371e-02,-7.4645692429e-02,7.3688619224e-01,4.0060432976e-01,391154,42,42,50,-1.1154722501e-07,7.6953176305e-01,5.1126482344e-01,2.7962401503e-02,-3.5485336810e+00,-9.3398600986e-02,-3.7511462673e-01,-4.6851322772e-01,-2.2685308963e-05,447024,48,48,48,-3.7126538073e-04,9.9902055475e-01,5.8125562977e-01,5.2531978213e-02,-2.8923710933e+00,-1.3431152019e+00,-7.9109675945e-02,-1.4222248778e+00,-6.0112159674e-05,2.7755955456e-02,5.2471866053e-02,2.2566943377e-05,3.3263201635e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
80,8.0000000000e-03,1.0000000000e-04,-9.1444738750e-02,1.3252608475e-01,1.4221774747e+00,2.6207175920e-01,-2.0957699781e-01,2.0957699781e-01,1.3434097831e+00,3.3675059638e-01,1.1813225906e-01,1.1837226742e-01,1.9245001500e-01,1.2770050344e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1908557739e-05,3.1750928697e-05,3.4072881333e-04,6.2787803287e-05,2.1908557739e-05,2.4076512125e-05,3.6765090707e-04,3.2442749661e-05,3.5698784071e-04,2.8495299599e-03,4.7285982568e-01,2.7289186822e-02,-7.5633870031e-04,7.5633870031e-04,1.9739184936e-01,1.0074405033e-02,1.1133265410e-03,2.9023692636e-03,3.7754894747e-01,2.7216508036e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6955159533e-11,1.3533860136e-10,2.2458506613e-08,1.2961016128e-09,-1.6898441167e-11,5.7157257140e-10,1.1154638802e-07,5.7306889177e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3249002610e-01,1.4693346129e-01,1.9618026399e+00,nan,6.5913141871e-05,2.9128230381e-05,3.8890963811e-04,nan,3.0340299962e-04,2.3739841071e-05,1.7664004986e-04,4.1920690912e+00,1.0790132583e+00,4.9667767292e+00,-5.9755115854e-02,-6.1206472088e-02,-7.7494946693e-02,7.3688646945e-01,4.0048837380e-01,391150,42,42,46,-1.1154638802e-07,7.6953165151e-01,5.1114290070e-01,2.7939716194e-02,-3.5493686268e+00,-9.3409232899e-02,-3.7511459867e-01,-4.6852383157e-01,-1.5272598986e-05,447024,48,48,48,-3.6765090707e-04,9.9902055699e-01,5.8088436439e-01,5.2471866053e-02,-2.8935794881e+00,-1.3434097831e+00,-7.8767691623e-02,-1.4221774747e+00,-4.8801214132e-05,2.7749500620e-02,5.2423064839e-02,2.0077388134e-05,3.3263150564e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
81,8.1000000000e-03,1.0000000000e-04,-9.1410503406e-02,1.3249792184e-01,1.4221924417e+00,2.6203153054e-01,-2.0955994216e-01,2.0955994216e-01,1.3437636687e+00,3.3670645755e-01,1.1814943876e-01,1.1838801273e-01,1.9245005113e-01,1.2771191901e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1900355550e-05,3.1744181356e-05,3.4073239916e-04,6.2778165204e-05,2.1900355550e-05,2.4057362396e-05,3.6409600725e-04,3.2357470445e-05,3.5686259365e-04,2.8495951398e-03,4.7288797597e-01,2.7290070859e-02,-7.5646435036e-04,7.5646435036e-04,1.9743698871e-01,1.0076364404e-02,1.1133269440e-03,2.9023698369e-03,3.7754894807e-01,2.7216511093e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6949210917e-11,1.3534169708e-10,2.2459843613e-08,1.2961436002e-09,-1.6909405613e-11,5.7154734946e-10,1.1154503721e-07,5.7306404369e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3250632060e-01,1.4692835751e-01,1.9618022746e+00,nan,6.5916372109e-05,2.9127218602e-05,3.8890956570e-04,nan,3.0636160515e-04,2.3757689644e-05,1.7710409245e-04,4.1920690912e+00,1.0685687893e+00,4.9664209213e+00,-8.4645587302e-02,-8.6123705329e-02,-7.8968807188e-02,7.3688598927e-01,4.0037316231e-01,391154,42,42,50,-1.1154503721e-07,7.6953153996e-01,5.1102133421e-01,2.7924443595e-02,-3.5499311146e+00,-9.3430725862e-02,-3.7511457061e-01,-4.6854529647e-01,-8.0990359906e-06,447024,48,48,48,-3.6409600725e-04,9.9902055923e-01,5.8051671348e-01,5.2423064839e-02,-2.8945614686e+00,-1.3437636687e+00,-7.8428773024e-02,-1.4221924417e+00,-3.7195982221e-05,2.7749461741e-02,5.2385868857e-02,1.7779603459e-05,3.3263099489e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
82,8.2000000000e-03,1.0000000000e-04,-9.1382368714e-02,1.3247666276e-01,1.4222722557e+00,2.6200911593e-01,-2.0954897847e-01,2.0954897847e-01,1.3441793816e+00,3.3667842773e-01,1.1816660976e-01,1.1840375618e-01,1.9245007540e-01,1.2772334314e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1893614971e-05,3.1739088054e-05,3.4075152120e-04,6.2772795058e-05,2.1893614971e-05,2.4039128055e-05,3.6059727457e-04,3.2273831107e-05,3.5666251439e-04,2.8496710738e-03,4.7292794538e-01,2.7291194240e-02,-7.5666483255e-04,7.5666483255e-04,1.9750143867e-01,1.0079324862e-02,1.1133273469e-03,2.9023704102e-03,3.7754894867e-01,2.7216514149e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6939708139e-11,1.3534530358e-10,2.2461741962e-08,1.2961969552e-09,-1.6913131336e-11,5.7152683088e-10,1.1154318613e-07,5.7305779629e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3251576376e-01,1.4693086456e-01,1.9618020304e+00,nan,6.5918244129e-05,2.9127715603e-05,3.8890951729e-04,nan,3.0932897722e-04,2.3774856957e-05,1.7756113131e-04,4.1920690912e+00,1.0582411292e+00,4.9659187752e+00,-8.4452773137e-02,-8.5157799827e-02,-7.9082900323e-02,7.3688478348e-01,4.0025881554e-01,428010,46,42,42,-1.1154318613e-07,7.6953142842e-01,5.1090015718e-01,2.7916344559e-02,-3.5502295223e+00,-9.3462752941e-02,-3.7511454255e-01,-4.6857729549e-01,-1.2028170487e-06,447024,48,48,48,-3.6059727457e-04,9.9902056148e-01,5.8015261748e-01,5.2385868857e-02,-2.8953105081e+00,-1.3441793816e+00,-7.8092874080e-02,-1.4222722557e+00,-2.5350648360e-05,2.7755575400e-02,5.2360518209e-02,1.5667987728e-05,3.3263048413e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
83,8.3000000000e-03,1.0000000000e-04,-9.1360153149e-02,1.3246200528e-01,1.4224189672e+00,2.6200350760e-01,-2.0954392434e-01,2.0954392434e-01,1.3446590156e+00,3.3666567144e-01,1.1818377119e-01,1.1841949711e-01,1.9245008787e-01,1.2773477517e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1888292511e-05,3.1735576379e-05,3.4078667071e-04,6.2771451399e-05,2.1888292511e-05,2.4021832684e-05,3.5715152300e-04,3.2191787339e-05,3.5639123000e-04,2.8497576926e-03,4.7297926836e-01,2.7292550869e-02,-7.5693651979e-04,7.5693651979e-04,1.9758428946e-01,1.0083237794e-02,1.1133277498e-03,2.9023709834e-03,3.7754894927e-01,2.7216517206e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6926823471e-11,1.3534941754e-10,2.2464179550e-08,1.2962613884e-09,-1.6909916997e-11,5.7150995081e-10,1.1154085400e-07,5.7305019208e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3251754881e-01,1.4694006969e-01,1.9618019064e+00,nan,6.5918598000e-05,2.9129540436e-05,3.8890949270e-04,nan,3.1230681326e-04,2.3791271813e-05,1.7801130022e-04,4.1920690912e+00,1.0480208110e+00,4.9652761076e+00,-7.6131243597e-02,-7.5835129630e-02,-7.7879689727e-02,7.3688288931e-01,4.0014519365e-01,391154,42,42,50,-1.1154085400e-07,7.6953131687e-01,5.1077940172e-01,2.7915141742e-02,-3.5502738470e+00,-9.3504916891e-02,-3.7511451449e-01,-4.6861943138e-01,5.3766112044e-06,447024,48,48,48,-3.5715152300e-04,9.9902056372e-01,5.7979202020e-01,5.2360518209e-02,-2.8958212984e+00,-1.3446590156e+00,-7.7759951562e-02,-1.4224189672e+00,-1.3317613788e-05,2.7767540359e-02,5.2347200595e-02,1.3735924152e-05,3.3262997337e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
84,8.4000000000e-03,1.0000000000e-04,-9.1343654130e-02,1.3245363173e-01,1.4226342004e+00,2.6201364802e-01,-2.0954457638e-01,2.0954457638e-01,1.3452042355e+00,3.3666730955e-01,1.1820092225e-01,1.1843523492e-01,1.9245008914e-01,1.2774621451e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1884339635e-05,3.1733570222e-05,3.4083823680e-04,6.2773880866e-05,2.1884339635e-05,2.4005415990e-05,3.5375578338e-04,3.2111300710e-05,3.5605288859e-04,2.8498548441e-03,4.7304139999e-01,2.7294133027e-02,-7.5727526401e-04,7.5727526401e-04,1.9768448794e-01,1.0088047417e-02,1.1133281526e-03,2.9023715565e-03,3.7754894987e-01,2.7216520262e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6910753925e-11,1.3535403176e-10,2.2467130496e-08,1.2963365331e-09,-1.6900648800e-11,5.7149582603e-10,1.1153806334e-07,5.7304128369e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3251091522e-01,1.4695499964e-01,1.9618018965e+00,nan,6.5917282951e-05,2.9132500164e-05,3.8890949075e-04,nan,3.1529679112e-04,2.3806953659e-05,1.7845470941e-04,4.1920690912e+00,1.0378993469e+00,4.9644997327e+00,-6.4325351711e-02,-6.3002033788e-02,-7.5428417095e-02,7.3688034876e-01,4.0003226801e-01,392306,42,54,50,-1.1153806334e-07,7.6953120533e-01,5.1065909863e-01,2.7920518353e-02,-3.5500757290e+00,-9.3556749555e-02,-3.7511448643e-01,-4.6867123598e-01,1.1599561631e-05,447024,48,48,48,-3.5375578338e-04,9.9902056597e-01,5.7943486868e-01,5.2347200595e-02,-2.8960897287e+00,-1.3452042355e+00,-7.7429964889e-02,-1.4226342004e+00,-1.1484216161e-06,2.7784945944e-02,5.2346052173e-02,1.1975968575e-05,3.3262946261e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
85,8.5000000000e-03,1.0000000000e-04,-9.1332651208e-02,1.3245122702e-01,1.4229191501e+00,2.6203844092e-01,-2.0955071343e-01,2.0955071343e-01,1.3458162742e+00,3.3668242878e-01,1.1821806223e-01,1.1845096909e-01,1.9245007957e-01,1.2775766067e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1881703527e-05,3.1732994095e-05,3.4090650578e-04,6.2779820811e-05,2.1881703527e-05,2.3989889250e-05,3.5040730093e-04,3.2032338857e-05,3.5565212743e-04,2.8499622846e-03,4.7311371739e-01,2.7295931275e-02,-7.5767642793e-04,7.5767642793e-04,1.9780084412e-01,1.0093691199e-02,1.1133285554e-03,2.9023721297e-03,3.7754895046e-01,2.7216523318e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6891719749e-11,1.3535913465e-10,2.2470565215e-08,1.2964219410e-09,-1.6886342692e-11,5.7148350981e-10,1.1153483725e-07,5.7303113379e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3249515079e-01,1.4697462641e-01,1.9618019972e+00,nan,6.5914157795e-05,2.9136390994e-05,3.8890951071e-04,nan,3.1830055184e-04,2.3821848607e-05,1.7889144354e-04,4.1920690912e+00,1.0278692104e+00,4.9635973188e+00,-4.9128392983e-02,-4.6821882884e-02,-7.1822715689e-02,7.3687720891e-01,3.9992003946e-01,391154,42,42,50,-1.1153483725e-07,7.6953109379e-01,5.1053927721e-01,2.7932117914e-02,-3.5496484331e+00,-9.3617713052e-02,-3.7511445837e-01,-4.6873217142e-01,1.7427138807e-05,447024,48,48,48,-3.5040730093e-04,9.9902056821e-01,5.7908111290e-01,5.2346052173e-02,-2.8961128794e+00,-1.3458162742e+00,-7.7102875950e-02,-1.4229191501e+00,1.1105484246e-05,2.7806763089e-02,5.2357157657e-02,1.0380039362e-05,3.3262895187e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
86,8.6000000000e-03,1.0000000000e-04,-9.1326909099e-02,1.3245444576e-01,1.4232745770e+00,2.6207676195e-01,-2.0956209958e-01,2.0956209958e-01,1.3464959281e+00,3.3671009101e-01,1.1823519048e-01,1.1846669918e-01,1.9245006313e-01,1.2776911322e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1880327819e-05,3.1733765248e-05,3.4099165983e-04,6.2789001857e-05,2.1880327819e-05,2.3975212249e-05,3.4710353354e-04,3.1954875458e-05,3.5519402974e-04,2.8500796710e-03,4.7319552312e-01,2.7297934426e-02,-7.5813492835e-04,7.5813492835e-04,1.9793204109e-01,1.0100100445e-02,1.1133289581e-03,2.9023727028e-03,3.7754895106e-01,2.7216526375e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6869962370e-11,1.3536470993e-10,2.2474450583e-08,1.2965170808e-09,-1.6867386636e-11,5.7147331592e-10,1.1153120316e-07,5.7301981516e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3246959565e-01,1.4699787571e-01,1.9618021679e+00,nan,6.5909091720e-05,2.9140999958e-05,3.8890954455e-04,nan,3.2131969970e-04,2.3836006538e-05,1.7932156109e-04,4.1920690912e+00,1.0179238217e+00,4.9625775165e+00,-2.9593252140e-02,-2.6668600477e-02,-6.7176482934e-02,7.3687351860e-01,3.9980842208e-01,464886,50,42,54,-1.1153120316e-07,7.6953098226e-01,5.1041996501e-01,2.7949545053e-02,-3.5490067892e+00,-9.3687202756e-02,-3.7511443031e-01,-4.6880163306e-01,2.2822261263e-05,447024,48,48,48,-3.4710353354e-04,9.9902057046e-01,5.7873070560e-01,5.2357157657e-02,-2.8958890277e+00,-1.3464959281e+00,-7.6778648922e-02,-1.4232745770e+00,2.3392174409e-05,2.7833465883e-02,5.2380549832e-02,8.9396099192e-06,3.3262844114e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
