step,time_code,dt,max_abs_dgbulk_idx,max_abs_dgbulk_i,max_abs_dgbulk_j,max_abs_dgbulk_k,max_abs_dgbulk_value,eta_before,phi_before,xB_before,Y_before,h_eta,hp_eta,mu_PbTe_raw,mu_Ag2Te_raw,gp_mu_reference_raw,drive_raw_formula_value,dgbulk_deta_raw_formula_value,energy_scale,mu_PbTe_dimless,mu_Ag2Te_dimless,gp_mu_reference_dimless,drive_dimless_formula_value,dgbulk_deta_dimless_formula_value,dgbulk_deta_kernel_used,eta_rhs_bulk,eta_rhs_double_well,eta_rhs_elastic,eta_rhs_total,dxB,deta,eta_rhs_bulk_absmax,eta_rhs_double_well_absmax,eta_rhs_elastic_absmax,eta_rhs_total_absmax,phi_rhs_chem_at_loc,phi_rhs_total_at_loc,phi_rhs_dw_at_loc,phi_rhs_elastic_at_loc,phi_chem_rhs_absmax,phi_double_well_absmax,phi_elastic_absmax,phi_rhs_total_absmax,eta_bulk_rhs_absmax_over_phi_chem_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,gp_W_eta_kernel_used,gp_kappa_eta_kernel_used,gp_L_eta,S_eta_W,S_eta_grad,S_eta_total,W_phi,kappa_phi,L_phi,S_phi_W,S_phi_grad,S_phi_total,region_class,is_eta_interface,is_far_field_like,is_phi_nonzero,eta_peak_idx,eta_peak_i,eta_peak_j,eta_peak_k,eta_peak_value
87,8.7000000000e-03,1.0000000000e-04,474969,51,51,57,-1.9807664808e-01,4.9266060573e-01,4.9359744881e-01,2.7891991914e-02,-3.5511272983e+00,4.8624061237e-01,1.8741920864e+00,-1.5280170159e+05,-1.4675642337e+05,-1.5352923284e+05,2.8433786316e+03,-2.7284858162e+03,1.3779024000e+04,-1.1089443025e+01,-1.0650712515e+01,-1.1142242937e+01,2.0635559032e-01,-1.9801734987e-01,-1.9807664808e-01,-1.9807664808e-01,1.4395377480e-02,0.0000000000e+00,-1.8368127060e-01,3.0719166979e-05,-3.6107339729e-08,1.9807664808e-01,3.7754895166e-01,0.0000000000e+00,4.7328605055e-01,-1.1381407826e+00,-1.1317392812e+00,6.4015013580e-03,0.0000000000e+00,1.3472435505e+00,1.9245008212e-01,0.0000000000e+00,1.4237008006e+00,1.4702363800e-01,2.9146107099e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999997248e-01
88,8.8000000000e-03,1.0000000000e-04,474969,51,51,57,-1.9823313634e-01,4.9266056963e-01,4.9351564863e-01,2.7922711081e-02,-3.5499949417e+00,4.8624054470e-01,1.8741920785e+00,-1.5280182275e+05,-1.4675220290e+05,-1.5352923284e+05,2.8447770394e+03,-2.7306451801e+03,1.3779024000e+04,-1.1089451819e+01,-1.0650406219e+01,-1.1142242937e+01,2.0645707848e-01,-1.9817406372e-01,-1.9823313634e-01,-1.9823313634e-01,1.4395448270e-02,0.0000000000e+00,-1.8383768807e-01,3.4080389556e-05,-3.6100137546e-08,1.9823313634e-01,3.7754895226e-01,0.0000000000e+00,4.7338447097e-01,-1.1387052959e+00,-1.1322220351e+00,6.4832607819e-03,0.0000000000e+00,1.3480590461e+00,1.9245008960e-01,0.0000000000e+00,1.4241976937e+00,1.4705078158e-01,2.9151488069e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999997096e-01
89,8.9000000000e-03,1.0000000000e-04,419673,45,51,57,-1.9839989739e-01,4.9266053353e-01,4.9343419901e-01,2.7956791470e-02,-3.5487401002e+00,4.8624047704e-01,1.8741920705e+00,-1.5280195712e+05,-1.4674752826e+05,-1.5352923284e+05,2.8463258271e+03,-2.7329462255e+03,1.3779024000e+04,-1.1089461570e+01,-1.0650066961e+01,-1.1142242937e+01,2.0656948033e-01,-1.9834105997e-01,-1.9839989739e-01,-1.9839989739e-01,1.4395519046e-02,0.0000000000e+00,-1.8400437835e-01,3.6932183958e-05,-3.6092456135e-08,1.9839989739e-01,3.7754895286e-01,0.0000000000e+00,4.7348990230e-01,-1.1393314999e+00,-1.1327668311e+00,6.5646687896e-03,0.0000000000e+00,1.3489418655e+00,1.9245008633e-01,0.0000000000e+00,1.4247646771e+00,1.4707816731e-01,2.9156917042e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999996944e-01
90,9.0000000000e-03,1.0000000000e-04,419673,45,51,57,-1.9857526320e-01,4.9266049743e-01,4.9335311714e-01,2.7993723654e-02,-3.5473819317e+00,4.8624040939e-01,1.8741920626e+00,-1.5280210265e+05,-1.4674247149e+05,-1.5352923284e+05,2.8480010985e+03,-2.7353659526e+03,1.3779024000e+04,-1.1089472132e+01,-1.0649699971e+01,-1.1142242937e+01,2.0669106161e-01,-1.9851666944e-01,-1.9857526320e-01,-1.9857526320e-01,1.4395589807e-02,0.0000000000e+00,-1.8417967340e-01,3.9260031908e-05,-3.6084372435e-08,1.9857526320e-01,3.7754895346e-01,0.0000000000e+00,4.7360141910e-01,-1.1400095975e+00,-1.1333638893e+00,6.6457081996e-03,0.0000000000e+00,1.3498910040e+00,1.9245007162e-01,0.0000000000e+00,1.4254007173e+00,1.4710466446e-01,2.9162169862e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999996792e-01
91,9.1000000000e-03,1.0000000000e-04,364371,39,51,51,-1.9875752779e-01,4.9266046135e-01,4.9327241784e-01,2.8032983686e-02,-3.5459400644e+00,4.8624034176e-01,1.8741920546e+00,-1.5280225728e+05,-1.4673710627e+05,-1.5352923284e+05,2.8497784178e+03,-2.7378808381e+03,1.3779024000e+04,-1.1089483354e+01,-1.0649310594e+01,-1.1142242937e+01,2.0682004892e-01,-1.9869918494e-01,-1.9875752779e-01,-1.9875752779e-01,1.4395660551e-02,0.0000000000e+00,-1.8436186723e-01,4.1055716205e-05,-3.6075963217e-08,1.9875752779e-01,3.7754895406e-01,0.0000000000e+00,4.7371806358e-01,-1.1407295685e+00,-1.1340032043e+00,6.7263641898e-03,0.0000000000e+00,1.3509050016e+00,1.9245007169e-01,0.0000000000e+00,1.4261043273e+00,1.4712916715e-01,2.9167027298e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999996640e-01
92,9.2000000000e-03,1.0000000000e-04,474969,51,51,57,-1.9894496967e-01,4.9266042527e-01,4.9319211355e-01,2.8074039402e-02,-3.5444343447e+00,4.8624027415e-01,1.8741920467e+00,-1.5280241890e+05,-1.4673150694e+05,-1.5352923284e+05,2.8516331319e+03,-2.7404671452e+03,1.3779024000e+04,-1.1089495083e+01,-1.0648904229e+01,-1.1142242937e+01,2.0695465309e-01,-1.9888688380e-01,-1.9894496967e-01,-1.9894496967e-01,1.4395731280e-02,0.0000000000e+00,-1.8454923839e-01,4.2317632760e-05,-3.6067307418e-08,1.9894496967e-01,3.7754895465e-01,0.0000000000e+00,4.7383885739e-01,-1.1414813008e+00,-1.1346746764e+00,6.8066243420e-03,0.0000000000e+00,1.3519819491e+00,1.9245008627e-01,0.0000000000e+00,1.4268735721e+00,1.4715061085e-01,2.9171278317e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999996488e-01
93,9.3000000000e-03,1.0000000000e-04,419673,45,51,57,-1.9913587465e-01,4.9266038921e-01,4.9311221427e-01,2.8116357035e-02,-3.5428845805e+00,4.8624020655e-01,1.8741920388e+00,-1.5280258539e+05,-1.4672574756e+05,-1.5352923284e+05,2.8535406968e+03,-2.7431012373e+03,1.3779024000e+04,-1.1089507166e+01,-1.0648486247e+01,-1.1142242937e+01,2.0709309286e-01,-1.9907805061e-01,-1.9913587465e-01,-1.9913587465e-01,1.4395801991e-02,0.0000000000e+00,-1.8474007266e-01,4.3050952255e-05,-3.6058483699e-08,1.9913587465e-01,3.7754895525e-01,0.0000000000e+00,4.7396281369e-01,-1.1422547242e+00,-1.1353682456e+00,6.8864786565e-03,0.0000000000e+00,1.3531194980e+00,1.9245008954e-01,0.0000000000e+00,1.4277060780e+00,1.4716798845e-01,2.9174723270e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999996336e-01
94,9.4000000000e-03,1.0000000000e-04,474969,51,51,57,-1.9932855841e-01,4.9266035315e-01,4.9303272762e-01,2.8159407987e-02,-3.5413102831e+00,4.8624013897e-01,1.8741920308e+00,-1.5280275466e+05,-1.4671990090e+05,-1.5352923284e+05,2.8554770009e+03,-2.7457598892e+03,1.3779024000e+04,-1.1089519451e+01,-1.0648061931e+01,-1.1142242937e+01,2.0723361835e-01,-1.9927099983e-01,-1.9932855841e-01,-1.9932855841e-01,1.4395872685e-02,0.0000000000e+00,-1.8493268572e-01,4.3267626039e-05,-3.6049569940e-08,1.9932855841e-01,3.7754895585e-01,0.0000000000e+00,4.7408894941e-01,-1.1430399431e+00,-1.1360740236e+00,6.9659195348e-03,0.0000000000e+00,1.3543148763e+00,1.9245008164e-01,0.0000000000e+00,1.4285990492e+00,1.4718036543e-01,2.9177176895e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999996183e-01
95,9.5000000000e-03,1.0000000000e-04,474969,51,51,57,-1.9952138826e-01,4.9266031710e-01,4.9295365884e-01,2.8202675613e-02,-3.5397304154e+00,4.8624007141e-01,1.8741920229e+00,-1.5280292469e+05,-1.4671403748e+05,-1.5352923284e+05,2.8574186771e+03,-2.7484205882e+03,1.3779024000e+04,-1.1089531790e+01,-1.0647636399e+01,-1.1142242937e+01,2.0737453372e-01,-1.9946409762e-01,-1.9952138826e-01,-1.9952138826e-01,1.4395943362e-02,0.0000000000e+00,-1.8512544489e-01,4.2986234973e-05,-3.6040641416e-08,1.9952138826e-01,3.7754895645e-01,0.0000000000e+00,4.7421629721e-01,-1.1438273643e+00,-1.1367824225e+00,7.0449417322e-03,0.0000000000e+00,1.3555649100e+00,1.9245006218e-01,0.0000000000e+00,1.4295492881e+00,1.4718689366e-01,2.9178471058e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999996031e-01
96,9.6000000000e-03,1.0000000000e-04,364371,39,51,51,-1.9971280382e-01,4.9266028106e-01,4.9287501090e-01,2.8245661848e-02,-3.5381631511e+00,4.8624000386e-01,1.8741920150e+00,-1.5280309351e+05,-1.4670822475e+05,-1.5352923284e+05,2.8593433976e+03,-2.7510618182e+03,1.3779024000e+04,-1.1089544043e+01,-1.0647214545e+01,-1.1142242937e+01,2.0751421854e-01,-1.9965578246e-01,-1.9971280382e-01,-1.9971280382e-01,1.4396014021e-02,0.0000000000e+00,-1.8531678980e-01,4.2231684283e-05,-3.6031770401e-08,1.9971280382e-01,3.7754895704e-01,0.0000000000e+00,4.7434391701e-01,-1.1446078180e+00,-1.1374842757e+00,7.1235422818e-03,0.0000000000e+00,1.3568660498e+00,1.9245007856e-01,0.0000000000e+00,1.4305532227e+00,1.4718682352e-01,2.9178457153e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999995879e-01
97,9.7000000000e-03,1.0000000000e-04,420243,45,57,51,-1.9990133598e-01,4.9266024503e-01,4.9279678462e-01,2.8287893533e-02,-3.5366256511e+00,4.8623993633e-01,1.8741920070e+00,-1.5280325928e+05,-1.4670252619e+05,-1.5352923284e+05,2.8612301451e+03,-2.7536633212e+03,1.3779024000e+04,-1.1089556073e+01,-1.0646800978e+01,-1.1142242937e+01,2.0765114750e-01,-1.9984458415e-01,-1.9990133598e-01,-1.9990133598e-01,1.4396084663e-02,0.0000000000e+00,-1.8550525132e-01,4.1034751852e-05,-3.6023025174e-08,1.9990133598e-01,3.7754895764e-01,0.0000000000e+00,4.7447090679e-01,-1.1453726699e+00,-1.1381709495e+00,7.2017203902e-03,0.0000000000e+00,1.3582144045e+00,1.9245008884e-01,0.0000000000e+00,1.4316069390e+00,1.4717951402e-01,2.9177008110e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999995727e-01
98,9.8000000000e-03,1.0000000000e-04,474969,51,51,57,-2.0008562384e-01,4.9266020900e-01,4.9271897873e-01,2.8328928285e-02,-3.5351338602e+00,4.8623986882e-01,1.8741919991e+00,-1.5280342026e+05,-1.4669700064e+05,-1.5352923284e+05,2.8630594543e+03,-2.7562063315e+03,1.3779024000e+04,-1.1089567756e+01,-1.0646399965e+01,-1.1142242937e+01,2.0778390794e-01,-2.0002914078e-01,-2.0008562384e-01,-2.0008562384e-01,1.4396155287e-02,0.0000000000e+00,-1.8568946856e-01,3.9431501779e-05,-3.6014468741e-08,2.0008562384e-01,3.7754895824e-01,0.0000000000e+00,4.7459641245e-01,-1.1461139202e+00,-1.1388344428e+00,7.2794773087e-03,0.0000000000e+00,1.3596057780e+00,1.9245008770e-01,0.0000000000e+00,1.4327062188e+00,1.4716444066e-01,2.9174019953e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999995575e-01
99,9.9000000000e-03,1.0000000000e-04,474969,51,51,57,-2.0026442939e-01,4.9266017299e-01,4.9264159010e-01,2.8368359786e-02,-3.5337023296e+00,4.8623980132e-01,1.8741919912e+00,-1.5280357486e+05,-1.4669170161e+05,-1.5352923284e+05,2.8648136214e+03,-2.7586737774e+03,1.3779024000e+04,-1.1089578976e+01,-1.0646015394e+01,-1.1142242937e+01,2.0791121500e-01,-2.0020821340e-01,-2.0026442939e-01,-2.0026442939e-01,1.4396225895e-02,0.0000000000e+00,-1.8586820349e-01,3.7462579100e-05,-3.6006158666e-08,2.0026442939e-01,3.7754895883e-01,0.0000000000e+00,4.7471963669e-01,-1.1468242903e+00,-1.1394674741e+00,7.3568161822e-03,0.0000000000e+00,1.3610357126e+00,1.9245007522e-01,0.0000000000e+00,1.4338465818e+00,1.4714120102e-01,2.9169412905e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999995422e-01
100,1.0000000000e-02,1.0000000000e-04,364371,39,51,51,-2.0043664955e-01,4.9266013698e-01,4.9256461386e-01,2.8405822365e-02,-3.5323440675e+00,4.8623973384e-01,1.8741919832e+00,-1.5280372167e+05,-1.4668667682e+05,-1.5352923284e+05,2.8664768755e+03,-2.7610504483e+03,1.3779024000e+04,-1.1089589630e+01,-1.0645650724e+01,-1.1142242937e+01,2.0803192414e-01,-2.0038069811e-01,-2.0043664955e-01,-2.0043664955e-01,1.4396296486e-02,0.0000000000e+00,-1.8604035307e-01,3.5172405286e-05,-3.5998146075e-08,2.0043664955e-01,3.7754895943e-01,0.0000000000e+00,4.7483984667e-01,-1.1474972941e+00,-1.1400635522e+00,7.4337418795e-03,0.0000000000e+00,1.3624995346e+00,1.9245006668e-01,0.0000000000e+00,1.4350233322e+00,1.4710951781e-01,2.9163131995e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999995270e-01
