replicate,snapshot_id,step,age_h,temperature_K,fixed_6h_matrix_xAg,pf_time_varying_matrix_xAg,kappa_L_no_dis_fixed_matrix_W_mK,kappa_L_no_dis_time_varying_matrix_W_mK,delta_kappa_PSD_W_mK,delta_kappa_PSD_plus_matrix_W_mK,delta_kappa_matrix_given_PSD_W_mK,reference_6h_full_psd_fixed_matrix_W_mK
historical_elastic_72848,historical_elastic_72848_step_134421,134421,43,550,0.006200715773943168,0.006395237522068125,1.345617596560912,1.342981794226415,-0.001865610534277806,-0.004501412868775034,-0.002635802334497228,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_134421,134421,43,600,0.006200715773943168,0.006395237522068125,1.243556900988174,1.241298084706372,-0.001660045342781524,-0.003918861624583103,-0.002258816281801579,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_138054,138054,44,300,0.006200715773943168,0.006399581530593857,2.283333323832987,2.275811768419707,-0.003222020404581194,-0.01074357581786112,-0.007521555413279923,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_138054,138054,44,350,0.006200715773943168,0.006399581530593857,2.003954599875923,1.998107958107778,-0.002958463500696507,-0.008805105268841817,-0.005846641768145311,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_138054,138054,44,400,0.006200715773943168,0.006399581530593857,1.785500590894067,1.780825540612943,-0.002645875807161913,-0.007320926088286717,-0.004675050281124804,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_138054,138054,44,450,0.006200715773943168,0.006399581530593857,1.610025850448595,1.606202284149379,-0.002346341866218848,-0.006169908165434279,-0.003823566299215431,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_138054,138054,44,500,0.006200715773943168,0.006399581530593857,1.465989311078769,1.462803980740348,-0.002078485566633592,-0.005263815905054647,-0.003185330338421055,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_138054,138054,44,550,0.006200715773943168,0.006399581530593857,1.345637909808243,1.342943287412278,-0.00184529728694649,-0.004539919682911675,-0.002694622395965185,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_138054,138054,44,600,0.006200715773943168,0.006399581530593857,1.243572622879524,1.241263398504453,-0.001644323451431395,-0.003953547826502479,-0.002309224375071084,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_141687,141687,45,300,0.006200715773943168,0.00640699285055688,2.283482612775472,2.275681118831753,-0.00307273146209619,-0.01087422540581562,-0.007801493943719429,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_141687,141687,45,350,0.006200715773943168,0.00640699285055688,2.004054688782628,1.997990446749925,-0.002858374593991631,-0.00892261662669469,-0.00606424203270306,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_141687,141687,45,400,0.006200715773943168,0.00640699285055688,1.785570626104415,1.780721574663811,-0.00257584059681415,-0.007424892037418696,-0.004849051440604546,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_141687,141687,45,450,0.006200715773943168,0.00640699285055688,1.610076540646142,1.606110658267465,-0.00229565166867185,-0.006261534047348194,-0.003965882378676344,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_141687,141687,45,500,0.006200715773943168,0.00640699285055688,1.466027017270171,1.462723120477403,-0.002040779375231727,-0.005344676167999829,-0.003303896792768102,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_141687,141687,45,550,0.006200715773943168,0.00640699285055688,1.345666598107818,1.342871669508753,-0.001816608987372348,-0.004611537586437064,-0.002794928599064717,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_141687,141687,45,600,0.006200715773943168,0.00640699285055688,1.243594866845667,1.241199678187408,-0.001622079485287697,-0.004017268143546637,-0.00239518865825894,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_145320,145320,46,300,0.006200715773943168,0.006427851927999879,2.283700020614278,2.275111480308371,-0.002855323623289774,-0.01144386392919694,-0.008588540305907166,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_145320,145320,46,350,0.006200715773943168,0.006427851927999879,2.004197416584474,1.997521312058696,-0.002715646792144977,-0.009391751317923802,-0.006676104525778825,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_145320,145320,46,400,0.006200715773943168,0.006427851927999879,1.785668367029749,1.780329998151843,-0.002478099671479939,-0.007816468549386224,-0.005338368877906285,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_145320,145320,46,450,0.006200715773943168,0.006427851927999879,1.610145718273244,1.605779589094723,-0.002226474041569171,-0.00659260322009092,-0.004366129178521749,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_145320,145320,46,500,0.006200715773943168,0.006427851927999879,1.466077283681751,1.462439910799131,-0.001990512963651714,-0.005627885846271496,-0.003637372882619783,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_145320,145320,46,550,0.006200715773943168,0.006427851927999879,1.345703909226279,1.342626847000666,-0.001779297868910845,-0.004856360094523726,-0.003077062225612881,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_145320,145320,46,600,0.006200715773943168,0.006427851927999879,1.243623048074371,1.240986054224654,-0.001593898256583959,-0.004230892106300788,-0.002636993849716829,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_148953,148953,47,300,0.006200715773943168,0.006347560158147716,2.283454319972129,2.277889391458139,-0.003101024265439456,-0.008665952779428832,-0.005564928513989376,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_148953,148953,47,350,0.006200715773943168,0.006347560158147716,2.004001972280629,1.999677246319208,-0.002911091095989971,-0.007235817057411609,-0.004324725961421638,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_148953,148953,47,400,0.006200715773943168,0.006347560158147716,1.785509176873464,1.782051696296048,-0.002637289827764899,-0.006094770405181249,-0.00345748057741635,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_148953,148953,47,450,0.006200715773943168,0.006347560158147716,1.610013542173611,1.60718619946836,-0.00235865014120229,-0.005185992846453935,-0.002827342705251645,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_148953,148953,47,500,0.006200715773943168,0.006347560158147716,1.465965777228967,1.463610664391702,-0.002102019416435841,-0.004457132253701035,-0.002355112837265194,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_148953,148953,47,550,0.006200715773943168,0.006347560158147716,1.345608571447187,1.343616472297818,-0.001874635648003053,-0.003866734797371985,-0.001992099149368931,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_148953,148953,47,600,0.006200715773943168,0.006347560158147716,1.243540597032561,1.241833565777308,-0.001676349298394442,-0.003383380553647175,-0.001707031255252733,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_152600,152600,48,300,0.006200715773943168,0.006348132582575448,2.283500131750247,2.277913367520153,-0.00305521248732088,-0.008641976717414845,-0.005586764230093966,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_152600,152600,48,350,0.006200715773943168,0.006348132582575448,2.004032679018719,1.999691001492582,-0.00288038435790039,-0.007222061884037512,-0.004341677526137122,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_152600,152600,48,400,0.006200715773943168,0.006348132582575448,1.785530621814305,1.782059599422094,-0.00261584488692379,-0.006086867279134989,-0.003471022392211198,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_152600,152600,48,450,0.006200715773943168,0.006348132582575448,1.61002901191155,1.607190601917668,-0.002343180403263201,-0.005181590397145719,-0.002838409993882518,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_152600,152600,48,500,0.006200715773943168,0.006348132582575448,1.465977232159733,1.463612904758602,-0.00209056448566991,-0.004454891886801038,-0.002364327401131128,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_152600,152600,48,550,0.006200715773943168,0.006348132582575448,1.345617237590242,1.343617347081167,-0.001865969504947662,-0.003865860014023337,-0.001999890509075675,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_152600,152600,48,600,0.006200715773943168,0.006348132582575448,1.243547271619769,1.241833565972176,-0.001669674711185731,-0.003383380358779497,-0.001713705647593766,1.245216946330955
