snapshot_id,replicate,step,age_h,particle_id,equivalent_radius_nm,per_particle_number_density_weight_m-3
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,87,9.509212365075975,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,88,11.82435330959595,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,89,11.50544626951926,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,90,11.80959163681977,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,91,8.927056540634176,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,92,9.888151020891121,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,93,9.320917208449869,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,94,6.056214720148671,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,95,8.699645638576953,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,96,11.92724374561773,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,1,12.78995389379521,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,3,12.9854161610974,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,4,12.15622635999623,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,5,11.9107742176163,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,8,8.297728329411202,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,9,9.917085222872018,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,10,12.98314385605192,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,11,13.09653176074008,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,14,10.23494935319196,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,16,11.12234807031383,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,17,10.30549754332654,6.717298979454201e+19
historical_elastic_72848_step_007266,historical_elastic_72848,7266,8,18,1.574155544539592,6.717298979454201e+19
