base_case_tag,case_dir,radius_nominal,r_eff_nm,voxel_count,mean_h,DeltaG_surf_kBT,DeltaG_chem_kBT,DeltaG_el_kBT,DeltaG_total_kBT,is_saddle_candidate,warnings
cntcon_T400_xB0p050_strictref_eyy_s0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.361nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r2p361050,2.36105,2.3550240567591083,54711,0.000861438322,1493.264436431741,-1368.7416089546405,172.37431888092897,296.89714635191325,0,
cntcon_T400_xB0p050_strictref_eyy_s0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.391nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r1p390869,1.390869,1.3799397313031523,11007,0.000176103229,515.8598251075845,-279.8108826841792,38.930634583373546,274.9795659826104,0,
cntcon_T400_xB0p050_strictref_eyy_s0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.491nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r1p490869,1.490869,1.4814450147484857,13619,0.000216883787,593.1780723283649,-344.6072183018137,48.04898173129153,296.6198467697784,0,
cntcon_T400_xB0p050_strictref_eyy_s0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.591nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r1p590869,1.590869,1.5815637515793086,16571,0.000263518975,675.8693938813125,-418.70599068277863,58.484068747174014,315.6474719395909,0,
cntcon_T400_xB0p050_strictref_eyy_s0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.691nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r1p690869,1.690869,1.6825702189533247,19953,0.000316401491,763.935268939929,-502.73115762966205,70.32431549956812,331.5284240492055,0,
cntcon_T400_xB0p050_strictref_eyy_s0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.791nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r1p790869,1.790869,1.7822891909092686,23715,0.000375924034,857.377226258951,-597.3066824540778,83.65844485345552,343.72898865221214,0,
cntcon_T400_xB0p050_strictref_eyy_s0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.891nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r1p890869,1.890869,1.883098892635377,27971,0.000442479302,956.196918546202,-703.0565229586135,98.57504194816582,351.71542375707276,0,
cntcon_T400_xB0p050_strictref_eyy_s0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.991nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r1p990869,1.990869,1.9833227019011341,32679,0.000516459996,1060.396001264018,-820.6046424548836,115.16305000972436,354.95440054920346,1,
cntcon_T400_xB0p050_strictref_eyy_s0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.091nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r2p090869,2.090869,2.0829836542085,37857,0.000598258815,1169.976226282692,-950.5749987454753,133.51160508006706,352.91283812019367,0,
cntcon_T400_xB0p050_strictref_eyy_s0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.191nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r2p190869,2.190869,2.1847145072213783,43679,0.000688268457,1284.9394060718034,-1093.5915551420028,153.71000847191516,345.05784837754766,0,
cntcon_T400_xB0p050_strictref_eyy_s0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.291nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r2p290869,2.290869,2.2844609782234038,49939,0.000786881621,1405.287347591906,-1250.278269447054,175.84791958468355,330.8569839508534,0,
cntcon_T400_xB0p050_strictref_eyy_s0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.391nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r2p390869,2.390869,2.384078088616412,56761,0.000894491006,1531.0220451104396,-1421.2591049722428,200.0152181788286,309.77815555639563,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.425nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r1p424702,1.424702,1.4144248951170795,11853,0.000189269545,541.3718714582734,-300.73087483876446,46.56542855369372,287.206436185139,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.525nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r1p524702,1.524702,1.51643618860377,14607,0.000231986945,620.4964594671098,-368.6046653584439,57.135459163349616,309.0272477568728,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.625nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r1p624702,1.624702,1.6149581590255897,17643,0.000280691836,704.992518681525,-445.9919930117258,69.189208221385,328.1897338850679,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.725nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r1p724702,1.724702,1.7157545486195183,21157,0.000335776916,794.8613602497248,-533.5168238647371,82.82382740268189,344.16836102703974,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.825nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r1p824702,1.824702,1.8174159850031644,25145,0.000397634886,890.1042787928383,-631.8031129655526,98.13677137855379,356.43792618167026,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.925nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r1p924702,1.924702,1.9172158493077414,29519,0.000466658443,990.7226460583579,-741.4748236257863,115.2255499105764,364.47339161862294,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.025nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r2p024702,2.024702,2.0171737054634074,34381,0.000543240288,1096.7179054111168,-863.1559191570517,134.1877829408464,367.7497746978205,1,
cntcon_T400_xB0p050_strictref_eyy_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.125nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r2p124702,2.124702,2.118044716933473,39801,0.000627773119,1208.0915112339992,-997.470354607424,155.12147604328592,365.74264368179695,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.225nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r2p224702,2.224702,2.2183072654365605,45725,0.000720649635,1324.8450143178459,-1145.0420960430301,178.12471742721095,357.9276494684758,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.325nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r2p324702,2.324702,2.318237397510346,52187,0.000822262535,1446.97997647155,-1306.4950985119451,203.29589829836746,343.7807734973425,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.425nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r2p424702,2.424702,2.4184148735968463,59249,0.000933004519,1574.4979925581608,-1482.4533280802953,230.7338230394602,322.77849302023475,0,
cntcon_T400_xB0p050_strictref_eyy_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.463nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p01_r1p462932,1.462932,1.4527558214765506,12843,0.000204918446,570.942530255448,-325.59545637259185,55.564505287028716,300.91157090022955,0,
cntcon_T400_xB0p050_strictref_eyy_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.563nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p01_r1p562932,1.562932,1.553518551560637,15705,0.000249878497,652.1100248956566,-397.0325978943706,67.76895375341954,322.84636422151124,0,
cntcon_T400_xB0p050_strictref_eyy_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.663nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p01_r1p662932,1.662932,1.6545597905422211,18973,0.000300976167,738.6476740842113,-478.2218201334299,81.63569574849913,342.06157172926845,0,
cntcon_T400_xB0p050_strictref_eyy_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.763nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p01_r1p762932,1.762932,1.7551738541073862,22649,0.000358604156,830.5565823808405,-569.7870836468703,97.27083511452732,358.04033659689463,0,
cntcon_T400_xB0p050_strictref_eyy_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.863nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p01_r1p862932,1.862932,1.8548965624073022,26733,0.000423155162,927.8379066810203,-672.3523462372801,114.78044814862471,370.2659948136835,0,
cntcon_T400_xB0p050_strictref_eyy_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.963nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p01_r1p962932,1.962932,1.954752471742895,31287,0.000495021886,1030.4927901076626,-786.5415712162729,134.27085905409635,378.22210272998586,0,
cntcon_T400_xB0p050_strictref_eyy_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.063nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p01_r2p062932,2.062932,2.0563060448634727,36421,0.000574597025,1138.5224639280946,-912.9787191409495,155.84866748554413,381.3924095120583,1,
cntcon_T400_xB0p050_strictref_eyy_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.163nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p01_r2p162932,2.162932,2.1556871856751334,41961,0.00066227328,1251.9281952183148,-1052.287750568411,179.6204730975699,379.26091223233004,0,
cntcon_T400_xB0p050_strictref_eyy_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.263nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p01_r2p262932,2.262932,2.2563336011955304,48117,0.000758443348,1370.7112675813996,-1205.092623301245,205.693316266866,371.31196604993,0,
cntcon_T400_xB0p050_strictref_eyy_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.363nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p01_r2p362932,2.362932,2.355970661820554,54777,0.00086349993,1494.8730582738683,-1372.017303405579,234.17434755064284,357.03009139476274,0,
cntcon_T400_xB0p050_strictref_eyy_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.463nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p01_r2p462932,2.462932,2.4570871315146414,62137,0.000977835724,1624.4149197616223,-1553.6857459294872,265.17107559280737,335.900249418826,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.312nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r1p312217,1.312217,1.301985363509857,9245,0.000147885507,458.94985313610874,-234.9756698189432,21.796772936444643,245.7709548702376,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.412nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r1p412217,1.412217,1.4042485357927255,11599,0.000184337181,532.0795051946129,-292.8938307485664,27.37966403580757,266.56534123025097,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.512nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r1p512217,1.512217,1.501266265955432,14173,0.000226334617,610.5885587017344,-359.62366649418277,33.833813118386864,284.79870807433537,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.612nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r1p612217,1.612217,1.603588948588848,17273,0.000274270516,694.4794651740779,-435.78914174466263,41.22147217886058,299.9117956021596,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.712nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r1p712217,1.712217,1.7039962838633738,20725,0.000328537577,783.754758763639,-522.0142170571069,49.604887702881115,311.34542940329663,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.812nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r1p812217,1.812217,1.804409558371927,24609,0.000389528497,878.4170893119613,-618.9228502341035,59.046510010064814,318.5407463272933,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.912nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r1p912217,1.912217,1.905233890369405,28969,0.000457635978,978.4692554042919,-727.1390045872664,69.60876187489886,320.9390126858082,1,
cntcon_T400_xB0p050_strictref_eyy_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.012nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r2p012217,2.012217,2.0054496893337976,33785,0.000533252717,1083.914066643931,-847.2866406736962,81.35431397804332,317.98173994216154,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.112nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r2p112217,2.112217,2.105805432630077,39115,0.000616771413,1194.7545722768118,-979.989716295981,94.3460380796097,309.1108940543243,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.212nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r2p212217,2.212217,2.205293981134673,44925,0.000708584767,1310.9938490939996,-1125.8721947657348,108.64699600110981,293.7686503232584,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.312nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r2p312217,2.312217,2.3052229378816573,51313,0.000809085476,1432.6349573594803,-1285.5580338855448,124.32074537640197,271.397668844221,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.293nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r1p292707,1.292707,1.2792452712128641,8769,0.000141386823,445.3580528600014,-224.64989427575148,17.43347829370449,238.1416451353769,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.393nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r1p392707,1.392707,1.3813591227398478,11041,0.0001768023,517.4531814384501,-280.92163731258506,22.040291170670162,258.57184079944585,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.493nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r1p492707,1.492707,1.4841233556089417,13693,0.000217686924,594.9304659785549,-345.88332634794205,27.384294372225455,276.431442260261,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.593nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r1p592707,1.592707,1.582771756361637,16609,0.000264433396,677.7927766829025,-420.15891642989743,33.51892545132343,291.15279947077784,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.693nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r1p692707,1.692707,1.6845916297801433,20025,0.000317434412,766.0430663894706,-504.37237087006486,40.49775968657006,302.1684551998592,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.793nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r1p792707,1.792707,1.7839910675135053,23783,0.000377082674,859.6844890156883,-599.1476502255454,48.37431726631074,308.91114503228454,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.893nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r1p892707,1.892707,1.8856537087898098,28085,0.00044377088,958.7202756053507,-705.1087150534397,57.202228559411246,310.8137973687451,1,
cntcon_T400_xB0p050_strictref_eyy_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.993nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r1p992707,1.992707,1.9855455480380704,32789,0.000517891728,1063.1537784008256,-822.879525910849,67.03531675065153,307.309560970973,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.093nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r2p092707,2.092707,2.085145624562969,37975,0.000599837919,1172.988605814194,-953.084043354874,77.92748766020165,297.8320528679179,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.193nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r2p192707,2.192707,2.1856144515099474,43733,0.000690002151,1288.2282560770157,-1096.3462279426158,89.93300519492675,281.815027814184,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.293nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r2p292707,2.292707,2.2864415451965328,50069,0.000788777123,1408.8764835905622,-1253.2900374766612,103.1064638032576,258.6929016475037,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.276nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r1p276203,1.276203,1.2661773000732646,8503,0.000136040406,434.0277215613605,-216.1549576086808,13.535511802157629,231.40826555702301,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.376nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r1p376203,1.376203,1.3648138025042982,10649,0.000170591008,505.2507382575507,-271.05250025830276,17.239808481941377,251.4380376606312,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.476nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r1p476203,1.476203,1.4665009919844074,13211,0.000210545947,581.8590427967224,-334.5370078556236,21.552659727401974,268.8746836443312,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.576nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r1p576203,1.576203,1.5652342773225112,16063,0.000256297922,663.8559543670872,-407.23244123319546,26.518716194894075,283.14223483169695,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.676nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r1p676203,1.676203,1.6665650394039535,19389,0.000308239631,751.2449381460483,-489.76275874450886,32.18279381156597,293.66499799760527,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.776nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r1p776203,1.776203,1.7680975437348847,23153,0.000366763774,844.0296961991296,-582.7519209466645,38.5895707789026,299.86736255232984,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.876nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r1p876203,1.876203,1.8683521219746924,27319,0.00043226305,942.2139636460117,-686.8238939057895,45.78378038865542,301.1738556317897,1,
cntcon_T400_xB0p050_strictref_eyy_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.976nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r1p976203,1.976203,1.9693874607359036,31995,0.000505130158,1045.8017455486536,-802.6026326699588,53.81034874849383,297.00944509399426,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.076nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r2p076203,2.076203,2.06984226681473,37145,0.000585757797,1154.7971957127174,-930.7121005507859,62.71417442094501,286.79929161286486,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.176nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r2p176203,2.176203,2.1695373755338085,42775,0.000674538666,1269.2044018355534,-1071.776255350859,72.54070687115363,269.96885885875616,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.276nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r2p276203,2.276203,2.2703763404033848,49021,0.000771865464,1389.0278758095183,-1226.4190603817917,83.33539556425839,245.94421649489462,0,
cntcon_T400_xB0p050_strictref_eyy_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.263nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r1p262553,1.262553,1.2500900946222582,8183,0.000131721749,424.7767694012392,-209.29303289489096,10.007008144513081,225.49074519564923,0,
