case_name,M_ratio,step,time_code,eta_max,eta_mean,eta_far_field,eta_max_minus_far,R_avg_nm,xB_min,xB_max,Y_min,Y_max,xBtot_initial,xBtot_final,xBtot_drift,xBtot_rel_drift,clipping_count_step,nan_inf_flag,eta_bulk_rhs_absmax,phi_chem_rhs_absmax,eta_bulk_rhs_absmax_over_phi_chem_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax
gp_eta_S218b_Mratio_1em4,0.0001,70,0.007,nan,nan,0.0002794185176,nan,nan,0.027486162004,0.053149069881,nan,nan,nan,nan,nan,5.3741490654e-05,0,0,0.00078178031352,1.3412770531,0.14764905282,0.036867751574
gp_eta_S218b_Mratio_1em4,0.0001,71,0.0071,nan,nan,0.00027886094768,nan,nan,0.027530582704,0.05300881153,nan,nan,nan,nan,nan,4.9523501431e-05,0,0,0.0007813591422,1.3411709807,0.14753370959,0.03683895054
gp_eta_S218b_Mratio_1em4,0.0001,72,0.0072,nan,nan,0.00027830572508,nan,nan,0.027585810284,0.052875185615,nan,nan,nan,nan,nan,4.5472665273e-05,0,0,0.00078102396264,1.3410807489,0.14743261629,0.036813707692
gp_eta_S218b_Mratio_1em4,0.0001,73,0.0073,nan,nan,0.00027775283765,nan,nan,0.027651151967,0.052749133002,nan,nan,nan,nan,nan,4.1600322643e-05,0,0,0.00078077568423,1.3410137271,0.14734510993,0.036791857481
gp_eta_S218b_Mratio_1em4,0.0001,74,0.0074,nan,nan,0.00027720227316,nan,nan,0.02772580692,0.052631477829,nan,nan,nan,nan,nan,3.7915399922e-05,0,0,0.00078061496129,1.3409766056,0.14727056588,0.036773243943
gp_eta_S218b_Mratio_1em4,0.0001,75,0.0075,nan,nan,0.00027665401934,nan,nan,0.027808884944,0.05252294021,nan,nan,nan,nan,nan,3.4424488625e-05,0,0,0.00078054213554,1.3409754428,0.1472083798,0.03675771617
gp_eta_S218b_Mratio_1em4,0.0001,76,0.0076,nan,nan,0.0002761080639,nan,nan,0.027823973516,0.052424147594,nan,nan,nan,nan,nan,3.113195864e-05,0,0,0.00078055717913,1.3410157079,0.14715795,0.036745123923
gp_eta_S218b_Mratio_1em4,0.0001,77,0.0077,nan,nan,0.00027556439458,nan,nan,0.027797371203,0.052335644702,nan,nan,nan,nan,nan,2.8040098572e-05,0,0,0.00078065964086,1.3411023197,0.14711866108,0.036735313537
gp_eta_S218b_Mratio_1em4,0.0001,78,0.0078,nan,nan,0.00027502299914,nan,nan,0.027777778868,0.052257901976,nan,nan,nan,nan,nan,2.5149267401e-05,0,0,0.00078084859809,1.3412396798,0.14708986921,0.036728124249
gp_eta_S218b_Mratio_1em4,0.0001,79,0.0079,nan,nan,0.00027448386543,nan,nan,0.027765034043,0.052191322556,nan,nan,nan,nan,nan,2.2458066956e-05,0,0,0.00078112261655,1.3414316999,0.14707088965,0.03672338508
gp_eta_S218b_Mratio_1em4,0.0001,80,0.008,nan,nan,0.00027394698137,nan,nan,0.027758942847,0.05213624784,nan,nan,nan,nan,nan,1.9963516622e-05,0,0,0.00078147971984,1.3416818229,0.14706098689,0.036720912376
gp_eta_S218b_Mratio_1em4,0.0001,81,0.0081,nan,nan,0.00027341233498,nan,nan,0.02775876079,0.052092961688,nan,nan,nan,nan,nan,1.7661241454e-05,0,0,0.00078191737029,1.3419930389,0.14705936773,0.036720508074
gp_eta_S218b_Mratio_1em4,0.0001,82,0.0082,nan,nan,0.00027287991444,nan,nan,0.027764090609,0.052061693397,nan,nan,nan,nan,nan,1.5545651811e-05,0,0,0.0007824324621,1.3423678947,0.14706517744,0.036721958751
gp_eta_S218b_Mratio_1em4,0.0001,83,0.0083,nan,nan,0.00027234970802,nan,nan,0.027775419584,0.052042619583,nan,nan,nan,nan,nan,1.361013788e-05,0,0,0.00078302132738,1.3428084991,0.14707749926,0.03672503549
gp_eta_S218b_Mratio_1em4,0.0001,84,0.0084,nan,nan,0.00027182170419,nan,nan,0.027792414286,0.052035865112,nan,nan,nan,nan,nan,1.1847257726e-05,0,0,0.00078367975519,1.343316523,0.14709535693,0.036729494525
gp_eta_S218b_Mratio_1em4,0.0001,85,0.0085,nan,nan,0.00027129589153,nan,nan,0.02781470351,0.052041503258,nan,nan,nan,nan,nan,1.024892819e-05,0,0,0.0007844030233,1.3438931974,0.1471177205,0.036735078676
gp_eta_S218b_Mratio_1em4,0.0001,86,0.0086,nan,nan,0.0002707722588,nan,nan,0.027841879164,0.052059555263,nan,nan,nan,nan,nan,8.8066150486e-06,0,0,0.00078518594176,1.3445393078,0.14714351477,0.036741519467
gp_eta_S218b_Mratio_1em4,0.0001,87,0.0087,nan,nan,0.00027025079492,nan,nan,0.027873498103,0.052089989466,nan,nan,nan,nan,nan,7.5115220584e-06,0,0,0.00078602290719,1.3452551887,0.14717163035,0.036748539887
gp_eta_S218b_Mratio_1em4,0.0001,88,0.0088,nan,nan,0.00026973148896,nan,nan,0.027909084924,0.052132720199,nan,nan,nan,nan,nan,6.3547669092e-06,0,0,0.00078690796637,1.3460407169,0.14720093678,0.036755857658
gp_eta_S218b_Mratio_1em4,0.0001,89,0.0089,nan,nan,0.00026921433012,nan,nan,0.027948135694,0.052187606603,nan,nan,nan,nan,nan,5.3275577479e-06,0,0,0.00078783488727,1.3468953072,0.14723029723,0.03676318892
gp_eta_S218b_Mratio_1em4,0.0001,90,0.009,nan,nan,0.00026869930776,nan,nan,0.027990122569,0.052254451534,nan,nan,nan,nan,nan,4.4213469505e-06,0,0,0.00078879723579,1.3478179099,0.1472585844,0.036770252185
gp_eta_S218b_Mratio_1em4,0.0001,91,0.0091,nan,nan,0.00026818641136,nan,nan,0.028015355138,0.052333000719,nan,nan,nan,nan,nan,3.6279682394e-06,0,0,0.00078978845619,1.3488070117,0.14728469694,0.036776772447
gp_eta_S218b_Mratio_1em4,0.0001,92,0.0092,nan,nan,0.00026767563049,nan,nan,0.028040555199,0.052422942278,nan,nan,nan,nan,nan,2.9397530346e-06,0,0,0.00079080195323,1.3498606409,0.14730757595,0.036782485301
gp_eta_S218b_Mratio_1em4,0.0001,93,0.0093,nan,nan,0.00026716695483,nan,nan,0.028057839358,0.052523906742,nan,nan,nan,nan,nan,2.3496205746e-06,0,0,0.00079183117417,1.3509763779,0.14732622103,0.036787140951
gp_eta_S218b_Mratio_1em4,0.0001,94,0.0094,nan,nan,0.00026666037414,nan,nan,0.028075806988,0.052635467661,nan,nan,nan,nan,nan,1.8511309367e-06,0,0,0.00079286968877,1.3521513709,0.14733970545,0.036790507992
gp_eta_S218b_Mratio_1em4,0.0001,95,0.0095,nan,nan,0.0002661558782,nan,nan,0.028087112804,0.05275714287,nan,nan,nan,nan,nan,1.4385202688e-06,0,0,0.00079391126574,1.3533823574,0.14734718989,0.036792376845
gp_eta_S218b_Mratio_1em4,0.0001,96,0.0096,nan,nan,0.00026565345686,nan,nan,0.028098562952,0.052888396478,nan,nan,nan,nan,nan,1.1066931673e-06,0,0,0.00079494994417,1.3546656913,0.1473479345,0.036792562774
gp_eta_S218b_Mratio_1em4,0.0001,97,0.0097,nan,nan,0.00026515309994,nan,nan,0.028105498004,0.053028641596,nan,nan,nan,nan,nan,8.5119373555e-07,0,0,0.0007959800987,1.3559973765,0.14734130898,0.03679090839
gp_eta_S218b_Mratio_1em4,0.0001,98,0.0098,nan,nan,0.00026465479726,nan,nan,0.028109011552,0.05317724383,nan,nan,nan,nan,nan,6.6814669384e-07,0,0,0.00079699649748,1.3573731048,0.14732680035,0.036787285606
gp_eta_S218b_Mratio_1em4,0.0001,99,0.0099,nan,nan,0.00026415853862,nan,nan,0.028113050242,0.053333525509,nan,nan,nan,nan,nan,5.5417563995e-07,0,0,0.00079799435204,1.3587882993,0.1473040184,0.036781596987
gp_eta_S218b_Mratio_1em4,0.0001,100,0.01,nan,nan,0.00026366431376,nan,0.229105842,0.028120793046,0.053496770624,nan,nan,nan,nan,nan,5.0630548674e-07,0,0,0.00079896935867,1.3602381615,0.14727269868,0.0367737765
