J_abs,J_delta,J_relative,PF_coarsening_compatible,R48_R3_equivalent_nm,R6_R3_equivalent_nm,beta_inventory_h_volume_nm3,both_endpoints_within_5percent,delta_kappa_W_mK,forty_eight_h_state,kappa48_W_mK,kappa6_W_mK,mathematical_combination,relative_change,six_h_state
0.3438761700957262,0.03291544295238371,0.04531114830680179,True,18.12933664187429,12.59921049894873,356237.61016735336,False,-0.0014261363541199223,s15_l20_f0.25,1.296058653097268,1.297484789451388,True,-0.0010991545840956887,s8_l40_f0.25
0.3439141520297526,0.03288797529859896,0.0452863082222182,True,16.80663563842005,12.59921049894873,356237.61016735336,False,-0.0013504212804562599,s15_l20_f0.5,1.2961343681709316,1.297484789451388,True,-0.0010407993152869676,s8_l40_f0.25
0.3439657331275916,0.03285070390093695,0.04525259653065734,True,15.80119293381915,12.59921049894873,356237.61016735336,False,-0.001247631435384422,s15_l20_f0.75,1.2962371580160035,1.297484789451388,True,-0.000961576926009248,s8_l40_f0.25
0.34398747617255265,0.032835003481471794,0.045238393657397485,True,21.41297566510824,12.59921049894873,356237.61016735336,False,-0.0012043141911135535,s15_l30_f0.25,1.2962804752602743,1.297484789451388,True,-0.0009281913752705883,s8_l40_f0.25
0.34392298634546387,0.032881589289672115,0.04528053259210137,True,18.171205928321395,12.59921049894873,356237.61016735336,False,-0.001332813604355998,s15_l30_f0.5,1.296151975847032,1.297484789451388,True,-0.0010272286929232889,s8_l40_f0.25
0.3439354987715174,0.032872546290906426,0.04527235359961846,True,16.286505699569435,12.59921049894873,356237.61016735336,False,-0.0013078770790349026,s15_l30_f0.75,1.296176912372353,1.297484789451388,True,-0.0010080095656365335,s8_l40_f0.25
0.3443247264143946,0.032592284199051594,0.04501867669432628,True,22.673384104542134,12.59921049894873,356237.61016735336,False,-0.0005333326537002581,s15_l40_f0.25,1.2969514567976876,1.297484789451388,True,-0.0004110511799724186,s8_l40_f0.25
0.3440798239261428,0.032768390385326224,0.0451781213102052,True,18.57783021705989,12.59921049894873,356237.61016735336,False,-0.0010204142778549308,s15_l40_f0.5,1.296464375173533,1.297484789451388,True,-0.0007864556765142426,s8_l40_f0.25
0.3439763916515042,0.03284300670710561,0.045245633660528126,True,16.41401844618389,12.59921049894873,356237.61016735336,False,-0.0012263962757788072,s15_l40_f0.75,1.296258393175609,1.297484789451388,True,-0.000945210522504361,s8_l40_f0.25
0.345204259319852,0.03196633862260322,0.044450743310561314,True,23.450187160812074,12.59921049894873,356237.61016735336,False,0.0012086729659315232,s15_l60_f0.25,1.2986934624173194,1.297484789451388,True,0.0009315507786743174,s8_l40_f0.25
0.34456892121160787,0.032417477411767995,0.04486026183341946,True,18.801397442291627,12.59921049894873,356237.61016735336,False,-4.854182072122626e-05,s15_l60_f0.5,1.2974362476306667,1.297484789451388,True,-3.7412246460130814e-05,s8_l40_f0.25
0.3441649626826295,0.03270707791598947,0.045122626429013414,True,16.48107280291915,12.59921049894873,356237.61016735336,False,-0.0008509826237874663,s15_l60_f0.75,1.2966338068276004,1.297484789451388,True,-0.0006558709826165168,s8_l40_f0.25
0.34436807332889013,0.03278365509476839,0.045191887186097665,False,11.97708777424573,10.052632548388717,356237.61016735336,False,-0.0010625723189869873,s8_l20_f0.25,1.296599906540384,1.297662478859371,True,-0.0008188356651268634,s8_l40_f0.5
0.3444616752810076,0.03271627166665533,0.045130909678573645,True,12.467141060824751,10.052632548388717,356237.61016735336,False,-0.0008763988657871646,s8_l30_f0.25,1.2967860799935838,1.297662478859371,True,-0.0006753673471067055,s8_l40_f0.5
0.3448135464371113,0.03246399976039959,0.04490242809604043,True,12.59921049894873,10.052632548388717,356237.61016735336,False,-0.00017768940798301713,s8_l40_f0.25,1.297484789451388,1.297662478859371,True,-0.00013693037355846482,s8_l40_f0.5
0.3449031778833267,0.0324,0.044844415225,False,10.052632548388717,10.052632548388717,356237.61016735336,False,0.0,s8_l40_f0.5,1.297662478859371,1.297662478859371,True,0.0,s8_l40_f0.5
0.3457320366299924,0.03181314152153606,0.04431152541545003,True,12.6692485087159,10.052632548388717,356237.61016735336,False,0.001637611808049444,s8_l60_f0.25,1.2993000906674204,1.297662478859371,True,0.0012619705314196063,s8_l40_f0.5
0.34544455581973516,0.032015675074907504,0.04449562428323022,False,10.071417015601082,10.052632548388717,356237.61016735336,False,0.0010707539978231928,s8_l60_f0.5,1.298733232857194,1.297662478859371,True,0.0008251406010940319,s8_l40_f0.5
0.3442261777220882,0.03288602702071476,0.045284485767950106,True,14.27531711007216,10.052632548388717,356237.61016735336,False,-0.0013450496173379456,s10_l20_f0.25,1.296317429242033,1.297662478859371,True,-0.001036517306503481,s8_l40_f0.5
0.3444374523859799,0.032733698411065514,0.04514668178766078,True,12.114137285547596,10.052632548388717,356237.61016735336,False,-0.0009245655268115271,s10_l20_f0.5,1.2967379133325594,1.297662478859371,True,-0.0007124853664754249,s8_l40_f0.5
0.34470877733061567,0.03253894236839316,0.044970335110408426,False,10.857670466379625,10.052632548388717,356237.61016735336,False,-0.000385538135386998,s10_l20_f0.75,1.297276940723984,1.297662478859371,True,-0.00029710201355739375,s8_l40_f0.5
0.3443168269949034,0.03282059632127204,0.045225307389954096,True,15.32618864787106,10.052632548388717,356237.61016735336,False,-0.0011645559188442345,s10_l30_f0.25,1.2964979229405267,1.297662478859371,True,-0.0008974259006609058,s8_l40_f0.5
0.3444160369832808,0.03274911184032128,0.045160630538981346,True,12.44739800049365,10.052632548388717,356237.61016735336,False,-0.0009671568001257125,s10_l30_f0.5,1.2966953220592452,1.297662478859371,True,-0.0007453069005862227,s8_l40_f0.5
0.3446535176598613,0.03257852859661296,0.04500619411615743,False,10.961499482744564,10.052632548388717,356237.61016735336,False,-0.000495231506577376,s10_l30_f0.75,1.2971672473527935,1.297662478859371,True,-0.00038163352539304237,s8_l40_f0.5
0.34466088184205584,0.03257325080768863,0.04500141368862456,True,15.63345810720805,10.052632548388717,356237.61016735336,False,-0.0004806106142392075,s10_l40_f0.25,1.2971818682451317,1.297662478859371,True,-0.00037036642583798695,s8_l40_f0.5
0.34458099092309047,0.032630545613480874,0.04505330209309456,True,12.534264961527752,10.052632548388717,356237.61016735336,False,-0.0006392693006724848,s10_l40_f0.5,1.2970232095586984,1.297662478859371,True,-0.0004926314130885517,s8_l40_f0.5
0.34469955802654834,0.03254554397597667,0.04497631566853263,False,10.987381868612767,10.052632548388717,356237.61016735336,False,-0.0004038358128137798,s10_l40_f0.75,1.2972586430465571,1.297662478859371,True,-0.00031120250403536857,s8_l40_f0.5
0.345565861753549,0.03193008319954854,0.044417847717223555,True,15.80119293381915,10.052632548388717,356237.61016735336,False,0.001310092060159862,s10_l60_f0.25,1.2989725709195308,1.297662478859371,True,0.001009578439311443,s8_l40_f0.5
0.3451041905973685,0.032256853847531755,0.04471458810422461,True,12.579827067572232,10.052632548388717,356237.61016735336,False,0.00039806836358424746,s10_l60_f0.5,1.2980605472229552,1.297662478859371,True,0.0003067580130190283,s8_l40_f0.5
0.34491372970753964,0.032392472603103906,0.04483759068398046,False,11.000768240011325,10.052632548388717,356237.61016735336,False,2.091065042053586e-05,s10_l60_f0.75,1.2976833895097915,1.297662478859371,True,1.6114090344136372e-05,s8_l40_f0.5
0.3441502052127106,0.03294094843112607,0.04533414348498325,True,16.12682379199292,10.052632548388717,356237.61016735336,False,-0.0014964143753977144,s12_l20_f0.25,1.2961660644839732,1.297662478859371,True,-0.0011531614728608351,s8_l40_f0.5
0.3442644854951018,0.032858363088771964,0.0452594677706142,True,14.164895871260502,10.052632548388717,356237.61016735336,False,-0.0012687592741009723,s12_l20_f0.5,1.29639371958527,1.297662478859371,True,-0.0009777267161305272,s8_l40_f0.5
0.34441610861451205,0.03274906027461819,0.04516058387524708,True,12.90513532966072,10.052632548388717,356237.61016735336,False,-0.0009670143275237741,s12_l20_f0.75,1.2966954645318471,1.297662478859371,True,-0.000745197108861287,s8_l40_f0.5
0.34424469873289054,0.032872649642654385,0.045272388329149364,True,17.965631661368594,10.052632548388717,356237.61016735336,False,-0.0013081620960688767,s12_l30_f0.25,1.296354316763302,1.297662478859371,True,-0.0010080911773134836,s8_l40_f0.5
0.34424917002644667,0.032869420796706815,0.04526946829058869,True,14.80962409816696,10.052632548388717,356237.61016735336,False,-0.0012992575735124579,s12_l30_f0.5,1.2963632212858585,1.297662478859371,True,-0.0010012292061141268,s8_l40_f0.5
0.34436628020409676,0.032784947089798025,0.04519305614482538,True,13.115101504586832,10.052632548388717,356237.61016735336,False,-0.0010661400974738555,s12_l30_f0.75,1.296596338761897,1.297662478859371,True,-0.0008215850537737512,s8_l40_f0.5
0.34458369359483426,0.0326286059781485,0.04505154574050131,True,18.560628512578113,10.052632548388717,356237.61016735336,False,-0.0006339004122661862,s12_l40_f0.25,1.2970285784471047,1.297662478859371,True,-0.0004884940595827174,s8_l40_f0.5
0.3444076215942795,0.03275517036280652,0.04516611303478082,True,14.985380107695669,10.052632548388717,356237.61016735336,False,-0.0009838953133856077,s12_l40_f0.5,1.2966785835459853,1.297662478859371,True,-0.0007582058735723324,s8_l40_f0.5
0.34440769746212896,0.032755115738779955,0.0451660636050264,True,13.168321955567059,10.052632548388717,356237.61016735336,False,-0.0009837444047944288,s12_l40_f0.75,1.2966787344545765,1.297662478859371,True,-0.0007580895809356589,s8_l40_f0.5
0.3454768159742517,0.03199289410944762,0.044474926946609344,True,18.898815748423093,10.052632548388717,356237.61016735336,False,0.0011344244706443796,s12_l60_f0.25,1.2987969033300153,1.297662478859371,True,0.0008742061122407766,s8_l40_f0.5
0.34491485933911503,0.03239166683998866,0.044836860141202965,True,15.078948822583074,10.052632548388717,356237.61016735336,False,2.3149155263135768e-05,s12_l60_f0.5,1.297685628014634,1.297662478859371,True,1.7839118908241523e-05,s8_l40_f0.5
0.3446098034076519,0.032609872638724696,0.04503458165300295,True,13.195989638053094,10.052632548388717,356237.61016735336,False,-0.0005820385274368789,s12_l60_f0.75,1.297080440331934,1.297662478859371,True,-0.0004485284401137062,s8_l40_f0.5
0.3440963198371293,0.03297994953143224,0.04536939807657591,True,18.12933664187429,10.052632548388717,356237.61016735336,False,-0.0016038257621029395,s15_l20_f0.25,1.296058653097268,1.297662478859371,True,-0.0012359344500063546,s8_l40_f0.5
0.3441343017711557,0.03295245497011426,0.04534454543142236,True,16.80663563842005,10.052632548388717,356237.61016735336,False,-0.001528110688439277,s15_l20_f0.5,1.2961343681709316,1.297662478859371,True,-0.0011775871718063909,s8_l40_f0.5
0.34418588286899476,0.03291514704311881,0.04531081668480285,True,15.80119293381915,10.052632548388717,356237.61016735336,False,-0.0014253208433674391,s15_l20_f0.75,1.2962371580160035,1.297662478859371,True,-0.0010983756304800293,s8_l40_f0.5
0.34420762591395576,0.03289943122962268,0.0452966066232457,True,21.41297566510824,10.052632548388717,356237.61016735336,False,-0.0013820035990965707,s15_l30_f0.25,1.2962804752602743,1.297662478859371,True,-0.0010649946512373038,s8_l40_f0.5
0.344143136086867,0.03294606270379233,0.0453387668800552,True,18.171205928321395,10.052632548388717,356237.61016735336,False,-0.001510503012339015,s15_l30_f0.5,1.296151975847032,1.297662478859371,True,-0.0011640184076731018,s8_l40_f0.5
0.3441556485129205,0.0329370108431138,0.0453305837502363,True,16.286505699569435,10.052632548388717,356237.61016735336,False,-0.0014855664870179197,s15_l30_f0.75,1.296176912372353,1.297662478859371,True,-0.0011448019120686252,s8_l40_f0.5
0.3445448761557977,0.032656473494578175,0.045076778235914494,True,22.673384104542134,10.052632548388717,356237.61016735336,False,-0.0007110220616832752,s15_l40_f0.25,1.2969514567976876,1.297662478859371,True,-0.0005479252681392581,s8_l40_f0.5
0.3442999736675459,0.03283275277934368,0.04523630375191233,True,18.57783021705989,10.052632548388717,356237.61016735336,False,-0.001198103685837948,s15_l40_f0.5,1.296464375173533,1.297662478859371,True,-0.0009232783604031351,s8_l40_f0.5
0.3441965413929073,0.0329074423027616,0.04530385029087292,True,16.41401844618389,10.052632548388717,356237.61016735336,False,-0.0014040856837618243,s15_l40_f0.75,1.296258393175609,1.297662478859371,True,-0.001082011468032888,s8_l40_f0.5
0.3454244090612551,0.03202990884623529,0.044508554888174734,True,23.450187160812074,10.052632548388717,356237.61016735336,False,0.001030983557948506,s15_l60_f0.25,1.2986934624173194,1.297662478859371,True,0.00079449284751974,s8_l40_f0.5
0.344789070953011,0.032481494422902366,0.044918282778729036,True,18.801397442291627,10.052632548388717,356237.61016735336,False,-0.0002262312287042434,s15_l60_f0.5,1.2974362476306667,1.297662478859371,True,-0.0001743374971457122,s8_l40_f0.5
0.3443851124240327,0.03277138009758632,0.04518078073831717,True,16.48107280291915,10.052632548388717,356237.61016735336,False,-0.0010286720317704834,s15_l60_f0.75,1.2966338068276004,1.297662478859371,True,-0.0007927115475163259,s8_l40_f0.5
0.34512515275883066,0.0330051138345731,0.045391882906871614,True,11.97708777424573,8.797326425368729,356237.61016735336,False,-0.0016730960670101602,s8_l20_f0.25,1.296599906540384,1.298273002607394,True,-0.0012887089723424797,s8_l40_f0.75
0.34550316360168043,0.0327327814019266,0.04514570989232298,False,9.873082732111307,8.797326425368729,356237.61016735336,False,-0.000922031278467017,s8_l20_f0.5,1.297350971328927,1.298273002607394,True,-0.0007101982992908657,s8_l40_f0.75
0.3452187547109481,0.032937503079831176,0.045330799304392044,True,12.467141060824751,8.797326425368729,356237.61016735336,False,-0.0014869226138103375,s8_l30_f0.25,1.2967860799935838,1.298273002607394,True,-0.0011453081214999217,s8_l40_f0.75
0.3454849851576478,0.03274583449497048,0.04515751715700157,False,10.016450581232084,8.797326425368729,356237.61016735336,False,-0.0009581014902910745,s8_l30_f0.5,1.297314901117103,1.298273002607394,True,-0.0007379815249696064,s8_l40_f0.75
0.34557062586705184,0.032684378016141526,0.045101919201970805,True,12.59921049894873,8.797326425368729,356237.61016735336,False,-0.00078821315600619,s8_l40_f0.25,1.297484789451388,1.298273002607394,True,-0.0006071243524460399,s8_l40_f0.75
0.3456602573132672,0.03262016128853524,0.04504380489603521,False,10.052632548388717,8.797326425368729,356237.61016735336,False,-0.0006105237480231729,s8_l40_f0.5,1.297662478859371,1.298273002607394,True,-0.0004702583715420593,s8_l40_f0.75
0.34596867595672437,0.0324,0.044844415225,False,8.797326425368729,8.797326425368729,356237.61016735336,False,0.0,s8_l40_f0.75,1.298273002607394,1.298273002607394,True,0.0,s8_l40_f0.75
0.34648911605993293,0.03203130320827359,0.04450997858754994,True,12.6692485087159,8.797326425368729,356237.61016735336,False,0.001027088060026271,s8_l60_f0.25,1.2993000906674204,1.298273002607394,True,0.0007911187076705075,s8_l40_f0.75
0.3462016352496757,0.03223452892195482,0.04469440196249488,False,10.071417015601082,8.797326425368729,356237.61016735336,False,0.0004602302498000199,s8_l60_f0.5,1.298733232857194,1.298273002607394,True,0.0003544942002766089,s8_l40_f0.75
0.3461965993203596,0.03223809847152509,0.04469763945770469,False,8.802821502150417,8.797326425368729,356237.61016735336,False,0.0004502896924500899,s8_l60_f0.75,1.2987232922998442,1.298273002607394,True,0.00034683744601154607,s8_l40_f0.75
0.3449832571520287,0.03310783067871731,0.04548464239057971,True,14.27531711007216,8.797326425368729,356237.61016735336,False,-0.0019555733653611185,s10_l20_f0.25,1.296317429242033,1.298273002607394,True,-0.001506288247104909,s8_l40_f0.75
0.3451945318159204,0.0329549886380222,0.04534659886600109,True,12.114137285547596,8.797326425368729,356237.61016735336,False,-0.0015350892748347,s10_l20_f0.5,1.2967379133325594,1.298273002607394,True,-0.0011824086858092978,s8_l40_f0.75
0.3454658567605562,0.03275957441730324,0.04516994482308751,True,10.857670466379625,8.797326425368729,356237.61016735336,False,-0.0009960618834101709,s10_l20_f0.75,1.297276940723984,1.298273002607394,True,-0.0007672206703903757,s8_l40_f0.75
0.3450739064248439,0.033042179587895994,0.04542536121187113,True,15.32618864787106,8.797326425368729,356237.61016735336,False,-0.0017750796668674074,s10_l30_f0.25,1.2964979229405267,1.298273002607394,True,-0.0013672622501603405,s8_l40_f0.75
0.34517311641322135,0.0329704540732456,0.04536057189000058,True,12.44739800049365,8.797326425368729,356237.61016735336,False,-0.0015776805481488854,s10_l30_f0.5,1.2966953220592452,1.298273002607394,True,-0.0012152147853189132,s8_l40_f0.75
0.3454105970898018,0.03279929458633927,0.04520586640478579,True,10.961499482744564,8.797326425368729,356237.61016735336,False,-0.001105755254600549,s10_l30_f0.75,1.2971672473527935,1.298273002607394,True,-0.0008517124305749245,s8_l40_f0.75
0.34541796127199637,0.032793998944610964,0.045201077637359054,True,15.63345810720805,8.797326425368729,356237.61016735336,False,-0.0010911343622623804,s10_l40_f0.25,1.2971818682451317,1.298273002607394,True,-0.0008404506294677578,s8_l40_f0.75
0.345338070353031,0.032851487480195,0.045253056529468295,True,12.534264961527752,8.797326425368729,356237.61016735336,False,-0.0012497930486956577,s10_l40_f0.5,1.2970232095586984,1.298273002607394,True,-0.0009626581205845216,s8_l40_f0.75
0.34545663745648886,0.03276619836721996,0.045175935820283425,True,10.987381868612767,8.797326425368729,356237.61016735336,False,-0.0010143595608369527,s10_l40_f0.75,1.2972586430465571,1.298273002607394,True,-0.0007813145299946604,s8_l40_f0.75
0.3463229411834895,0.032148644803454134,0.04461648842721218,True,15.80119293381915,8.797326425368729,356237.61016735336,False,0.0006995683121366891,s10_l60_f0.25,1.2989725709195308,1.298273002607394,True,0.000538845305056569,s8_l40_f0.75
0.34586127002730904,0.03247652907568839,0.04491375040794691,True,12.579827067572232,8.797326425368729,356237.61016735336,False,-0.00021245538443892542,s10_l60_f0.5,1.2980605472229552,1.298273002607394,True,-0.0001636446140466908,s8_l40_f0.75
0.34567080913748016,0.03261260835874181,0.045036968415746434,True,11.000768240011325,8.797326425368729,356237.61016735336,False,-0.000589613097602637,s10_l60_f0.75,1.2976833895097915,1.298273002607394,True,-0.00045415185898380707,s8_l40_f0.75
0.34490728464265114,0.033162936912687443,0.04553438628980334,True,16.12682379199292,8.797326425368729,356237.61016735336,False,-0.0021069381234208873,s12_l20_f0.25,1.2961660644839732,1.298273002607394,True,-0.0016228775605665418,s8_l40_f0.75
0.3450215649250423,0.03308007359264194,0.04545958094629531,True,14.164895871260502,8.797326425368729,356237.61016735336,False,-0.0018792830221241452,s12_l20_f0.5,1.29639371958527,1.298273002607394,True,-0.0014475253034992458,s8_l40_f0.75
0.3451731880444526,0.0329704023335767,0.04536052514507485,True,12.90513532966072,8.797326425368729,356237.61016735336,False,-0.001577538075546947,s12_l20_f0.75,1.2966954645318471,1.298273002607394,True,-0.0012151050452244554,s8_l40_f0.75
0.34500177816283106,0.03309440825924145,0.04547252394534158,True,17.965631661368594,8.797326425368729,356237.61016735336,False,-0.0019186858440920496,s12_l30_f0.25,1.296354316763302,1.298273002607394,True,-0.0014778754855401335,s8_l40_f0.75
0.3450062494563872,0.03309116854044891,0.04546959883567046,True,14.80962409816696,8.797326425368729,356237.61016735336,False,-0.0019097813215356307,s12_l30_f0.5,1.2963632212858585,1.298273002607394,True,-0.0014710167412401785,s8_l40_f0.75
0.3451233596340373,0.033006410186029726,0.04539305389839679,True,13.115101504586832,8.797326425368729,356237.61016735336,False,-0.0016766638454970284,s12_l30_f0.75,1.296596338761897,1.298273002607394,True,-0.0012914570680663397,s8_l40_f0.75
0.3453407730247748,0.03284954128919488,0.045251297115302215,True,18.560628512578113,8.797326425368729,356237.61016735336,False,-0.001244424160289359,s12_l40_f0.25,1.2970285784471047,1.298273002607394,True,-0.0009585227127038093,s8_l40_f0.75
0.34516470102422003,0.03297653303425054,0.04536606392448973,True,14.985380107695669,8.797326425368729,356237.61016735336,False,-0.0015944190614087805,s12_l40_f0.5,1.2966785835459853,1.298273002607394,True,-0.001228107692454992,s8_l40_f0.75
0.3451647768920695,0.03297647822595742,0.04536601440873923,True,13.168321955567059,8.797326425368729,356237.61016735336,False,-0.0015942681528176017,s12_l40_f0.75,1.2966787344545765,1.298273002607394,True,-0.0012279914545059044,s8_l40_f0.75
0.34623389540419225,0.03221167021182353,0.04467366819454468,True,18.898815748423093,8.797326425368729,356237.61016735336,False,0.0005239007226212067,s12_l60_f0.25,1.2987969033300153,1.298273002607394,True,0.00040353663795598277,s8_l40_f0.75
0.34567193876905555,0.03261179986230583,0.04503623659482998,True,15.078948822583074,8.797326425368729,356237.61016735336,False,-0.0005873745927600371,s12_l60_f0.5,1.297685628014634,1.298273002607394,True,-0.00045242764162882536,s8_l40_f0.75
0.3453668828375924,0.032830744623946466,0.04523430345225226,True,13.195989638053094,8.797326425368729,356237.61016735336,False,-0.0011925622754600518,s12_l60_f0.75,1.297080440331934,1.298273002607394,True,-0.0009185758874019274,s8_l40_f0.75
0.3448533992670698,0.033202069167398394,0.045569702022439665,True,18.12933664187429,8.797326425368729,356237.61016735336,False,-0.0022143495101261124,s15_l20_f0.25,1.296058653097268,1.298273002607394,True,-0.0017056116130266213,s8_l40_f0.75
0.34489138120109625,0.0331744821543793,0.04554480627985646,True,16.80663563842005,8.797326425368729,356237.61016735336,False,-0.00213863443646245,s15_l20_f0.5,1.2961343681709316,1.298273002607394,True,-0.0016472917731226876,s8_l40_f0.75
0.3449429622989353,0.03313704871610091,0.045511019014455166,True,15.80119293381915,8.797326425368729,356237.61016735336,False,-0.002035844591390612,s15_l20_f0.75,1.2962371580160035,1.298273002607394,True,-0.0015681174816867575,s8_l40_f0.75
0.3449647053438963,0.03312128001019213,0.045496784288636426,True,21.41297566510824,8.797326425368729,356237.61016735336,False,-0.0019925273471197436,s15_l30_f0.25,1.2962804752602743,1.298273002607394,True,-0.001534752200128971,s8_l40_f0.75
0.3449002155168075,0.03316806838824856,0.04553901770518721,True,18.171205928321395,8.797326425368729,356237.61016735336,False,-0.002121026760362188,s15_l30_f0.5,1.296151975847032,1.298273002607394,True,-0.0016337293898143238,s8_l40_f0.75
0.34491272794286104,0.033158986078888224,0.045530820379471294,True,16.286505699569435,8.797326425368729,356237.61016735336,False,-0.0020960902350410926,s15_l30_f0.75,1.296176912372353,1.298273002607394,True,-0.0016145219309277768,s8_l40_f0.75
0.34530195558573823,0.03287750297482147,0.04527657358573206,True,22.673384104542134,8.797326425368729,356237.61016735336,False,-0.001321545809706448,s15_l40_f0.25,1.2969514567976876,1.298273002607394,True,-0.0010179259732369956,s8_l40_f0.75
0.3450570530974864,0.03305437700938452,0.04543637668381065,True,18.57783021705989,8.797326425368729,356237.61016735336,False,-0.0018086274338611208,s15_l40_f0.5,1.296464375173533,1.298273002607394,True,-0.0013931025525669512,s8_l40_f0.75
0.3449536208228478,0.03312931804660523,0.045504040529770216,True,16.41401844618389,8.797326425368729,356237.61016735336,False,-0.002014609431784997,s15_l40_f0.75,1.296258393175609,1.298273002607394,True,-0.0015517610146240002,s8_l40_f0.75
0.3461814884911956,0.03224881125487864,0.04470735532121624,True,23.450187160812074,8.797326425368729,356237.61016735336,False,0.00042045980992533316,s15_l60_f0.25,1.2986934624173194,1.298273002607394,True,0.0003238608590650043,s8_l40_f0.75
0.3455461503829515,0.03270193195051294,0.04511780158887062,True,18.801397442291627,8.797326425368729,356237.61016735336,False,-0.0008367549767274163,s15_l60_f0.5,1.2974362476306667,1.298273002607394,True,-0.0006445138850202651,s8_l40_f0.75
0.3451421918539732,0.03299279744353021,0.04538075714316415,True,16.48107280291915,8.797326425368729,356237.61016735336,False,-0.0016391957797936563,s15_l60_f0.75,1.2966338068276004,1.298273002607394,True,-0.0012625971398169476,s8_l40_f0.75
0.34776508368222137,0.0324,0.044844415225,False,12.6692485087159,12.6692485087159,356237.61016735336,False,0.0,s8_l60_f0.25,1.2993000906674204,1.2993000906674204,True,0.0,s8_l60_f0.25
0.34625922477431714,0.03348265438231795,0.04582193656356776,False,14.27531711007216,12.6692485087159,356237.61016735336,False,-0.0029826614253873895,s10_l20_f0.25,1.296317429242033,1.2993000906674204,True,-0.0022955908698930865,s8_l60_f0.25
0.34634987404713236,0.033416632525651364,0.045762482937288275,True,15.32618864787106,12.6692485087159,356237.61016735336,False,-0.0028021677268936784,s10_l30_f0.25,1.2964979229405267,1.2993000906674204,True,-0.0021566747720723005,s8_l60_f0.25
0.3466939288942848,0.033167046938254195,0.04553754535234159,True,15.63345810720805,12.6692485087159,356237.61016735336,False,-0.0021182224222886514,s10_l40_f0.25,1.2971818682451317,1.2993000906674204,True,-0.0016302795924539417,s8_l60_f0.25
0.34759890880577793,0.032518014378425504,0.04495123965996134,True,15.80119293381915,12.6692485087159,356237.61016735336,False,-0.00032751974788958194,s10_l60_f0.25,1.2989725709195308,1.2993000906674204,True,-0.0002520739821709261,s8_l60_f0.25
0.34618325226493957,0.03353807154615951,0.04587182503284662,True,16.12682379199292,12.6692485087159,356237.61016735336,False,-0.0031340261834471583,s12_l20_f0.25,1.2961660644839732,1.2993000906674204,True,-0.0024120880202796583,s8_l60_f0.25
0.34629753254733076,0.03345474058244131,0.04579680223729841,False,14.164895871260502,12.6692485087159,356237.61016735336,False,-0.0029063710821504163,s12_l20_f0.5,1.29639371958527,1.2993000906674204,True,-0.0022368743780026065,s8_l60_f0.25
0.346449155666741,0.03334444948611247,0.04569745806497784,False,12.90513532966072,12.6692485087159,356237.61016735336,False,-0.002604626135573218,s12_l20_f0.75,1.2966954645318471,1.2993000906674204,True,-0.002004637846392577,s8_l60_f0.25
0.3462777457851195,0.03346915618937678,0.04580978288016333,True,17.965631661368594,12.6692485087159,356237.61016735336,False,-0.0029457739041183206,s12_l30_f0.25,1.296354316763302,1.2993000906674204,True,-0.002267200568426917,s8_l60_f0.25
0.3462822170786756,0.03346589817912664,0.045806849263736044,False,14.80962409816696,12.6692485087159,356237.61016735336,False,-0.002936869381561902,s12_l30_f0.5,1.2963632212858585,1.2993000906674204,True,-0.0022603472459186086,s8_l60_f0.25
0.3463993272563257,0.033380660960355,0.04573008156947972,False,13.115101504586832,12.6692485087159,356237.61016735336,False,-0.0027037519055232995,s12_l30_f0.75,1.296596338761897,1.2993000906674204,True,-0.0020809295134693977,s8_l60_f0.25
0.3466167406470632,0.033222904167080666,0.04558791148717509,True,18.560628512578113,12.6692485087159,356237.61016735336,False,-0.00227151222031563,s12_l40_f0.25,1.2970285784471047,1.2993000906674204,True,-0.00174825834049531,s8_l60_f0.25
0.34644066864650847,0.03335061486330435,0.04570301298169353,False,14.985380107695669,12.6692485087159,356237.61016735336,False,-0.0026215071214350516,s12_l40_f0.5,1.2966785835459853,1.2993000906674204,True,-0.002017630215117159,s8_l60_f0.25
0.3464407445143579,0.03335055974501841,0.04570296332168502,False,13.168321955567059,12.6692485087159,356237.61016735336,False,-0.0026213562128438728,s12_l40_f0.75,1.2966787344545765,1.2993000906674204,True,-0.002017514069053395,s8_l60_f0.25
0.3475098630264807,0.032581400638962345,0.045008588079882374,True,18.898815748423093,12.6692485087159,356237.61016735336,False,-0.0005031873374050644,s12_l60_f0.25,1.2987969033300153,1.2993000906674204,True,-0.0003872756886721902,s8_l60_f0.25
0.346947906391344,0.03298381304466031,0.0453722220375733,False,15.078948822583074,12.6692485087159,356237.61016735336,False,-0.0016144626527863082,s12_l60_f0.5,1.297685628014634,1.2993000906674204,True,-0.0012425633342001818,s8_l60_f0.25
0.34664285045988086,0.033204000968386896,0.04557086821125581,False,13.195989638053094,12.6692485087159,356237.61016735336,False,-0.002219650335486323,s12_l60_f0.75,1.297080440331934,1.2993000906674204,True,-0.0017083430928925278,s8_l60_f0.25
0.34612936688935825,0.033577424442776053,0.045907243329154426,True,18.12933664187429,12.6692485087159,356237.61016735336,False,-0.0032414375701523834,s15_l20_f0.25,1.296058653097268,1.2993000906674204,True,-0.0024947566720228058,s8_l60_f0.25
