CV48,CV6,J_abs,J_delta,J_relative,M6_48h_nm6_per_nm3,M6_6h_nm6_per_nm3,N48_equivalent,N6_equivalent,PF_coarsening_compatible,R48_nm,R48_over_R6,R6_nm,Sv48_nm_inv,Sv6_nm_inv,beta_inventory_h_volume_nm3,both_endpoints_within_5percent,delta_kappa_W_mK,kappa48_W_mK,kappa6_W_mK,mathematical_combination,matrix_xAg,refinement_reason,relative_change,scan_grid
0.0,0.0,0.3420944517543595,0.032357690666693376,0.044806004113621435,85.0454648600669,43.01441809789528,5.712758143117353,11.294914435639443,True,24.6,1.2551020408163265,19.6,0.002918237238073617,0.0036626855130923973,356237.61016735336,False,0.00011756431854337279,1.2961319082802603,1.2960143439617169,True,0.0062,minimum_J_abs,9.071220476155898e-05,local_refine
0.0,0.15,0.34209447641266905,0.03240101386161472,0.044845335542588204,66.82260615896956,43.51341347416309,7.270655843005208,13.64092100761886,True,22.7,1.261111111111111,18.0,0.0031624949804674443,0.0038146663960168686,356237.61016735336,False,-2.8162602316861296e-06,1.2960463203010106,1.2960491365612423,True,0.0062,one_dimensional_extrema_neighborhood,-2.1729579166715896e-06,local_refine
0.0,0.0,0.34209447771267804,0.0323490435536882,0.04479815240190584,88.19498269022333,47.78966121490377,5.508750691873599,10.16630291078589,True,24.9,1.2266009852216748,20.3,0.00288307775327755,0.0035363860126409346,356237.61016735336,False,0.0001416013812860495,1.2961490147119719,1.2960074133306858,True,0.0062,minimum_J_abs,0.0001092597000831498,local_refine
0.0,0.15,0.3420946078622849,0.03240733449320666,0.044851072862402704,63.352014182895495,42.43461825040931,7.668961724120237,13.98770768880881,True,22.3,1.2492997198879552,17.85,0.0032192213478300894,0.0038467224161514626,356237.61016735336,False,-2.0372439362148498e-05,1.2960339110493697,1.2960542834887319,True,0.0062,one_dimensional_extrema_neighborhood,-1.5718816427433706e-05,local_refine
0.0,0.0,0.34209463586948496,0.032407342659810774,0.04485108027509939,63.352014182895495,35.010564014238845,7.668961724120237,13.8770735517701,True,22.3,1.2185792349726776,18.3,0.0032192213478300894,0.003922876287246502,356237.61016735336,False,-2.039512180496139e-05,1.2960339110493697,1.2960543061711747,True,0.0062,one_dimensional_extrema_neighborhood,-1.5736317303873633e-05,local_refine
0.0,0.0,0.3420947103623706,0.03234911133798814,0.04479821395760456,88.19498269022333,47.43740469275671,5.508750691873599,10.241794951921813,True,24.9,1.2296296296296296,20.25,0.00288307775327755,0.0035451178299560977,356237.61016735336,False,0.00014141294342340238,1.2961490147119719,1.2960076017685485,True,0.0062,minimum_J_abs,0.00010911428546439735,local_refine
0.0,0.15,0.34209479229900475,0.032373698049521206,0.044820537893103564,78.9731685704543,57.916353334111136,6.152015687215487,10.248625850953305,True,24.0,1.2121212121212122,19.8,0.002991193169025458,0.0034678785418335157,356237.61016735336,False,7.307580708992845e-05,1.296100469946223,1.2960273941391331,True,0.0062,minimum_J_abs,5.6384461794858864e-05,local_refine
0.0,0.0,0.3420947948759371,0.03241011723086875,0.04485359871368715,61.66271732342683,34.72437554001693,7.87905874089604,13.991444463980445,True,22.1,1.2109589041095892,18.25,0.0032483545726973294,0.00393362389351293,356237.61016735336,False,-2.810122552743266e-05,1.2960285224181034,1.2960566236436308,True,0.0062,one_dimensional_extrema_neighborhood,-2.1682097074147196e-05,local_refine
0.0,0.0,0.3420948283354488,0.032404392787908555,0.044848402667223924,65.07188572394611,35.29832064057105,7.466268519951003,13.76394579395741,True,22.5,1.2261580381471389,18.35,0.003190606046960488,0.00391218725104147,356237.61016735336,False,-1.2201775070108667e-05,1.2960398485686437,1.2960520503437138,True,0.0062,one_dimensional_extrema_neighborhood,-9.414571788897482e-06,local_refine
0.0,0.15,0.34209486131928857,0.032402797579894976,0.04484695467068553,65.94337269143682,43.15180801750979,7.367596652781425,13.755229809422248,True,22.6,1.2590529247910864,17.95,0.003176488321088982,0.0038252922077049376,356237.61016735336,False,-7.770887523017578e-06,1.2960430185563427,1.2960507894438658,True,0.0062,one_dimensional_extrema_neighborhood,-5.995820215002576e-06,local_refine
0.0,0.0,0.34209499954393136,0.03234919559334726,0.044798290470804754,88.19498269022333,47.08688342089562,5.508750691873599,10.318036289888452,True,24.9,1.2326732673267327,20.2,0.00288307775327755,0.003553892874089653,356237.61016735336,False,0.00014117871689678374,1.2961490147119719,1.296007835995075,True,0.0062,minimum_J_abs,0.00010893353649238293,local_refine
0.0,0.0,0.34209503455516377,0.03235214082530516,0.04480096483431804,87.13665425490385,45.01995610989246,5.575657868309829,10.791751345305972,True,24.8,1.2462311557788945,19.9,0.00289470306679883,0.0036074691485734165,356237.61016735336,False,0.0001329912815994927,1.2961432132667392,1.2960102219851397,True,0.0062,minimum_J_abs,0.00010261592026317952,local_refine
0.0,0.15,0.3420951036894978,0.03241664672963435,0.044859525265152245,56.775532710603926,41.024166616930344,8.557280728496044,14.468618985375272,True,21.5,1.218130311614731,17.65,0.003339006328214464,0.003890311338714086,356237.61016735336,False,-4.623497766997886e-05,1.296015804267163,1.296062039244833,True,0.0062,one_dimensional_extrema_neighborhood,-3.5673429411541334e-05,local_refine
0.0,0.15,0.3420952196215081,0.03237382259514932,0.04482065097183016,78.9731685704543,58.3562224997214,6.152015687215487,10.171375228678494,True,24.0,1.2090680100755666,19.85,0.002991193169025458,0.003459143331400686,356237.61016735336,False,7.272970683591673e-05,1.296100469946223,1.2960277402393872,True,0.0062,minimum_J_abs,5.6117399788435814e-05,local_refine
0.0,0.15,0.3420952882454032,0.03241151863333152,0.044854870727277125,60.82944870791358,41.72541937251153,7.98698956236541,14.225454049335516,True,22.0,1.2394366197183098,17.75,0.0032631198207550447,0.0038683940917354155,356237.61016735336,False,-3.199336043446799e-05,1.296026038658076,1.2960580320185104,True,0.0062,one_dimensional_extrema_neighborhood,-2.4685129557540563e-05,local_refine
0.0,0.0,0.3420953135597261,0.032412711191381983,0.04485595317106219,60.00372093314925,34.43975093333669,8.096900731470168,14.107075653798198,True,21.9,1.2032967032967032,18.2,0.0032780199112607765,0.003944430552561043,356237.61016735336,False,-3.5305402529273167e-05,1.2960236978518513,1.2960590032543806,True,0.0062,one_dimensional_extrema_neighborhood,-2.724058275172808e-05,local_refine
