step,age_h,temperature_K,replicate_count,kappa_L_no_dis_fixed_6h_matrix_W_mK_mean,kappa_L_no_dis_fixed_6h_matrix_W_mK_sample_std,kappa_L_no_dis_fixed_6h_matrix_W_mK_min,kappa_L_no_dis_fixed_6h_matrix_W_mK_max,kappa_L_no_dis_pf_time_varying_matrix_W_mK_mean,kappa_L_no_dis_pf_time_varying_matrix_W_mK_sample_std,kappa_L_no_dis_pf_time_varying_matrix_W_mK_min,kappa_L_no_dis_pf_time_varying_matrix_W_mK_max,delta_kappa_PSD_W_mK_mean,delta_kappa_PSD_W_mK_sample_std,delta_kappa_PSD_W_mK_min,delta_kappa_PSD_W_mK_max,delta_kappa_PSD_plus_matrix_W_mK_mean,delta_kappa_PSD_plus_matrix_W_mK_sample_std,delta_kappa_PSD_plus_matrix_W_mK_min,delta_kappa_PSD_plus_matrix_W_mK_max,delta_kappa_matrix_given_PSD_W_mK_mean,delta_kappa_matrix_given_PSD_W_mK_sample_std,delta_kappa_matrix_given_PSD_W_mK_min,delta_kappa_matrix_given_PSD_W_mK_max
90825,31.000239613762414,550,3,1.3456553450914341,0.00013825874437243949,1.3455261765865896,1.3458011826724812,1.3427486102250032,0.001312511308783729,1.3412565542715651,1.3437248830920943,-0.0017969732182381293,0.00013742830688390776,-0.0019268394921705401,-0.0016530615860712583,-0.0047037080846688006,0.0013103824467738778,-0.0061931403201387347,-0.0037281329866658552,-0.0029067348664306714,0.0013295914299507059,-0.0043821217436661453,-0.0018012934944953152
90825,31.000239613762414,600,3,1.2435876184985357,0.00010851505500892251,1.2434732984610382,1.2436892050176362,1.241096393130958,0.0011042110505139859,1.2398440055688094,1.2419297730353822,-0.0016028277859087374,0.0001082075303708005,-0.0017177461753405954,-0.0015028928044815704,-0.0040940531534865432,0.001102396354633465,-0.0053441908260276616,-0.0032612716009965403,-0.002491225367577806,0.0011400488383410201,-0.0037563464481236153,-0.001543525425655945
94458,32.000249198312915,300,3,2.2834034971182544,0.00096575849167937359,2.282594354126442,2.2844726400387279,2.2758609285171492,0.0052050912686881171,2.2698821524802391,2.2793829073172804,-0.0030665847055619069,0.00096001915386750478,-0.0038684511924858,-0.0020027831654876316,-0.010609153306667155,0.0051986485452061399,-0.016580652838688703,-0.0070925158869350469,-0.0075425686011052484,0.0044789784835185531,-0.012712201646202903,-0.0048257714356654269
94458,32.000249198312915,350,3,2.0040010747001555,0.00057709002186054803,2.0035688328333929,2.0046564087023251,1.9981364912367361,0.0038741708392174045,1.9936799406232415,2.0007017638186428,-0.0028454773692419741,0.00057290373621113767,-0.0032720514893704866,-0.0021943038159033534,-0.0087100608326620144,0.0038691657420536329,-0.013160943699521921,-0.0061489486995855991,-0.0058645834634200407,0.0034866522245889514,-0.0098888922101514343,-0.0037502132964264412
94458,32.000249198312915,400,3,1.7855323052632388,0.00035838681349384133,1.785309922868954,1.7859457391792686,1.7808419000065472,0.0029906961585340532,1.77739796042541,1.7827846041029642,-0.0025608375733642643,0.00035538914129078621,-0.0027786810452374855,-0.0021507354793877109,-0.0072512428300561078,0.0029866977469859553,-0.010690643488781459,-0.0053118705556920442,-0.0046904052566918431,0.0027911407439459275,-0.0079119624435439739,-0.0029981182502272219
94458,32.000249198312915,450,3,1.6100479811832009,0.00023168059606008825,1.6098836580035192,1.610312965961,1.6062111912933819,0.0023756968486319131,1.603473310869217,1.6077282652417684,-0.0022805102182422341,0.00022967886991762408,-0.0024458218139444821,-0.0020182536394033335,-0.0061173001080615146,0.0023724302817119533,-0.0088514639172454501,-0.004602954358635003,-0.0038367898898192809,0.0022848670191057958,-0.0064740087158665638,-0.0024516602343596094
94458,32.000249198312915,500,3,1.4660050076875299,0.00015821328361711765,1.4658627422972996,1.4661753969298845,1.4628082042318571,0.0019311004310827681,1.4605814138045754,1.4640226052356946,-0.0020263234526554097,0.00015710392715801404,-0.0021694130472100781,-0.0018582091473742235,-0.0052231269083285641,0.0019283823180558325,-0.0074468181942128897,-0.0040110008415641385,-0.0031968034556731548,0.0019049045915180832,-0.0053954700308309622,-0.0020421486419985868
94458,32.000249198312915,550,3,1.3456491668255601,0.00011697972762061216,1.3455251104247119,1.3457574742192642,1.3429445145655645,0.0015996560054562024,1.3410991324955994,1.3439366541259483,-0.001803151484112216,0.00011665798675464851,-0.001927905654048212,-0.0016967700392882534,-0.0045078037441075303,0.0015973593638884055,-0.0063505620961044063,-0.0035175901326041092,-0.002704652259995314,0.0016124641616737511,-0.0045657833371042233,-0.0017273533495658633
94458,32.000249198312915,600,3,1.2435807462504889,9.513165771119808e-05,1.2434717954539707,1.2436473594101722,1.2412626900163402,0.0013461852587133107,1.2397092285632612,1.2420872003004901,-0.0016097000339554413,9.5417702170854472e-05,-0.0017192491824080669,-0.0015447384119455787,-0.0039277562681044502,0.001344219412396054,-0.005478967831575865,-0.0031048975216276808,-0.0023180562341490094,0.0013825813701816112,-0.0039138553240631868,-0.0014801542687017388
98091,33.000258782863412,300,3,2.2833948802503237,0.0010351426043049572,2.2824822968855756,2.2845196881352208,2.2765612740832886,0.0045533450048720701,2.2713841281508089,2.2799440892850904,-0.0030752015734927993,0.0010292351817231557,-0.0039805084333521812,-0.0019557350689947128,-0.0099088077405276032,0.0045468429333817137,-0.015078677168118837,-0.0065313339191250819,-0.0068336061670348043,0.0036953589075972531,-0.011098168734766656,-0.004575598850130369
98091,33.000258782863412,350,3,2.0039854704958082,0.00062705710137937461,2.0034692928393909,2.0046832991091761,1.9986727474095993,0.0033648541067697059,1.9948373030761641,2.0011283061999161,-0.0028610815735897375,0.00062263265123338766,-0.0033715914833725158,-0.0021674134090523545,-0.0081738046597984084,0.0033597968034247204,-0.012003581246599282,-0.0057224063183123342,-0.0053127230862086705,0.0028762425914000919,-0.0086319897632267661,-0.0035549929092599797
98091,33.000258782863412,400,3,1.7855142188118525,0.00039292671237902658,1.7852226037282388,1.7859610444321159,1.7812655770999175,0.0025815091590057015,1.7783171236749484,1.7831194830699628,-0.0025789240247507581,0.00038959334475115187,-0.0028660001859526218,-0.0021354302265403913,-0.0068275657366857851,0.0025774648791500911,-0.0097714802392430133,-0.004976991588693469,-0.0042486417119350266,0.0023022337110228442,-0.0069054800532903915,-0.0028415613621530778
98091,33.000258782863412,450,3,1.6100294764123089,0.00025306839379183493,1.609870850861588,1.6103213263913074,1.6065543151863801,0.0020396337535823557,1.6042209715065974,1.6079980002078449,-0.0022990149891341329,0.00025060054832259384,-0.0024539239248744238,-0.0020098932090959476,-0.0057741762150628579,0.0020363267941229841,-0.0081038032798650406,-0.004333219392558485,-0.0034751612259287246,0.0018844644749592783,-0.0056498793549906168,-0.0023233261834625374
98091,33.000258782863412,500,3,1.465987034767634,0.00016771994232146916,1.4658719044193211,1.4661794655460982,1.463091721043124,0.0016500957975970807,1.4612014924847125,1.4642444241923878,-0.0020442963725516941,0.00016599779146905534,-0.0021602509251885671,-0.0018541405311605086,-0.0049396100970616379,0.0016473419762078174,-0.0068267395140757525,-0.0037891818848709846,-0.0028953137245099438,0.0015709636000058489,-0.0047082418527697456,-0.001935041353710476
98091,33.000258782863412,550,3,1.3456321429639295,0.00011575188998034048,1.3455319132585792,1.3457588346058953,1.3431826955277941,0.001361159635291261,1.3416217299779645,1.3441222237896921,-0.0018201753457426733,0.00011471942716006712,-0.0019211028201808755,-0.0016954096526571316,-0.0042696227818778505,0.0013588312832283438,-0.0058279646137393559,-0.003332020468860275,-0.002449447436135177,0.0013297007104726122,-0.0039839510493493435,-0.0016366108162031434
98091,33.000258782863412,600,3,1.2435648262759187,8.5174191228315011e-05,1.2434769310336888,1.2436469898969083,1.2414655916994848,0.0011412020761430502,1.2401556649646917,1.2422446966823815,-0.001625620008526063,8.4785070275979625e-05,-0.0017141136026899151,-0.0015451079252095656,-0.0037248545849598211,0.0011392079364171458,-0.0050325314301453705,-0.0029474011397363498,-0.0020992345764337581,0.0011400646671474778,-0.0034148929324666621,-0.0014022932145267841
101724,34.000268367413909,300,3,2.2834228746194363,0.0011252126998508956,2.2824061866253822,2.2846318346039811,2.2769318801525285,0.0040068356539348076,2.2723993650611489,2.28000247728288,-0.0030472072043797502,0.001119224218423974,-0.0040566186935455661,-0.0018435886002343693,-0.0095382016712872719,0.0040003204221834097,-0.014063440257778836,-0.0064729459213355156,-0.0064909944669075221,0.0030465617863949333,-0.01000682156423327,-0.0046293573211011463
101724,34.000268367413909,350,3,2.0039974065827355,0.00069532220593007199,2.0033972937871258,2.0047593844505638,1.9989515050279856,0.0029400052630561176,1.995615067302585,2.0011626496915005,-0.0028491454866623003,0.00069077590001179309,-0.0034435905356375862,-0.0020913280676646551,-0.0078950470414121589,0.0029349363211890588,-0.011225817020178441,-0.0056880628267279576,-0.0050459015547498582,0.0023711109827786818,-0.0077822264845408551,-0.0035967347590633025
101724,34.000268367413909,400,3,1.7855175852372531,0.00044490915069271986,1.7851570757434261,1.786014808170292,1.7814826136992152,0.0022416920365186167,1.7789319840902886,1.7831398966111718,-0.0025755575993498723,0.00044139865907123408,-0.0029315281707653629,-0.0020816664883642755,-0.0066105291373882063,0.0022376377110237397,-0.0091566198239028118,-0.0049565780474845056,-0.0040349715380383344,0.0018978131042595413,-0.0062250916531374489,-0.0028749115591202301
101724,34.000268367413909,450,3,1.6100281455344552,0.00029216999460898708,1.6098120627317984,1.6103605626754409,1.606727946827375,0.0017616055747877101,1.6047192501890517,1.6080099776316068,-0.0023003458669880552,0.00028944673503959045,-0.0025127120546639681,-0.001970656924962455,-0.0056005445740681852,0.001758290045037418,-0.0076055245974107066,-0.0043212419687965742,-0.00330019870708013,0.0015533640532644007,-0.0050928125427467386,-0.0023505850438341191
101724,34.000268367413909,500,3,1.4659831155331686,0.00019593321121967751,1.4658572227582503,1.4662088595870004,1.4632337028797135,0.0014183900286894322,1.4616134743098794,1.4642511208298308,-0.0020482156070169566,0.00019384565445646257,-0.0021710092405380355,-0.0018247464902583221,-0.0047976282604719573,0.0014156289361210331,-0.0064147576889088676,-0.0037824852474279691,-0.0027494126534550003,0.0012948978279797504,-0.0042437484483708321,-0.001957738757169647
101724,34.000268367413909,550,3,1.3456268287803204,0.00013412393033652629,1.3455403811339208,1.3457813375172007,1.3433009079856622,0.0011650809607732786,1.3419680474852906,1.3441255337164042,-0.001825489529351761,0.0001325855956650641,-0.0019126349448392865,-0.0016729067413516763,-0.0041514103240099702,0.0011627464545747857,-0.00548164710641319,-0.0033287105421482277,-0.0023259207946582094,0.0010959976068988561,-0.0035907202045488695,-0.0016558038007965514
101724,34.000268367413909,600,3,1.2435588111263489,9.4305958722454208e-05,1.243483351458524,1.2436645335536034,1.2415655102643104,0.00097311611674842592,1.2404508591821537,1.2422457979965718,-0.0016316351580956123,9.3274576663674808e-05,-0.0017076931778547966,-0.0015275642685144142,-0.0036249360201339917,0.00097111677239310862,-0.0047373372126833235,-0.0029462998255460615,-0.0019933008620383794,0.00093966558774453632,-0.0030776891847656973,-0.0014187355570316473
105357,35.000277951964399,300,3,2.2834938884342013,0.001182792982407439,2.2824263408676306,2.2847653992194488,2.2769824487017614,0.0039924387367051865,2.2724672673272859,2.2800459053412743,-0.0029761933896148562,0.0011768079311707564,-0.0040364644512971282,-0.0017100239847667176,-0.009487633122054806,0.0039859230528139352,-0.013995537991641882,-0.0064295178629412142,-0.0065114397324399498,0.0029865156468578719,-0.0099590735403447539,-0.0047194938781744966
105357,35.000277951964399,350,3,2.0040448063949698,0.00073534416531197621,2.0034093174144783,2.0048502458290214,1.9989830724964353,0.0029246222089799874,1.9956643003956147,2.0011835027893721,-0.0028017456744279614,0.00073079427997102813,-0.0034315669082851663,-0.0020004666892070588,-0.0078634795729627758,0.0029195531347075651,-0.011176583927148709,-0.0056672097288563705,-0.0050617338985348148,0.002324403660200793,-0.0077450170188635425,-0.0036667430396493117
105357,35.000277951964399,400,3,1.78555054296817,0.00047375038108648382,1.7851644162976137,1.7860791939511551,1.781502948197131,0.0022267468691827977,1.7789691360655757,1.7831483363376532,-0.0025425998684329709,0.00047022768389262177,-0.0029241876165777558,-0.0020172807075011789,-0.0065901946394721911,0.0022226927060002696,-0.0091194678486157255,-0.0049481383210030483,-0.0040475947710392202,0.0018604447214066789,-0.0061952802320379696,-0.0029308576135018694
105357,35.000277951964399,450,3,1.6100518103695196,0.00031348090570961781,1.6098165723571642,1.6104076888695309,1.6067413110140734,0.0017476347875372902,1.6047481796110945,1.6080113685042061,-0.0022766810319235407,0.0003107337146048731,-0.0025082024292981675,-0.0019235307308724803,-0.0055871803873698651,0.0017443196661872198,-0.0075765951753679062,-0.004319851096197258,-0.0033104993554463245,0.0015227879675764715,-0.0050683927460697387,-0.0023963203653247778
105357,35.000277951964399,500,3,1.4660005531158298,0.00021189723236028307,1.4658599568144208,1.4662442725659888,1.4632425749941358,0.0014055523947944894,1.4616365778788576,1.4642484466249046,-0.0020307780243559539,0.00020976888964017597,-0.002168275184367463,-0.0017893335112699749,-0.0047887561460497885,0.0014027919059326067,-0.0063916541199307009,-0.0037851594523541365,-0.0027579781216938346,0.0012694160334340489,-0.0042233789355632378,-0.0019958259410841617
105357,35.000277951964399,550,3,1.3456399527072458,0.0001460720063672963,1.3455509668090515,1.3458085349930569,1.3433067969792036,0.0011533727294696029,1.3419868859188522,1.3441205209965787,-0.001812365602426258,0.00014446848564507195,-0.0019020492697086056,-0.0016457092654955652,-0.0041455213304684895,0.0011510389768446079,-0.005462808672851649,-0.0033337232619736756,-0.0023331557280422319,0.0010744345422380541,-0.0035734704007770457,-0.0016880139964781105
105357,35.000277951964399,600,3,1.2435688633289688,0.00010304230095311428,1.2434913996408774,1.2436858080143909,1.2415693702182082,0.00096246639508472192,1.2404664890491353,1.2422394759064852,-0.0016215829554757644,0.00010191257869637388,-0.0016996449955013482,-0.0015062898077269349,-0.003621076066236443,0.00096046791604611137,-0.0047217073457017644,-0.0029526219156326139,-0.0019994931107606786,0.00092118158628122797,-0.0030628932825027544,-0.001446332107905679
108989,36.000012279266194,300,3,2.2835835789630816,0.0012466477836265842,2.2824608759256271,2.284925176669681,2.2770046139702149,0.0040148881541702663,2.2724615847508187,2.2800761229700686,-0.0028865028607344043,0.0012406698022879323,-0.004001929393300685,-0.0015502465345345051,-0.009465467853601103,0.0040083735423086268,-0.014001220568109041,-0.0063993002341469207,-0.0065789649928666982,0.002962155192532985,-0.0099992911748083557,-0.0048490536996124156
108989,36.000012279266194,350,3,2.0041050725846836,0.00077959820064397751,2.0034316319426719,2.0049591241638911,1.9989908919709223,0.0029374232301881361,1.995655371930771,2.0011917418329199,-0.0027414794847141857,0.00077504923224694996,-0.0034092523800914876,-0.0018915883543373369,-0.007855660098475381,0.0029323556049670476,-0.011185512391992392,-0.0056589706853085175,-0.0051141806137611949,0.0023054822433627134,-0.007776260011900904,-0.0037673823309711807
108989,36.000012279266194,400,3,1.7855927459464613,0.0005055972264248114,1.7851794331813668,1.7861564849161309,1.7815032385348359,0.0022340590204148435,1.7789591807497267,1.783145196064043,-0.0025003968901417353,0.00050206816505641411,-0.0029091707328245953,-0.0019399897425254053,-0.0065899043017671284,0.0022300065851750322,-0.009129423164464745,-0.0049512785946133064,-0.0040895074116253927,0.0018453240301439732,-0.0062202524316401497,-0.0030112888520879011
108989,36.000012279266194,450,3,1.6100823445837082,0.00033703830843467798,1.6098269980792053,1.61046436689401,1.6067375814603653,0.0017516890083730278,1.6047381871747,1.6080022903951832,-0.0022461468177350508,0.0003342751693830469,-0.0024977767072571488,-0.0018668527063934182,-0.0055909099410777303,0.0017483758084462155,-0.007586587611762452,-0.0043289292052202111,-0.0033447631233426791,0.0015104273207038673,-0.0050888109045053032,-0.0024620764988267929
108989,36.000012279266194,500,3,1.4660232357267826,0.00022963888798050119,1.4658673720245281,1.4662869467441597,1.4632367231025716,0.0014076123843106288,1.4616269866275076,1.4642363578287538,-0.0020080954134031881,0.00022748113578666991,-0.0021608599742601875,-0.0017466593330990321,-0.0047946080376140747,0.0014048539420817685,-0.0064012453712807282,-0.0037972482485049142,-0.0027865126242108871,0.0012591228302281903,-0.0042403853970205407,-0.0020505889154058821
108989,36.000012279266194,550,3,1.345657173014045,0.00015952599784068016,1.3455644127661381,1.345841376199542,1.3432998853217528,0.0011541857610009448,1.341977875274355,1.3441070472708148,-0.0017951452956271503,0.00015787375605763788,-0.0018886033126219726,-0.0016128680590103972,-0.0041524329879192301,0.0011518541277740172,-0.0054718193173488583,-0.0033471969877376662,-0.0023572876922920796,0.001065730016295563,-0.0035878548020997769,-0.001734328928727269
108989,36.000012279266194,600,3,1.2435821764517401,0.00011315723345071461,1.2435016444812714,1.2437115519806921,1.2415620075754308,0.00096248980271093762,1.240458113948615,1.2422255373885709,-0.0016082698327043083,0.00011195203691899037,-0.0016894001551073234,-0.0014805458414257622,-0.0036284387090137482,0.00096049347644990945,-0.0047300824462219726,-0.0029665604335469276,-0.0020201688763094396,0.00091372421001769928,-0.003075218944642133,-0.0014860145921211654
108990,36.000287536514904,300,3,2.2835836063779182,0.0012466667788421041,2.2824608867799818,2.2849252248428273,2.2770046203009913,0.0040148946332080101,2.2724615828208483,2.2800761307636916,-0.0028864754458976329,0.0012406887990545866,-0.0040019185389459366,-0.0015501983613881443,-0.0094654615228249028,0.0040083800217628812,-0.014001222498079446,-0.0063992924405238405,-0.0065789860769272695,0.0029621479039762858,-0.0099993039591335098,-0.0048490940791356962
108990,36.000287536514904,350,3,2.0041050910168803,0.00077961136331916895,2.0034316389867852,2.0049591570073666,1.9989908940268297,0.0029374268869765303,1.9956553690427654,2.0011917433099606,-0.0027414610525175278,0.00077506239479820528,-0.0034092453359781949,-0.001891555510861842,-0.0078556580425678622,0.0029323592622883727,-0.011185515279998004,-0.0056589692082678056,-0.0051141969900503348,0.0023054765822699739,-0.0077762699440198091,-0.0037674136974059635
108990,36.000287536514904,400,3,1.7855927588629095,0.00050560669902150379,1.7851794379448889,1.7861565082438151,1.7815032383640019,0.0022340610778931657,1.7789591775742195,1.7831451943232659,-0.0025003839736936762,0.00050207763555270614,-0.002909165969302574,-0.0019399664148411766,-0.0065899044726014377,0.0022300086432691297,-0.0091294263399719355,-0.0049512803353903845,-0.0040895204989077616,0.0018453195062714969,-0.0062202603706693615,-0.0030113139205492079
108990,36.000287536514904,450,3,1.6100823539359039,0.00033704531808788666,1.6098270014044207,1.6104643840102346,1.6067375801135064,0.0017516901208887504,1.6047381840084329,1.6080022870166157,-0.0022461374655392921,0.00033428217435822982,-0.0024977733820417125,-0.0018668355901687583,-0.0055909112879366507,0.0017483769216329417,-0.0075865907780294783,-0.0043289325837876369,-0.0033447738223973587,0.0015104236226490117,-0.0050888173959877658,-0.0024620969936188786
108990,36.000287536514904,500,3,1.4660232426798465,0.00022964417322245365,1.4658673744041537,1.4662869596392061,1.4632367211454771,0.0014076129215432067,1.4616269836001525,1.4642363536552017,-0.0020080884603392115,0.00022748641277555058,-0.0021608575946345798,-0.0017466464380526681,-0.0047946099947083392,0.0014048544800191647,-0.0064012483986357616,-0.0037972524220570847,-0.0027865215343691276,0.0012591197507502707,-0.0042403908040011817,-0.0020506059840044166
108990,36.000287536514904,550,3,1.3456571782974036,0.00015953001698163974,1.3455644169494629,1.3458413861296714,1.3432998830696163,0.001154185940918291,1.3419778724375293,1.3441070427653421,-0.0017951400122684369,0.00015787776187713726,-0.0018885991292971749,-0.0016128581288810118,-0.0041524352400559295,0.0011518543084138798,-0.0054718221541745216,-0.0033472014932103278,-0.0023572952277874926,0.0010657274121398117,-0.0035878593755473975,-0.001734343364329316
108990,36.000287536514904,600,3,1.2435821805402576,0.00011316027375650913,1.2435016476704337,1.2437115597700708,1.2415620052076413,0.0009624897582752634,1.24045811131666,1.2422255328094993,-0.001608265744186858,0.00011195505690981227,-0.0016893969659450558,-0.0014805380520470646,-0.0036284410768032682,0.00096049343274254198,-0.0047300850781770709,-0.0029665650126184939,-0.0020201753326164105,0.0009137219789966157,-0.0030752228636086176,-0.0014860269605714294
112623,37.000297121065394,300,3,2.2836955171088191,0.0013218206442711326,2.2825062594127785,2.2851186744203984,2.2770166734976147,0.004040900125953744,2.2724398819862861,2.2800915858928392,-0.0027745647149971888,0.0013158456549970884,-0.0039565459061492447,-0.0013567487838170855,-0.0094534083262013038,0.004034387536362892,-0.014022923332641657,-0.0063838373113762614,-0.0066788436112041145,0.0029339911393266014,-0.010066377426492412,-0.0049430648795607546
112623,37.000297121065394,350,3,2.0041803676635048,0.00083167855307732057,2.003461182533127,2.005091112455244,1.9989885971965855,0.0029521855316372025,1.9956327827785001,2.0011854279132231,-0.0026661844058931314,0.00082712667664401498,-0.0033797017896364245,-0.0017596000629844788,-0.0078579548728120088,0.0029471203952802644,-0.011208101544263327,-0.0056652846050053718,-0.0051917704669188769,0.002283615377187092,-0.0078283997546269024,-0.0038412271041088353
112623,37.000297121065394,400,3,1.7856455379270173,0.00054307487109049579,1.7851994903684636,1.7862502834599856,1.7814940160223129,0.0022424379513351677,1.7789375487251951,1.7831284577345972,-0.0024476049095856212,0.00053953589333922264,-0.0028891135457278505,-0.001846191198670688,-0.0065991268142900532,0.0022383883247765659,-0.0091510551889963931,-0.0049680169240591265,-0.0041515219047044321,0.0018278551783624546,-0.0062619416432685426,-0.0030707983454563159
112623,37.000297121065394,450,3,1.6101205924834303,0.00036477840365919934,1.6098410568084731,1.6105332305072537,1.6067251265569993,0.0017562898742290393,1.6047181500662859,1.6079807817046496,-0.0022078989180127628,0.00036199623726877994,-0.0024837179779892971,-0.0017979890931496545,-0.005603364844443866,0.0017529796875432346,-0.0076066247201764803,-0.0043504378957537337,-0.0033954659264311036,0.0014961508797328963,-0.0051229067421871832,-0.0025110422345020478
112623,37.000297121065394,500,3,1.4660516915258146,0.00025057418002696891,1.4658774792988813,1.4663388601162388,1.4632229503052825,0.0014099081297703493,1.461608688981298,1.4642130050438984,-0.001979639614370976,0.00024838488216241016,-0.0021507526999069437,-0.0016947459610199278,-0.0048083808349031658,0.0014071528182701414,-0.006419543017490259,-0.0038206010333603491,-0.0028287412205321902,0.0012472368564969214,-0.0042687903175833153,-0.0020915782716728337
112623,37.000297121065394,550,3,1.3456788119374021,0.00017548388105232684,1.3455731446286723,1.345881380048084,1.3432858083360077,0.0011550456107480909,1.3419612600719761,1.3440833942749602,-0.0017735063722699913,0.00017378253617451232,-0.0018765499630315485,-0.0015728642104684276,-0.0041665099736643008,0.001152717161358134,-0.0054884345197276918,-0.0033708499835922723,-0.0023930036013943092,0.0010556803968120678,-0.0036118845566961433,-0.0017691404743629402
112623,37.000297121065394,600,3,1.2435989356293431,0.00012529307042908705,1.2435149927180498,1.2437429538597073,1.2415481641648012,0.00096244453981011514,1.2404430477319965,1.2422023970814453,-0.0015915106551013618,0.00012401467789837617,-0.0016760519183289802,-0.0014491439624104707,-0.0036422821196434216,0.00096045140361321248,-0.0047451486628404815,-0.0029897007406725074,-0.0020507714645420596,0.00090511581109621944,-0.0030958125782758472,-0.0015159450370882954
116256,38.000306705615891,300,3,2.2838394000675755,0.0014112072393550816,2.2825674244751197,2.2853574674756048,2.2770100841217666,0.0040717640444036789,2.2723922918655024,2.2800846554041172,-0.0026306817562408527,0.0014052261703654399,-0.0038953808438080273,-0.0011179557286107311,-0.0094599977020493799,0.0040652545894663316,-0.01407051345342536,-0.0063907678000982848,-0.0068293159458085268,0.0028998994566382481,-0.010175132609617332,-0.0050400031563206937
116256,38.000306705615891,350,3,2.004277166338603,0.00089353419059389004,2.0035012553701934,2.0052540827524004,1.9989684868997095,0.0029695353604110887,1.9955883072308125,2.0011575048965353,-0.00256938573079483,0.00088897137164926866,-0.0033396289525700062,-0.0015966297658280837,-0.0078780651696882895,0.0029644738781728127,-0.011252577091950933,-0.0056932076216931193,-0.0053086794388934599,0.0022571591652841973,-0.0079129481393809264,-0.0039165123214344177
116256,38.000306705615891,400,3,1.7857134315264596,0.00058754940065643699,1.7852268749540756,1.7863661744931971,1.781468459179246,0.0022521432540334335,1.7788973170702489,1.7830917733731193,-0.0023797113101434362,0.00058399333549146761,-0.002861728960115828,-0.0017303001654591643,-0.0066246836573571333,0.0022480976145783011,-0.0091912868439425477,-0.0050047012855369832,-0.0042449723472136975,0.0018067281544438395,-0.0063295578838267197,-0.0031309580377365531
116256,38.000306705615891,450,3,1.6101698074118393,0.0003976901400131819,1.6098603963105786,1.610618376919559,1.6066979304495181,0.0017614878736605399,1.6046821800360014,1.6079411824432768,-0.002158683989603801,0.00039488271891118589,-0.0024643784758837661,-0.0017128426808443731,-0.0056305609519250828,0.0017581818702539277,-0.0076425947504610292,-0.0043900371571266028,-0.0034718769623212817,0.0014788901701876561,-0.0051782162745772631,-0.002560220136104352
116256,38.000306705615891,500,3,1.4660883309752208,0.00027543838931586191,1.4658914994600907,1.4664031013544088,1.4631959453779386,0.0014123691312584727,1.4615766252013627,1.4641733498766616,-0.0019430001649648105,0.00027321264647358956,-0.0021367325386976166,-0.0016305047228499792,-0.0048353857622468839,0.0014096180996974023,-0.0064516067974256242,-0.0038602562005971564,-0.0028923855972820731,0.0012328700039292194,-0.0043148742587280076,-0.0021325310553710342
116256,38.000306705615891,550,3,1.3457066960755435,0.00019450492604964028,1.3455835255744648,1.345930927989146,1.3432598606109074,0.0011558120038737661,1.3419326510738829,1.3440450693346273,-0.0017456222341286261,0.00019275165357483294,-0.0018661690172390166,-0.0015233162694063829,-0.0041924576987647138,0.001153487859295298,-0.0055170435178208965,-0.0034091749239251179,-0.0024468354646360879,0.0010435358182300546,-0.0036508745005818799,-0.0018037732388076488
116256,38.000306705615891,600,3,1.2436205513041534,0.00013988423326515345,1.2435330888936797,1.2437818849914295,1.2415236527153828,0.00096215118608407996,1.240417449806148,1.2421660360135265,-0.0015698949802910682,0.00013853286592237164,-0.0016579557426990021,-0.0014102128306883177,-0.0036667935690618179,0.00096016232829517054,-0.0047707465886890343,-0.0030260618085913293,-0.0020968985887707494,0.00089471481342854914,-0.0031292302212031498,-0.0015456165672060873
119889,39.000316290166388,300,3,2.284035649741337,0.0015187309434409344,2.2826542749994285,2.2856619633973954,2.2769454542921337,0.0040983368684738997,2.2722951741907988,2.2800305524481201,-0.0024344320824794727,0.0015127200458761826,-0.003808530319499237,-0.00081345980682012708,-0.009524627531682631,0.0040918287364157015,-0.01416763112812891,-0.0064448707560953444,-0.0070901954492031587,0.0028364001826354877,-0.010359100808629673,-0.0052800745897045864
119889,39.000316290166388,350,3,2.0044089680040127,0.00096774738625362731,2.0035584528378596,2.0054619221441201,1.9988975740169266,0.0029810749490008083,1.9955024555900203,2.0010867489360087,-0.0024375840653851157,0.00096315353160682975,-0.0032824314849038139,-0.0013887903741083285,-0.0079489780524712259,0.0029760150145129141,-0.011338428732743155,-0.0057639635822197555,-0.0055113939870861106,0.0022078886552757268,-0.0080559972478393416,-0.0041030115053075633
119889,39.000316290166388,400,3,1.7858057458575536,0.00064079749405184135,1.7852661877521079,1.7865140214513335,1.7813987195225209,0.0022555871547904113,1.7788222111341101,1.7830169385727213,-0.0022873969790494866,0.00063720703595971512,-0.0028224161620835631,-0.0015824532073227537,-0.0066944233140821359,0.0022515432600415308,-0.009266392780081345,-0.0050795360859350325,-0.0044070263350326488,0.0017673861966520622,-0.006443976617997782,-0.0032800195084878858
119889,39.000316290166388,450,3,1.6102366455113326,0.00043704166174553488,1.6098883367403765,1.6107270532195719,1.6066322528992707,0.0017604629145500433,1.6046165156291032,1.6078677882134043,-0.0020918458901106884,0.00043419410889946388,-0.0024364380460859536,-0.0016041663808314954,-0.0056962385021725277,0.0017571588205196281,-0.0077082591573591763,-0.0044634313869991171,-0.0036043926120618388,0.0014467501316505244,-0.0052718211112732227,-0.0026820917187446724
