workflow_name,base_case_tag,case_tag,T_C,T_K,xB,strain,radius_nm,rc_schur_nm,Nx,Ny,Nz,dx_nm,gamma_J_m2,lambda_sm_m,w_phys_J_m3,V_box_m3,J_per_hat,F_total_excess_hat,DeltaG_excess_J,DeltaG_excess_eV,DeltaG_excess_kBT,DeltaF_excess_refsub_hat,DeltaG_excess_refsub_J,DeltaG_excess_refsub_eV,DeltaG_excess_refsub_kBT,F_total_CNT_hat,DeltaG_CNT_absolute_J,DeltaG_CNT_absolute_eV,DeltaG_CNT_absolute_kBT,F_total_ref_hat,DeltaF_CNT_refsub_hat,DeltaG_CNT_refsub_J,DeltaG_CNT_refsub_eV,DeltaG_CNT_refsub_kBT,reference_source,energy_csv,scale_source,volume_source,definition_note
cnt_no_strain_T430C_xB0p040_400cube_dx0p1,cntcon_T430_xB0p040_strictref_exx_s000,cntcon_T430_xB0p040_strictref_exx_s000_r1p933908,430.0,703.15,0.04,0.0,1.933908,2.3339080959662963,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.74483678e-05,3.752097011712004e-18,23.418747546857585,386.4940344044875,1.698303889e-05,3.652032682905604e-18,22.79419513058261,376.1866606826346,1.47337028e-05,3.168335450112003e-18,19.775194462809793,326.36223067745584,4.6532891e-07,1.426837389e-05,3.068271121305603e-18,19.150642046534823,316.05485695560304,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r1.934nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_r1p933908/energy_minimize_T430_r19.34_xB0.040_cntcon_T430_xB0p040_strictref_exx_s000_r1p933908.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p040_400cube_dx0p1,cntcon_T430_xB0p040_strictref_exx_s000,cntcon_T430_xB0p040_strictref_exx_s000_r2p033908,430.0,703.15,0.04,0.0,2.033908,2.3339080959662963,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.8165558e-05,3.9063215923200035e-18,24.381341666227318,402.3803188415544,1.7700229089999998e-05,3.806257263513603e-18,23.756789249952348,392.0729451197016,1.50093077e-05,3.2276015278080034e-18,20.145104224557077,332.4670796194094,4.6532891e-07,1.4543978790000001e-05,3.1275371990016035e-18,19.520551808282107,322.1597058975566,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r2.034nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_r2p033908/energy_minimize_T430_r20.34_xB0.040_cntcon_T430_xB0p040_strictref_exx_s000_r2p033908.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p040_400cube_dx0p1,cntcon_T430_xB0p040_strictref_exx_s000,cntcon_T430_xB0p040_strictref_exx_s000_r2p133908,430.0,703.15,0.04,0.0,2.133908,2.3339080959662963,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.8753342e-05,4.032718663680004e-18,25.170250134106027,415.4001618505038,1.828801309e-05,3.9326543348736036e-18,24.545697717831054,405.092788128651,1.51099614e-05,3.2492460994560033e-18,20.280199014910885,334.69663226505793,4.6532891e-07,1.4644632490000001e-05,3.1491817706496034e-18,19.655646598635915,324.38925854320513,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r2.134nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_r2p133908/energy_minimize_T430_r21.34_xB0.040_cntcon_T430_xB0p040_strictref_exx_s000_r2p133908.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p040_400cube_dx0p1,cntcon_T430_xB0p040_strictref_exx_s000,cntcon_T430_xB0p040_strictref_exx_s000_r2p233908,430.0,703.15,0.04,0.0,2.233908,2.3339080959662963,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.91959009e-05,4.1278865295360045e-18,25.764241232443318,425.20316329357365,1.873057199e-05,4.027822200729604e-18,25.139688816168345,414.89578957172085,1.50175854e-05,3.229381564416003e-18,20.15621433919878,332.6504366935645,4.6532891e-07,1.455225649e-05,3.1293172356096033e-18,19.53166192292381,322.3430629717117,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r2.234nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_r2p233908/energy_minimize_T430_r22.34_xB0.040_cntcon_T430_xB0p040_strictref_exx_s000_r2p233908.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p040_400cube_dx0p1,cntcon_T430_xB0p040_strictref_exx_s000,cntcon_T430_xB0p040_strictref_exx_s000_r2p333908,430.0,703.15,0.04,0.0,2.333908,2.3339080959662963,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.94773709e-05,4.188413838336004e-18,26.142022979571202,431.4379284653526,1.901204199e-05,4.0883495095296036e-18,25.517470563296232,421.13055474349983,1.47141174e-05,3.164123805696003e-18,19.74890744596893,325.9283998258718,4.6532891e-07,1.424878849e-05,3.0640594768896032e-18,19.124355029693955,315.62102610401905,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r2.334nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_r2p333908/energy_minimize_T430_r23.34_xB0.040_cntcon_T430_xB0p040_strictref_exx_s000_r2p333908.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p040_400cube_dx0p1,cntcon_T430_xB0p040_strictref_exx_s000,cntcon_T430_xB0p040_strictref_exx_s000_r2p433908,430.0,703.15,0.04,0.0,2.433908,2.3339080959662963,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.95818763e-05,4.210886679552004e-18,26.282287421949782,433.7527990667767,1.9116547389999997e-05,4.1108223507456034e-18,25.65773500567481,423.4454253449239,1.41815131e-05,3.049592577024003e-18,19.034059742903498,314.1308272960116,4.6532891e-07,1.371618419e-05,2.949528248217603e-18,18.40950732662853,303.8234535741588,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r2.434nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_r2p433908/energy_minimize_T430_r24.34_xB0.040_cntcon_T430_xB0p040_strictref_exx_s000_r2p433908.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p040_400cube_dx0p1,cntcon_T430_xB0p040_strictref_exx_s000,cntcon_T430_xB0p040_strictref_exx_s000_r2p533908,430.0,703.15,0.04,0.0,2.533908,2.3339080959662963,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.94938616e-05,4.191959998464004e-18,26.164156370189605,431.803209461616,1.9028532689999998e-05,4.0918956696576036e-18,25.539603953914632,421.4958357397632,1.34017532e-05,2.881913008128003e-18,17.987486192037448,296.8585785061942,4.6532891e-07,1.2936424290000001e-05,2.781848679321603e-18,17.362933775762475,286.55120478434134,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r2.534nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_r2p533908/energy_minimize_T430_r25.34_xB0.040_cntcon_T430_xB0p040_strictref_exx_s000_r2p533908.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p040_400cube_dx0p1,cntcon_T430_xB0p040_strictref_exx_s000,cntcon_T430_xB0p040_strictref_exx_s000_r2p633908,430.0,703.15,0.04,0.0,2.633908,2.3339080959662963,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.91974365e-05,4.128216744960004e-18,25.766302275008737,425.23717795018985,1.873210759e-05,4.028152416153604e-18,25.141749858733764,414.92980422833705,1.23568365e-05,2.6572141209600024e-18,16.585026048757136,273.7129137867913,4.6532891e-07,1.189150759e-05,2.5571497921536026e-18,15.960473632482165,263.4055400649386,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r2.634nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_r2p633908/energy_minimize_T430_r26.34_xB0.040_cntcon_T430_xB0p040_strictref_exx_s000_r2p633908.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p040_400cube_dx0p1,cntcon_T430_xB0p040_strictref_exx_s000,cntcon_T430_xB0p040_strictref_exx_s000_r2p733908,430.0,703.15,0.04,0.0,2.733908,2.3339080959662963,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.86769363e-05,4.016288381952004e-18,25.067700381604766,413.7077200368633,1.821160739e-05,3.916224053145604e-18,24.443147965329796,403.4003463150105,1.10287848e-05,2.371629883392002e-18,14.802549438453502,244.29560293489962,4.6532891e-07,1.056345589e-05,2.2715655545856022e-18,14.177997022178532,233.98822921304682,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r2.734nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_r2p733908/energy_minimize_T430_r27.34_xB0.040_cntcon_T430_xB0p040_strictref_exx_s000_r2p733908.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p040_400cube_dx0p1,cntcon_T430_xB0p040_strictref_exx_s000,cntcon_T430_xB0p040_strictref_exx_s000_r2p833908,430.0,703.15,0.04,0.0,2.833908,2.3339080959662963,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.79165505e-05,3.852775019520003e-18,24.047130246189845,396.8646216499824,1.7451221589999997e-05,3.752710690713603e-18,23.42257782991487,386.5572479281296,9.39964585e-06,2.021299843584002e-18,12.61596131593567,208.208990558985,4.6532891e-07,8.934316940000001e-06,1.921235514777602e-18,11.9914088996607,197.90161683713222,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p040_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r2.834nm_xB0.040/cntcon_T430_xB0p040_strictref_exx_s000_r2p833908/energy_minimize_T430_r28.34_xB0.040_cntcon_T430_xB0p040_strictref_exx_s000_r2p833908.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p045_400cube_dx0p1,cntcon_T430_xB0p045_strictref_exx_s000,cntcon_T430_xB0p045_strictref_exx_s000_r1p680450,430.0,703.15,0.045,0.0,1.68045,2.1804497787152246,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.52715066e-05,3.2839847792640034e-18,20.497020800167302,338.2749759131486,1.4682567917e-05,3.157339404871683e-18,19.706562546659153,325.22955583611787,1.25613528e-05,2.7011933061120026e-18,16.859522531970732,278.24309854644997,5.88938683e-07,1.1972414117e-05,2.5745479317196822e-18,16.069064278462587,265.19767846941926,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r1.680nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_r1p680450/energy_minimize_T430_r16.80_xB0.045_cntcon_T430_xB0p045_strictref_exx_s000_r1p680450.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p045_400cube_dx0p1,cntcon_T430_xB0p045_strictref_exx_s000,cntcon_T430_xB0p045_strictref_exx_s000_r1p780450,430.0,703.15,0.045,0.0,1.78045,2.1804497787152246,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.62427474e-05,3.492840400896004e-18,21.800595057835576,359.78866587389336,1.5653808717e-05,3.3661950265036834e-18,21.010136804327427,346.74324579686265,1.30220261e-05,2.8002564925440027e-18,17.477826309031062,288.44734712146163,5.88938683e-07,1.2433087417e-05,2.6736111181516823e-18,16.687368055522914,275.4019270444309,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r1.780nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_r1p780450/energy_minimize_T430_r17.80_xB0.045_cntcon_T430_xB0p045_strictref_exx_s000_r1p780450.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p045_400cube_dx0p1,cntcon_T430_xB0p045_strictref_exx_s000,cntcon_T430_xB0p045_strictref_exx_s000_r1p880450,430.0,703.15,0.045,0.0,1.88045,2.1804497787152246,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.71244371e-05,3.682438953984004e-18,22.98397614743896,379.3187338522794,1.6535498417e-05,3.5557935795916835e-18,22.193517893930814,366.2733137752487,1.33325497e-05,2.867031487488003e-18,17.89460304592111,295.3256706596556,5.88938683e-07,1.2743611017e-05,2.7403861130956827e-18,17.104144792412963,282.2802505826249,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r1.880nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_r1p880450/energy_minimize_T430_r18.80_xB0.045_cntcon_T430_xB0p045_strictref_exx_s000_r1p880450.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p045_400cube_dx0p1,cntcon_T430_xB0p045_strictref_exx_s000,cntcon_T430_xB0p045_strictref_exx_s000_r1p980450,430.0,703.15,0.045,0.0,1.98045,2.1804497787152246,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.79005555e-05,3.849335454720004e-18,24.02566217127845,396.51032076916886,1.7311616817e-05,3.7226900803276835e-18,23.235203917770303,383.46490069213814,1.34736307e-05,2.8973695457280025e-18,18.083958311727585,298.45071739714,5.88938683e-07,1.2884692016999999e-05,2.7707241713356825e-18,17.29350005821944,285.40529732010936,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r1.980nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_r1p980450/energy_minimize_T430_r19.80_xB0.045_cntcon_T430_xB0p045_strictref_exx_s000_r1p980450.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p045_400cube_dx0p1,cntcon_T430_xB0p045_strictref_exx_s000,cntcon_T430_xB0p045_strictref_exx_s000_r2p080450,430.0,703.15,0.045,0.0,2.08045,2.1804497787152246,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.85553816e-05,3.990149259264004e-18,24.90455281014917,411.01519504298807,1.7966442917e-05,3.8635038848716834e-18,24.114094556641025,397.9697749659574,1.3425986e-05,2.887124029440003e-18,18.0200108288435,297.3953526471494,5.88938683e-07,1.2837047317e-05,2.7604786550476825e-18,17.229552575335354,284.3499325701187,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r2.080nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_r2p080450/energy_minimize_T430_r20.80_xB0.045_cntcon_T430_xB0p045_strictref_exx_s000_r2p080450.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T430C_xB0p045_400cube_dx0p1,cntcon_T430_xB0p045_strictref_exx_s000,cntcon_T430_xB0p045_strictref_exx_s000_r2p180450,430.0,703.15,0.045,0.0,2.18045,2.1804497787152246,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.90729744e-05,4.101452414976004e-18,25.599252466541742,422.4802519321898,1.8484035717e-05,3.974807040583684e-18,24.808794213033593,409.43483185515913,1.3170344e-05,2.832150773760003e-18,17.67689475466413,291.7326964562803,5.88938683e-07,1.2581405317e-05,2.705505399367683e-18,16.886436501155984,278.6872763792496,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T430C_xB0p045_400cube_dx0p1/raw/chel_T430_cuda_400x400x400_dt0.01_steps30000_r2.180nm_xB0.045/cntcon_T430_xB0p045_strictref_exx_s000_r2p180450/energy_minimize_T430_r21.80_xB0.045_cntcon_T430_xB0p045_strictref_exx_s000_r2p180450.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
