step,time_code,dt,phi_rhs_total_explicit_signed_mean,phi_rhs_total_explicit_abs_mean,phi_rhs_total_explicit_abs_max,phi_rhs_total_explicit_rms,phi_rhs_chem_signed_mean,phi_rhs_chem_abs_mean,phi_rhs_chem_abs_max,phi_rhs_chem_rms,phi_rhs_double_well_signed_mean,phi_rhs_double_well_abs_mean,phi_rhs_double_well_abs_max,phi_rhs_double_well_rms,phi_rhs_elastic_signed_mean,phi_rhs_elastic_abs_mean,phi_rhs_elastic_abs_max,phi_rhs_elastic_rms,phi_update_explicit_est_signed_mean,phi_update_explicit_est_abs_mean,phi_update_explicit_est_abs_max,phi_update_explicit_est_rms,dphi_actual_signed_mean,dphi_actual_abs_mean,dphi_actual_abs_max,dphi_actual_rms,eta_rhs_total_explicit_signed_mean,eta_rhs_total_explicit_abs_mean,eta_rhs_total_explicit_abs_max,eta_rhs_total_explicit_rms,eta_rhs_bulk_signed_mean,eta_rhs_bulk_abs_mean,eta_rhs_bulk_abs_max,eta_rhs_bulk_rms,eta_rhs_double_well_signed_mean,eta_rhs_double_well_abs_mean,eta_rhs_double_well_abs_max,eta_rhs_double_well_rms,eta_rhs_elastic_signed_mean,eta_rhs_elastic_abs_mean,eta_rhs_elastic_abs_max,eta_rhs_elastic_rms,eta_update_explicit_est_signed_mean,eta_update_explicit_est_abs_mean,eta_update_explicit_est_abs_max,eta_update_explicit_est_rms,deta_actual_signed_mean,deta_actual_abs_mean,deta_actual_abs_max,deta_actual_rms,phi_grad_denom_min,phi_grad_denom_max,phi_grad_denom_mean,phi_grad_denom_at_kmax,eta_grad_denom_min,eta_grad_denom_max,eta_grad_denom_mean,eta_grad_denom_at_kmax,eta_rhs_total_absmax_over_phi_rhs_total_absmax,eta_rhs_bulk_absmax_over_phi_chem_absmax,eta_rhs_dw_absmax_over_phi_dw_absmax,eta_rhs_elastic_absmax_over_phi_elastic_absmax,eta_Ldt_rhs_absmax_over_phi_Ldt_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,eta_Ldt_dw_absmax_over_phi_Ldt_dw_absmax,eta_Ldt_elastic_absmax_over_phi_Ldt_elastic_absmax,deta_absmax_over_dphi_absmax,deta_absmean_over_dphi_absmean,deta_rms_over_dphi_rms,phi_damping_stronger_than_eta,phi_actual_over_explicit_est_absmax,eta_actual_over_explicit_est_absmax,corr_abs_deta_abs_dxB,corr_abs_deta_abs_dY,corr_abs_deta_local_xB,corr_abs_deta_eta_before,corr_abs_deta_phi_before,max_abs_deta_idx,max_abs_deta_i,max_abs_deta_j,max_abs_deta_k,max_abs_deta_value,max_abs_deta_eta_before,max_abs_deta_phi_before,max_abs_deta_xB_before,max_abs_deta_Y_before,max_abs_deta_eta_rhs_bulk,max_abs_deta_eta_rhs_dw,max_abs_deta_eta_rhs_total,max_abs_deta_dxB,max_abs_dphi_idx,max_abs_dphi_i,max_abs_dphi_j,max_abs_dphi_k,max_abs_dphi_value,max_abs_dphi_eta_before,max_abs_dphi_phi_before,max_abs_dphi_xB_before,max_abs_dphi_Y_before,max_abs_dphi_phi_rhs_chem,max_abs_dphi_phi_rhs_dw,max_abs_dphi_phi_rhs_total,max_abs_dphi_dxB,xB_min_after,xB_max_after,xBtot_rel_delta,eta_far_field_max,xB_clip_low_count,xB_clip_high_count,nan_inf_flag,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
455,4.5500000000e-02,1.0000000000e-04,-9.3394633319e-02,1.3523611942e-01,1.5098504323e+00,2.6054286232e-01,-2.1764560164e-01,2.1764560164e-01,1.4780659770e+00,3.3804679537e-01,1.2425096832e-01,1.2429813649e-01,1.9245008880e-01,1.3237672522e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2375718325e-05,3.2400205536e-05,3.6173371838e-04,6.2421506373e-05,2.2375718325e-05,2.2741189748e-05,5.0218585647e-05,2.4776999329e-05,-1.0779110108e+01,1.0779121248e+01,2.7625312929e+03,1.4281257440e+02,-1.0780067137e+01,1.0780067137e+01,2.7625513630e+03,1.4281575805e+02,9.5702863489e-04,2.9339738708e-03,3.7754943319e-01,2.7314458662e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1195450003e-07,5.1195502911e-07,1.3120659430e-04,6.7828920377e-06,5.2460997600e-07,5.3485442062e-07,1.2977681958e-04,6.7756670449e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8296721541e+03,1.8690311569e+03,1.9618044114e+00,nan,3.6271596380e-01,3.7051853029e-01,3.8890998930e-04,nan,2.5842388413e+00,2.3519192555e-02,2.7346600591e-01,4.1920690912e+00,1.3882749408e-01,9.8910287456e-01,1.9086916754e-04,1.3235253629e-02,-5.4478187793e-03,5.5757291575e-01,2.9056710527e-01,391337,42,44,41,1.2977681958e-04,5.2717313557e-01,4.7718983599e-01,2.5057932807e-02,-3.6611875946e+00,-2.7354190979e+03,-5.3151017981e-02,-2.7354722489e+03,-9.9253726590e-06,442416,48,0,48,5.0218585647e-05,2.3240429268e-04,1.1230957208e-01,2.5157082606e-02,-3.6571368762e+00,-1.7231935149e-01,1.5460494446e-01,-1.7714407028e-02,-1.0042251500e-05,2.5010705045e-02,6.7672526917e-02,2.2989978402e-06,4.8126416455e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
456,4.5600000000e-02,1.0000000000e-04,-9.3390397559e-02,1.3523529140e-01,1.5098249951e+00,2.6051652125e-01,-2.1765721577e-01,2.1765721577e-01,1.4780850491e+00,3.3802907002e-01,1.2426681821e-01,1.2431384628e-01,1.9245008563e-01,1.3238974951e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2374703511e-05,3.2400007158e-05,3.6172762406e-04,6.2415195515e-05,2.2374703511e-05,2.2738609075e-05,5.0189060917e-05,2.4771129419e-05,-1.0778155833e+01,1.0778166988e+01,2.7622020543e+03,1.4279814702e+02,-1.0779112518e+01,1.0779112518e+01,2.7622218703e+03,1.4280132742e+02,9.5668524347e-04,2.9340579327e-03,3.7754914705e-01,2.7314718919e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1190917666e-07,5.1190970646e-07,1.3119095709e-04,6.7822068081e-06,5.2455996283e-07,5.3480986747e-07,1.2975515646e-04,6.7749763285e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8294849160e+03,1.8687841217e+03,1.9618029569e+00,nan,3.6267884554e-01,3.7046955780e-01,3.8890970096e-04,nan,2.5853274417e+00,2.3519902458e-02,2.7350292407e-01,4.1920690912e+00,1.3874821158e-01,9.8905564328e-01,8.2819485081e-03,2.4366958007e-02,-5.4498030836e-03,5.5759005897e-01,2.9053137029e-01,484554,52,55,42,1.2975515646e-04,5.2730291239e-01,4.7717294562e-01,2.5048007435e-02,-3.6615939506e+00,-2.7348887915e+03,-5.3403348477e-02,-2.7349421948e+03,-9.9462255387e-06,4656,0,48,48,5.0189060917e-05,2.3331518588e-04,1.1235979066e-01,2.5147040355e-02,-3.6575464391e+00,-1.7241949448e-01,1.5464529071e-01,-1.7774203763e-02,-1.0046069789e-05,2.5000861378e-02,6.7668021683e-02,2.3040112503e-06,4.8205273071e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
457,4.5700000000e-02,1.0000000000e-04,-9.3386086456e-02,1.3523439798e-01,1.5097991627e+00,2.6049002305e-01,-2.1766875257e-01,2.1766875257e-01,1.4781035564e+00,3.3801119286e-01,1.2428266611e-01,1.2432955461e-01,1.9245008972e-01,1.3240277470e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2373670646e-05,3.2399793111e-05,3.6172143508e-04,6.2408847009e-05,2.2373670647e-05,2.2736020595e-05,5.0159646153e-05,2.4765265665e-05,-1.0777192601e+01,1.0777203772e+01,2.7618699291e+03,1.4278360091e+02,-1.0778148943e+01,1.0778148943e+01,2.7618894910e+03,1.4278677807e+02,9.5634184452e-04,2.9341416209e-03,3.7754880718e-01,2.7314979368e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1186342792e-07,5.1186395846e-07,1.3117518279e-04,6.7815159398e-06,5.2450992715e-07,5.3476492135e-07,1.2973338481e-04,6.7742799888e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8292962384e+03,1.8685358540e+03,1.9618011493e+00,nan,3.6264144190e-01,3.7042034096e-01,3.8890934261e-04,nan,2.5864094897e+00,2.3520603314e-02,2.7353956466e-01,4.1920690912e+00,1.3866926670e-01,9.8900860706e-01,1.6442327000e-02,3.5613482425e-02,-5.4541849818e-03,5.5760708938e-01,2.9049594143e-01,410729,44,54,41,1.2973338481e-04,5.2743266755e-01,4.7715612550e-01,2.5038061209e-02,-3.6620013176e+00,-2.7343556819e+03,-5.3655615208e-02,-2.7344093375e+03,-9.9673501363e-06,446976,48,48,0,5.0159646153e-05,2.3422610597e-04,1.1240997972e-01,2.5136994285e-02,-3.6579563172e+00,-1.7251950781e-01,1.5468558981e-01,-1.7833918008e-02,-1.0049518033e-05,2.4991001974e-02,6.7663402133e-02,2.3086674252e-06,4.8283996534e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
458,4.5800000000e-02,1.0000000000e-04,-9.3381700292e-02,1.3523343767e-01,1.5097729260e+00,2.6046336746e-01,-2.1768021232e-01,2.1768021232e-01,1.4781214904e+00,3.3799316392e-01,1.2429851203e-01,1.2434526148e-01,1.9245008897e-01,1.3241580080e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2372619799e-05,3.2399563036e-05,3.6171514922e-04,6.2402460796e-05,2.2372619799e-05,2.2733424391e-05,5.0130340835e-05,2.4759408079e-05,-1.0776220360e+01,1.0776231546e+01,2.7615349055e+03,1.4276893541e+02,-1.0777176359e+01,1.0777176359e+01,2.7615542133e+03,1.4277210933e+02,9.5599844000e-04,2.9342249373e-03,3.7754872559e-01,2.7315240009e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1181725128e-07,5.1181778255e-07,1.3115927082e-04,6.7808194012e-06,5.2445833424e-07,5.3472139397e-07,1.2971150911e-04,6.7735779889e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8291061244e+03,1.8682863562e+03,1.9618007329e+00,nan,3.6260375354e-01,3.7037088028e-01,3.8890926007e-04,nan,2.5874850828e+00,2.3521374729e-02,2.7357592585e-01,4.1920690912e+00,1.3859065882e-01,9.8896180421e-01,2.4605364478e-02,4.6875213692e-02,-5.4610085469e-03,5.5762402009e-01,2.9046100963e-01,502697,54,52,41,1.2971150911e-04,5.2756240093e-01,4.7713937517e-01,2.5028093859e-02,-3.6624097081e+00,-2.7338197581e+03,-5.3907817870e-02,-2.7338736659e+03,-9.9886491406e-06,446976,48,48,0,5.0130340835e-05,2.3513710073e-04,1.1246013937e-01,2.5126944767e-02,-3.6583664957e+00,-1.7261939290e-01,1.5472584187e-01,-1.7893551033e-02,-1.0052597342e-05,2.4981126903e-02,6.7658665605e-02,2.3129403953e-06,4.8362581326e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
459,4.5900000000e-02,1.0000000000e-04,-9.3377239483e-02,1.3523241302e-01,1.5097462759e+00,2.6043655460e-01,-2.1769159545e-01,2.1769159545e-01,1.4781388430e+00,3.3797498363e-01,1.2431435596e-01,1.2436096690e-01,1.9245008870e-01,1.3242882778e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2371551067e-05,3.2399317549e-05,3.6170876431e-04,6.2396036905e-05,2.2371551067e-05,2.2730820567e-05,5.0101144452e-05,2.4753556700e-05,-1.0775239077e+01,1.0775250278e+01,2.7611969771e+03,1.4275415013e+02,-1.0776194732e+01,1.0776194732e+01,2.7612160310e+03,1.4275732081e+02,9.5565502589e-04,2.9343078775e-03,3.7754905363e-01,2.7315500842e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1177064515e-07,5.1177117715e-07,1.3114322089e-04,6.7801171733e-06,5.2440633286e-07,5.3467839229e-07,1.2968952947e-04,6.7728703049e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8289145807e+03,1.8680356342e+03,1.9618024402e+00,nan,3.6256578173e-01,3.7032117691e-01,3.8890959853e-04,nan,2.5885542314e+00,2.3522177332e-02,2.7361200603e-01,4.1920690912e+00,1.3851238730e-01,9.8891523775e-01,3.2707912701e-02,5.8060085909e-02,-5.4702490699e-03,5.5764086913e-01,2.9042627978e-01,392105,42,52,41,1.2968952947e-04,5.2769211244e-01,4.7712269417e-01,2.5018105210e-02,-3.6628191302e+00,-2.7332810142e+03,-5.4159956169e-02,-2.7333351741e+03,-1.0010024171e-05,4656,0,48,48,5.0101144452e-05,2.3604817177e-04,1.1251026971e-01,2.5116892169e-02,-3.6587769598e+00,-1.7271915115e-01,1.5476604703e-01,-1.7953104111e-02,-1.0055310116e-05,2.4971236308e-02,6.7653809525e-02,2.3168069234e-06,4.8441025117e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
460,4.6000000000e-02,1.0000000000e-04,-9.3372704570e-02,1.3523131641e-01,1.5097192036e+00,2.6040958498e-01,-2.1770290250e-01,2.1770290250e-01,1.4781556063e+00,3.3795665270e-01,1.2433019793e-01,1.2437667086e-01,1.9245008973e-01,1.3244185565e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2370464581e-05,3.2399054819e-05,3.6170227826e-04,6.2389575457e-05,2.2370464581e-05,2.2728210141e-05,5.0072056496e-05,2.4747711593e-05,-1.0774248737e+01,1.0774259953e+01,2.7608561429e+03,1.4273924494e+02,-1.0775204048e+01,1.0775204048e+01,2.7608749427e+03,1.4274241238e+02,9.5531160267e-04,2.9343904415e-03,3.7754933534e-01,2.7315761865e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1172360890e-07,5.1172414164e-07,1.3112703295e-04,6.7794092503e-06,5.2435626511e-07,5.3463347004e-07,1.2966744049e-04,6.7721569257e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8287216169e+03,1.8677836968e+03,1.9618038935e+00,nan,3.6252752839e-01,3.7027123261e-01,3.8890988663e-04,nan,2.5896168355e+00,2.3522902451e-02,2.7364780377e-01,4.1920690912e+00,1.3843445150e-01,9.8886886689e-01,4.0691147651e-02,6.9085252339e-02,-5.4818852915e-03,5.5765766130e-01,2.9039182483e-01,409577,44,42,41,1.2966744049e-04,5.2782180197e-01,4.7710608203e-01,2.5008095186e-02,-3.6632295883e+00,-2.7327394497e+03,-5.4412029811e-02,-2.7327938618e+03,-1.0031376249e-05,446976,48,48,0,5.0072056496e-05,2.3695932540e-04,1.1256037085e-01,2.5106836859e-02,-3.6591876948e+00,-1.7281878394e-01,1.5480620543e-01,-1.8012578512e-02,-1.0057659969e-05,2.4961330397e-02,6.7648831428e-02,2.3202445712e-06,4.8519328371e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
461,4.6100000000e-02,1.0000000000e-04,-9.3368096218e-02,1.3523015366e-01,1.5096917007e+00,2.6038245948e-01,-2.1771413414e-01,2.1771413414e-01,1.4781717726e+00,3.3793817223e-01,1.2434603792e-01,1.2439237338e-01,1.9245008934e-01,1.3245488440e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2369360501e-05,3.2398776244e-05,3.6169568906e-04,6.2383076662e-05,2.2369360501e-05,2.2725592452e-05,5.0043076466e-05,2.4741872850e-05,-1.0773249349e+01,1.0773260581e+01,2.7605124071e+03,1.4272421999e+02,-1.0774204317e+01,1.0774204317e+01,2.7605309529e+03,1.4272738419e+02,9.5496818002e-04,2.9344726387e-03,3.7754957077e-01,2.7316023079e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1167614291e-07,5.1167667637e-07,1.3111070720e-04,6.7786956394e-06,5.2430555475e-07,5.3459073866e-07,1.2964512166e-04,6.7714378585e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8285272456e+03,1.8675305563e+03,1.9618051209e+00,nan,3.6248899603e-01,3.7022104979e-01,3.8891012994e-04,nan,2.5906704946e+00,2.3523731660e-02,2.7368331813e-01,4.1920690912e+00,1.3835685074e-01,9.8882177080e-01,4.8501999700e-02,7.9879133353e-02,-5.4959181273e-03,5.5767439215e-01,2.9035723115e-01,382890,41,52,42,1.2964512166e-04,5.2795146941e-01,4.7708953830e-01,2.4998063809e-02,-3.6636410826e+00,-2.7321950695e+03,-5.4664038493e-02,-2.7322497335e+03,-1.0052606218e-05,446976,48,48,0,5.0043076466e-05,2.3787055990e-04,1.1261044291e-01,2.5096779199e-02,-3.6595986862e+00,-1.7291829270e-01,1.5484631720e-01,-1.8071975500e-02,-1.0059651663e-05,2.4951409446e-02,6.7643728967e-02,2.3232332666e-06,4.8597488878e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
462,4.6200000000e-02,1.0000000000e-04,-9.3363415213e-02,1.3522892278e-01,1.5096637592e+00,2.6035517934e-01,-2.1772529117e-01,2.1772529117e-01,1.4781873350e+00,3.3791954359e-01,1.2436187595e-01,1.2440807446e-01,1.9245008861e-01,1.3246791402e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2368239014e-05,3.2398481347e-05,3.6168899477e-04,6.2376540818e-05,2.2368239014e-05,2.2722967561e-05,5.0014203861e-05,2.4736040590e-05,-1.0772240941e+01,1.0772252188e+01,2.7601657792e+03,1.4270907571e+02,-1.0773195565e+01,1.0773195565e+01,2.7601840710e+03,1.4271223668e+02,9.5462475751e-04,2.9345544684e-03,3.7754976000e-01,2.7316284484e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1162824850e-07,5.1162878270e-07,1.3109424408e-04,6.7779763609e-06,5.2425515125e-07,5.3454794249e-07,1.2962270937e-04,6.7707131260e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8283314827e+03,1.8672762279e+03,1.9618061115e+00,nan,3.6245018781e-01,3.7017063148e-01,3.8891032633e-04,nan,2.5917179394e+00,2.3524565665e-02,2.7371854850e-01,4.1920690912e+00,1.3827958435e-01,9.8877498611e-01,5.6092886959e-02,9.0380814481e-02,-5.5123494617e-03,5.5769105815e-01,2.9032266308e-01,392105,42,52,41,1.2962270937e-04,5.2808111453e-01,4.7707306250e-01,2.4988011203e-02,-3.6640536092e+00,-2.7316478837e+03,-5.4915981676e-02,-2.7317027997e+03,-1.0073615494e-05,4656,0,48,48,5.0014203861e-05,2.3878182469e-04,1.1266048599e-01,2.5086719548e-02,-3.6600099195e+00,-1.7301767878e-01,1.5488638245e-01,-1.8131296327e-02,-1.0061291033e-05,2.4941473795e-02,6.7638499922e-02,2.3257547186e-06,4.8675510317e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
463,4.6300000000e-02,1.0000000000e-04,-9.3358662456e-02,1.3522762797e-01,1.5096353716e+00,2.6032774616e-01,-2.1773637449e-01,2.1773637449e-01,1.4782022866e+00,3.3790076852e-01,1.2437771203e-01,1.2442377409e-01,1.9245008848e-01,1.3248094450e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2367100337e-05,3.2398171134e-05,3.6168219359e-04,6.2369968309e-05,2.2367100337e-05,2.2720335649e-05,4.9985438188e-05,2.4730214952e-05,-1.0771223562e+01,1.0771234825e+01,2.7598162742e+03,1.4269381281e+02,-1.0772177843e+01,1.0772177843e+01,2.7598343121e+03,1.4269697055e+02,9.5428133841e-04,2.9346359335e-03,3.7754990310e-01,2.7316546078e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1157992803e-07,5.1158046296e-07,1.3107764432e-04,6.7772514484e-06,5.2420360499e-07,5.3450625799e-07,1.2960021465e-04,6.7699827440e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8281343470e+03,1.8670207299e+03,1.9618068564e+00,nan,3.6241110745e-01,3.7011998132e-01,3.8891047400e-04,nan,2.5927593986e+00,2.3525456061e-02,2.7375349374e-01,4.1920690912e+00,1.3820265159e-01,9.8872859154e-01,6.3422325454e-02,1.0054050375e-01,-5.5312349651e-03,5.5770762540e-01,2.9028808114e-01,383084,41,54,44,1.2960021465e-04,5.2821073724e-01,4.7705665419e-01,2.4977937588e-02,-3.6644671601e+00,-2.7310979077e+03,-5.5167859089e-02,-2.7311530756e+03,-1.0094306306e-05,446976,48,48,0,4.9985438188e-05,2.3969318739e-04,1.1271050019e-01,2.5076658257e-02,-3.6604213805e+00,-1.7311694357e-01,1.5492640134e-01,-1.8190542233e-02,-1.0062584932e-05,2.4931512819e-02,6.7633142220e-02,2.3277924281e-06,4.8753396279e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
464,4.6400000000e-02,1.0000000000e-04,-9.3353838957e-02,1.3522627254e-01,1.5096065306e+00,2.6030016189e-01,-2.1774738512e-01,2.1774738512e-01,1.4782166211e+00,3.3788184903e-01,1.2439354616e-01,1.2443947229e-01,1.9245008850e-01,1.3249397584e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2365944711e-05,3.2397846398e-05,3.6167528380e-04,6.2363359601e-05,2.2365944711e-05,2.2717696911e-05,4.9956778950e-05,2.4724396096e-05,-1.0770197282e+01,1.0770208560e+01,2.7594639124e+03,1.4267843226e+02,-1.0771151219e+01,1.0771151219e+01,2.7594816963e+03,1.4268158677e+02,9.5393792032e-04,2.9347170312e-03,3.7755000014e-01,2.7316807863e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1153118478e-07,5.1153172045e-07,1.3106090887e-04,6.7765209483e-06,5.2416003372e-07,5.3445715798e-07,1.2957761019e-04,6.7692466504e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8279358604e+03,1.8667640837e+03,1.9618073605e+00,nan,3.6237175926e-01,3.7006910353e-01,3.8891057392e-04,nan,2.5937943341e+00,2.3526027312e-02,2.7378814933e-01,4.1920690912e+00,1.3812605170e-01,9.8868237143e-01,7.0454961313e-02,1.1031836561e-01,-5.5522707289e-03,5.5772417243e-01,2.9025117312e-01,511146,55,44,42,1.2957761019e-04,5.2834033746e-01,4.7704031290e-01,2.4967843281e-02,-3.6648817235e+00,-2.7305451622e+03,-5.5419670478e-02,-2.7306005819e+03,-1.0114582238e-05,442416,48,0,48,4.9956778950e-05,2.4060474628e-04,1.1276048563e-01,2.5066595672e-02,-3.6608330554e+00,-1.7321608841e-01,1.5496637397e-01,-1.8249714440e-02,-1.0063541173e-05,2.4921528346e-02,6.7627653940e-02,2.3293320684e-06,4.8831144249e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
465,4.6500000000e-02,1.0000000000e-04,-9.3348945831e-02,1.3522485050e-01,1.5095772298e+00,2.6027242882e-01,-2.1775832417e-01,2.1775832417e-01,1.4782303329e+00,3.3786278745e-01,1.2440937834e-01,1.2445516905e-01,1.9245008917e-01,1.3250700803e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2364772403e-05,3.2397505701e-05,3.6166826383e-04,6.2356715243e-05,2.2364772403e-05,2.2715051558e-05,4.9928225654e-05,2.4718584204e-05,-1.0769162190e+01,1.0769173484e+01,2.7591087191e+03,1.4266293531e+02,-1.0770115785e+01,1.0770115785e+01,2.7591262491e+03,1.4266608659e+02,9.5359453659e-04,2.9347977947e-03,3.7755005118e-01,2.7317069837e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1148202305e-07,5.1148255945e-07,1.3104403895e-04,6.7757849199e-06,5.2412081509e-07,5.3441477829e-07,1.2955482901e-04,6.7685049939e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8277360474e+03,1.8665063135e+03,1.9618076189e+00,nan,3.6233214814e-01,3.7001800291e-01,3.8891062515e-04,nan,2.5948214123e+00,2.3526901400e-02,2.7382251904e-01,4.1920690912e+00,1.3804978387e-01,9.8863580554e-01,7.7160855148e-02,1.1968578966e-01,-5.5767909096e-03,5.5774020405e-01,2.9021671807e-01,501943,54,44,55,1.2955482901e-04,5.2846991507e-01,4.7702403819e-01,2.4957728699e-02,-3.6652972835e+00,-2.7299896732e+03,-5.5671415542e-02,-2.7300453446e+03,-1.0134348749e-05,4656,0,48,48,4.9928225654e-05,2.4151638712e-04,1.1281044241e-01,2.5056532131e-02,-3.6612449304e+00,-1.7331511463e-01,1.5500630048e-01,-1.8308814146e-02,-1.0064168471e-05,2.4911528431e-02,6.7622033325e-02,2.3303619277e-06,4.8908836179e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
