points_per_cell,radius_probe_m,probe_kind,number_cdf_eulerian,number_cdf_cohort,number_cdf_absolute_error,M3_cdf_eulerian,M3_cdf_cohort,M3_cdf_absolute_error
1,1.4637873471150597e-08,independent_subcell_probe,0.9994406380104165,0.9994465868250869,5.948814670420077e-06,0.9977360061376157,0.9977574265556772,2.142041806152406e-05
1,1.4643994907383424e-08,canonical_cell_edge,0.9994465868250869,0.9994465868250869,0.0,0.9977574265556771,0.9977574265556772,1.1102230246251565e-16
1,1.4650126596212598e-08,independent_subcell_probe,0.9994523081608977,0.9994465868250869,5.721335810782158e-06,0.9977780537436375,0.9977574265556772,2.0627187960253757e-05
1,1.465625828504177e-08,independent_subcell_probe,0.9994580294967084,0.9994465868250869,1.1442671621453293e-05,0.9977987068478793,0.9977574265556772,4.1280292202072744e-05
1,1.4662389973870944e-08,independent_subcell_probe,0.9994637508325191,0.9994694721683298,5.721335810671135e-06,0.9978193858901012,0.997840090892011,2.070500190975988e-05
1,1.4668521662700117e-08,canonical_cell_edge,0.9994694721683298,0.9994694721683298,0.0,0.9978400908920109,0.997840090892011,1.1102230246251565e-16
1,1.4674663621297379e-08,independent_subcell_probe,0.999474973937775,0.9994694721683298,5.501769445137583e-06,0.9978600263081637,0.997840090892011,1.9935416152749852e-05
1,1.4680805579894639e-08,independent_subcell_probe,0.99948047570722,0.9994694721683298,1.1003538890164144e-05,0.9978799867714466,0.997840090892011,3.989587943564743e-05
1,1.4686947538491901e-08,independent_subcell_probe,0.9994859774766651,0.9994914792461103,5.501769445137583e-06,0.9978999723028302,0.9979199829232944,2.0010620464194773e-05
1,1.4693089497089163e-08,canonical_cell_edge,0.9994914792461103,0.9994914792461103,0.0,0.9979199829232943,0.9979199829232944,1.1102230246251565e-16
1,1.4699241742655018e-08,independent_subcell_probe,0.999496769119563,0.9994914792461103,5.289873452718474e-06,0.9979392470148576,0.9979199829232944,1.9264091563164776e-05
1,1.4705393988220872e-08,independent_subcell_probe,0.9995020589930156,0.9994914792461103,1.0579746905325926e-05,0.9979585353100895,0.9979199829232944,3.855238679506545e-05
1,1.4711546233786725e-08,independent_subcell_probe,0.9995073488664684,0.999512638739921,5.289873452607452e-06,0.9979778478292546,0.9979971845926262,1.93367633716246e-05
1,1.471769847935258e-08,canonical_cell_edge,0.999512638739921,0.999512638739921,0.0,0.997997184592626,0.9979971845926262,2.220446049250313e-16
1,1.472386102911634e-08,independent_subcell_probe,0.9995177241517181,0.999512638739921,5.085411797112194e-06,0.9980157973068532,0.9979971845926262,1.8612714226984295e-05
1,1.4730023578880098e-08,independent_subcell_probe,0.9995228095635152,0.999512638739921,1.0170823594224387e-05,0.9980344334063493,0.9979971845926262,3.7248813723134155e-05
1,1.4736186128643859e-08,independent_subcell_probe,0.9995278949753122,0.9995329803871092,5.085411797001171e-06,0.9980530929106941,0.9980717758394754,1.8682928781266206e-05
1,1.4742348678407617e-08,canonical_cell_edge,0.9995329803871092,0.9995329803871092,0.0,0.9980717758394752,0.9980717758394754,2.220446049250313e-16
1,1.474852154962745e-08,independent_subcell_probe,0.9995378685415328,0.9995329803871092,4.888154423565716e-06,0.9980897566321205,0.9980717758394754,1.798079264514474e-05
1,1.4754694420847283e-08,independent_subcell_probe,0.9995427566959564,0.9995329803871092,9.776308847131432e-06,0.9981077600160798,0.9980717758394754,3.59841766044422e-05
1,1.4760867292067116e-08,independent_subcell_probe,0.9995476448503801,0.9995525330048036,4.888154423565716e-06,0.9981257860102681,0.9981438346336083,1.8048623340205516e-05
1,1.4767040163286949e-08,canonical_cell_edge,0.9995525330048036,0.9995525330048036,0.0,0.9981438346336081,0.9981438346336083,2.220446049250313e-16
1,1.477322337324993e-08,independent_subcell_probe,0.9995572308819614,0.9995525330048036,4.697877157733288e-06,0.9981612024773826,0.9981438346336083,1.7367843774263036e-05
1,1.477940658321291e-08,independent_subcell_probe,0.9995619287591189,0.9995525330048036,9.395754315244531e-06,0.9981785921423539,0.9981438346336083,3.4757508745597576e-05
1,1.4785589793175891e-08,independent_subcell_probe,0.9995666266362766,0.9995713245134342,4.6978771576222655e-06,0.9981960036467921,0.9982134370089747,1.7433362182628365e-05
1,1.4791773003138872e-08,canonical_cell_edge,0.9995713245134342,0.9995713245134342,0.0,0.9982134370089746,0.9982134370089747,1.1102230246251565e-16
1,1.479796656916103e-08,independent_subcell_probe,0.9995758388750362,0.9995713245134342,4.514361601981598e-06,0.998230210401986,0.9982134370089747,1.677339301131564e-05
1,1.4804160135183186e-08,independent_subcell_probe,0.999580353236638,0.9995713245134342,9.028723203741151e-06,0.9982470048693183,0.9982134370089747,3.3567860343586275e-05
1,1.4810353701205343e-08,independent_subcell_probe,0.99958486759824,0.9995893819598419,4.514361601981598e-06,0.9982638204286158,0.998280657097531,1.6836668915165554e-05
1,1.48165472672275e-08,canonical_cell_edge,0.9995893819598419,0.9995893819598419,0.0,0.9982806570975309,0.998280657097531,1.1102230246251565e-16
1,1.4822751206653864e-08,independent_subcell_probe,0.9995937193548758,0.9995893819598419,4.337395033915392e-06,0.9982968540717025,0.998280657097531,1.6196974171545087e-05
1,1.4828955146080227e-08,independent_subcell_probe,0.9995980567499096,0.9995893819598419,8.674790067719762e-06,0.9983130713959745,0.998280657097531,3.2414298443472767e-05
1,1.483515908550659e-08,independent_subcell_probe,0.9996023941449436,0.9996067315399775,4.337395033915392e-06,0.9983293090873848,0.9983455671629793,1.6258075594466348e-05
1,1.4841363024932953e-08,canonical_cell_edge,0.9996067315399775,0.9996067315399775,0.0,0.9983455671629792,0.9983455671629793,1.1102230246251565e-16
1,1.4847577355137602e-08,independent_subcell_probe,0.9996108983102809,0.9996067315399775,4.166770303459799e-06,0.998361205292442,0.9983455671629793,1.563812946270282e-05
1,1.4853791685342252e-08,independent_subcell_probe,0.9996150650805844,0.9996067315399775,8.333540606919598e-06,0.9983768630698646,0.9983455671629793,3.129590688533135e-05
1,1.4860006015546902e-08,independent_subcell_probe,0.9996192318508877,0.9996233986211912,4.166770303459799e-06,0.998392540511698,0.9984082376343992,1.5697122701219257e-05
1,1.4866220345751551e-08,canonical_cell_edge,0.9996233986211912,0.9996233986211912,0.0,0.9984082376343991,0.9984082376343992,1.1102230246251565e-16
1,1.4872445084137667e-08,independent_subcell_probe,0.9996274009069216,0.9996233986211912,4.002285730386745e-06,0.9984233340438532,0.9984082376343992,1.5096409453962956e-05
1,1.4878669822523782e-08,independent_subcell_probe,0.9996314031926522,0.9996233986211912,8.004571460995535e-06,0.9984384494206429,0.9984082376343992,3.021178624362797e-05
1,1.4884894560909896e-08,independent_subcell_probe,0.9996354054783826,0.999639407764113,4.002285730386745e-06,0.9984535837806487,0.9984687371397583,1.5153359109509879e-05
1,1.4891119299296012e-08,canonical_cell_edge,0.999639407764113,0.999639407764113,0.0,0.9984687371397581,0.9984687371397583,1.1102230246251565e-16
1,1.4897354463295921e-08,independent_subcell_probe,0.9996432515091156,0.999639407764113,3.843745002618526e-06,0.9984833085127975,0.9984687371397583,1.4571373039284907e-05
1,1.4903589627295832e-08,independent_subcell_probe,0.999647095254118,0.999639407764113,7.687490005015007e-06,0.9984978981935096,0.9984687371397583,2.9161053751391997e-05
1,1.490982479129574e-08,independent_subcell_probe,0.9996509389991206,0.999654782744123,3.8437450023964814e-06,0.9985125061972228,0.9985271325392715,1.4626342048740248e-05
1,1.491605995529565e-08,canonical_cell_edge,0.999654782744123,0.999654782744123,0.0,0.9985271325392714,0.9985271325392715,1.1102230246251565e-16
1,1.492230556237088e-08,independent_subcell_probe,0.999658473701196,0.999654782744123,3.6909570729770635e-06,0.9985411951266686,0.9985271325392715,1.4062587397112303e-05
1,1.492855116944611e-08,independent_subcell_probe,0.9996621646582688,0.999654782744123,7.381914145843105e-06,0.9985552753824932,0.9985271325392715,2.8142843221723446e-05
1,1.4934796776521338e-08,independent_subcell_probe,0.9996658556153418,0.9996695465724149,3.690957073088086e-06,0.9985693733215384,0.9985834889586033,1.4115637064882058e-05
1,1.4941042383596567e-08,canonical_cell_edge,0.9996695465724149,0.9996695465724149,0.0,0.998583488958603,0.9985834889586033,2.220446049250313e-16
1,1.4947298451237884e-08,independent_subcell_probe,0.9996730903084745,0.9996695465724149,3.5437360595969025e-06,0.9985970585865485,0.9985834889586033,1.3569627945186902e-05
1,1.49535545188792e-08,independent_subcell_probe,0.9996766340445341,0.9996695465724149,7.087472119193805e-06,0.99861064526356,0.9985834889586033,2.7156304956754695e-05
1,1.4959810586520518e-08,independent_subcell_probe,0.9996801777805937,0.9996837215166533,3.5437360595969025e-06,0.9986242490039128,0.9986378698218868,1.3620817974069332e-05
1,1.4966066654161836e-08,canonical_cell_edge,0.9996837215166533,0.9996837215166533,0.0,0.9986378698218866,0.9986378698218868,2.220446049250313e-16
1,1.4972333199889307e-08,independent_subcell_probe,0.9996871234177965,0.9996837215166533,3.40190114322958e-06,0.998650961900178,0.9986378698218868,1.3092078291143672e-05
1,1.497859974561678e-08,independent_subcell_probe,0.9996905253189395,0.9996837215166533,6.803802286237115e-06,0.9986640704275358,0.9986378698218868,2.6200605648951658e-05
1,1.4984866291344253e-08,independent_subcell_probe,0.9996939272200827,0.9996973291212259,3.40190114322958e-06,0.9986771954177321,0.9986903368845451,1.3141466812971458e-05
1,1.4991132837071725e-08,canonical_cell_edge,0.9996973291212259,0.9996973291212259,0.0,0.998690336884545,0.9986903368845451,1.1102230246251565e-16
1,1.499740987843476e-08,independent_subcell_probe,0.9997005943976925,0.9996973291212259,3.2652764666574186e-06,0.9987029664147243,0.9986903368845451,1.2629530179220083e-05
1,1.5003686919797795e-08,independent_subcell_probe,0.9997038596741591,0.9996973291212259,6.530552933203815e-06,0.9987156118128184,0.9986903368845451,2.5274928273311126e-05
1,1.5009963961160828e-08,independent_subcell_probe,0.9997071249506259,0.9997103902270925,3.2652764666574186e-06,0.9987282730921127,0.9987409502658986,1.2677173785946572e-05
1,1.5016241002523865e-08,canonical_cell_edge,0.9997103902270925,0.9997103902270925,0.0,0.9987409502658984,0.9987409502658986,2.220446049250313e-16
1,1.5022528557101266e-08,independent_subcell_probe,0.9997135239181282,0.9997103902270925,3.1336910356616343e-06,0.9987531318493319,0.9987409502658986,1.2181583433301668e-05
1,1.5028816111678663e-08,independent_subcell_probe,0.999716657609164,0.9997103902270925,6.267382071434291e-06,0.9987653287378735,0.9987409502658986,2.4378471974895177e-05
1,1.5035103666256064e-08,independent_subcell_probe,0.9997197913001996,0.9997229249912353,3.1336910356616343e-06,0.9987775409443378,0.9987897684815445,1.2227537206754846e-05
1,1.5041391220833465e-08,canonical_cell_edge,0.9997229249912353,0.9997229249912353,0.0,0.9987897684815444,0.9987897684815445,1.1102230246251565e-16
1,1.5047689306233473e-08,independent_subcell_probe,0.9997259319698535,0.9997229249912353,3.0069786182140845e-06,0.9988015163274404,0.9987897684815445,1.1747845895859754e-05
1,1.5053987391633485e-08,independent_subcell_probe,0.9997289389484718,0.9997229249912353,6.013957236539191e-06,0.9988132789334908,0.9987897684815445,2.3510451946262556e-05
1,1.5060285477033496e-08,independent_subcell_probe,0.99973194592709,0.9997349529057085,3.006978618436129e-06,0.9988250563120539,0.9988368484754928,1.1792163438939518e-05
1,1.5066583562433505e-08,canonical_cell_edge,0.9997349529057085,0.9997349529057085,0.0,0.9988368484754927,0.9988368484754928,1.1102230246251565e-16
1,1.5072892196293858e-08,independent_subcell_probe,0.9997378378833551,0.9997349529057085,2.88497764666662e-06,0.9988481764088563,0.9988368484754928,1.1327933363447507e-05
1,1.507920083015421e-08,independent_subcell_probe,0.9997407228610016,0.9997349529057085,5.769955293111195e-06,0.9988595185747905,0.9988368484754928,2.26700992976836e-05
1,1.5085509464014567e-08,independent_subcell_probe,0.9997436078386481,0.9997464928162948,2.88497764666662e-06,0.9988708749852118,0.9988822456520414,1.1370666829657594e-05
1,1.509181809787492e-08,canonical_cell_edge,0.9997464928162948,0.9997464928162948,0.0,0.9988822456520413,0.9988822456520414,1.1102230246251565e-16
1,1.5098137297862896e-08,independent_subcell_probe,0.999749260347413,0.9997464928162948,2.7675311181640794e-06,0.9988931671215615,0.9988822456520414,1.0921469520086546e-05
1,1.5104456497850875e-08,independent_subcell_probe,0.9997520278785313,0.9997464928162948,5.535062236550203e-06,0.9989041023129654,0.9988822456520414,2.1856660924024496e-05
1,1.511077569783885e-08,independent_subcell_probe,0.9997547954096495,0.9997575629407677,2.7675311181640794e-06,0.998915051237742,0.9989260139073851,1.096266964306647e-05
1,1.5117094897826826e-08,canonical_cell_edge,0.9997575629407677,0.9997575629407677,0.0,0.998926013907385,0.9989260139073851,1.1102230246251565e-16
1,1.5123424681639288e-08,independent_subcell_probe,0.9997602174272672,0.9997575629407677,2.6544864994981765e-06,0.99893654199325,0.9989260139073851,1.052808586488041e-05
1,1.5129754465451753e-08,independent_subcell_probe,0.9997628719137668,0.9997575629407677,5.308972999107375e-06,0.9989470833067464,0.9989260139073851,2.1069399361306473e-05
1,1.5136084249264218e-08,independent_subcell_probe,0.9997655264002663,0.999768180886766,2.654486499720221e-06,0.9989576378589489,0.9989682056609372,1.0567801988381476e-05
1,1.514241403307668e-08,canonical_cell_edge,0.999768180886766,0.999768180886766,0.0,0.9989682056609371,0.9989682056609372,1.1102230246251565e-16
1,1.514875441844014e-08,independent_subcell_probe,0.9997707265823945,0.999768180886766,2.5456956285196952e-06,0.9989783530825775,0.9989682056609372,1.014742164029414e-05
1,1.5155094803803598e-08,independent_subcell_probe,0.999773272278023,0.999768180886766,5.0913912570393904e-06,0.9989885132535775,0.9989682056609372,2.030759264026738e-05
1,1.5161435189167053e-08,independent_subcell_probe,0.9997758179736517,0.9997783636692801,2.545695628408673e-06,0.9989986861846116,0.9990088718863588,1.0185701747156273e-05
1,1.5167775574530512e-08,canonical_cell_edge,0.9997783636692801,0.9997783636692801,0.0,0.9990088718863587,0.9990088718863588,1.1102230246251565e-16
1,1.517412657920116e-08,independent_subcell_probe,0.9997808046838996,0.9997783636692801,2.441014619547488e-06,0.9990186510101132,0.9990088718863588,9.779123754438679e-06
1,1.5180477583871812e-08,independent_subcell_probe,0.9997832456985193,0.9997783636692801,4.882029239205998e-06,0.9990284424204928,0.9990088718863588,1.9570534134039086e-05
1,1.518682858854246e-08,independent_subcell_probe,0.9997856867131387,0.9997881277277584,2.4410146196585103e-06,0.9990382461277845,0.9990480621422798,9.816014495345193e-06
1,1.519317959321311e-08,canonical_cell_edge,0.9997881277277584,0.9997881277277584,0.0,0.9990480621422796,0.9990480621422798,2.220446049250313e-16
1,1.5199541234976885e-08,independent_subcell_probe,0.9997904680315268,0.9997881277277584,2.3403037684444072e-06,0.999057484988982,0.9990480621422798,9.422846702134002e-06
1,1.5205902876740662e-08,independent_subcell_probe,0.9997928083352954,0.9997881277277584,4.680607536999837e-06,0.9990669196746779,0.9990480621422798,1.8857532398053323e-05
1,1.5212264518504435e-08,independent_subcell_probe,0.9997951486390638,0.9997974889428323,2.3403037684444072e-06,0.9990763662092799,0.9990858246027042,9.458393424366385e-06
1,1.521862616026821e-08,canonical_cell_edge,0.9997974889428323,0.9997974889428323,0.0,0.9990858246027041,0.9990858246027042,1.1102230246251565e-16
1,1.522499845694083e-08,independent_subcell_probe,0.9997997323702913,0.9997974889428323,2.2434274590255043e-06,0.9990949028551881,0.9990858246027042,9.078252483862848e-06
1,1.523137075361345e-08,independent_subcell_probe,0.9998019757977502,0.9997974889428323,4.486854917939986e-06,0.9991039925137128,0.9990858246027042,1.8167911008615256e-05
1,1.5237743050286068e-08,independent_subcell_probe,0.999804219225209,0.9998064626526679,2.243427458914482e-06,0.9991130935878283,0.9991222060870881,9.112499259833484e-06
1,1.5244115346958685e-08,canonical_cell_edge,0.9998064626526679,0.9998064626526679,0.0,0.999122206087088,0.9991222060870881,1.1102230246251565e-16
1,1.5250498316385726e-08,independent_subcell_probe,0.9998086129067374,0.9998064626526679,2.1502540694662287e-06,0.9991309510976099,0.9991222060870881,8.745010521726826e-06
1,1.5256881285812766e-08,independent_subcell_probe,0.9998107631608069,0.9998064626526679,4.300508138932457e-06,0.9991397070954828,0.9991222060870881,1.7501008394704698e-05
